"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
642190211,グリセノン注　５００ｍＬ,2190501A3037,386.0 ,1,-
620007275,グリセレブ点滴静注　３００ｍＬ,2190501A6095,272.0 ,1,-
621976202,エポプロステノール静注用１．５ｍｇ「テバ」　（溶解液付）,2190413F4060,"19,664.0 ",1,-
620369801,グリセレブ配合点滴静注　３００ｍＬ,2190501A6117,272.0 ,1,-
620008203,グリセリンＦ注　５００ｍＬ,2190501A3088,386.0 ,1,-
640453059,ガルトバン注射液１０ｍｇ　２０ｍＬ,2190408A1054,"1,156.0 ",1,-
621405904,アルガトロバン注射液１０ｍｇ「ＳＮ」　２０ｍＬ,2190408A1100,"1,156.0 ",1,-
620370601,ナロキソン塩酸塩静注０．２ｍｇ「第一三共」　１ｍＬ,2219402A1030,952.0 ,0,"332,896 "
642210014,アネキセート注射液０．５ｍｇ　５ｍＬ,2219403A1027,"3,009.0 ",0,"300,681 "
620004179,フルマゼニル注射液０．５ｍｇ「Ｆ」　５ｍＬ,2219403A1035,"1,870.0 ",1,"162,027 "
620008231,フルマゼニル静注液０．５ｍｇ「タイヨー」　５ｍＬ,2219403A1051,"1,495.0 ",1,"61,504 "
620008230,フルマゼニル静注液０．５ｍｇ「サワイ」　５ｍＬ,2219403A1043,"1,870.0 ",1,"60,421 "
622038101,フルマゼニル静注液０．２ｍｇ「ケミファ」　２ｍＬ,2219403A2023,820.0 ,1,"41,582 "
622038201,フルマゼニル静注液０．５ｍｇ「ケミファ」　５ｍＬ,2219403A1060,"1,870.0 ",1,"36,668 "
622019201,フルマゼニル静注液０．２ｍｇ「マイラン」　２ｍＬ,2219403A2031,820.0 ,1,"19,571 "
622019301,フルマゼニル静注液０．５ｍｇ「マイラン」　５ｍＬ,2219403A1078,"1,870.0 ",1,"11,623 "
621836901,フルマゼニル静注液０．５ｍｇ「テバ」　５ｍＬ,2219403A1086,"1,495.0 ",1,"10,814 "
620003768,ドプラム注射液４００ｍｇ　２０ｍｇ,2219400A1031,104.0 ,0,"9,891 "
620005802,テラプチク静注４５ｍｇ　１．５％３ｍＬ,2213400A2018,93.0 ,0,"4,031 "
620004786,ロルファン注射液１ｍｇ　０．１％１ｍＬ,2213401A1032,98.0 ,0,-
620005803,テラプチク皮下・筋注３０ｍｇ　１．５％２ｍＬ,2213400A1011,93.0 ,0,-
620003826,メチエフ注４０ｍｇ　４％１ｍＬ,2221401A1050,65.0 ,0,"125,480 "
620374902,デキストロメトルファン臭化水素酸塩注射５ｍｇ日医工０．５％１ｍＬ,2223400A1042,54.0 ,1,"32,050 "
642220029,ヱフェドリン「ナガヰ」注射液４０ｍｇ　４％１ｍＬ,2221400A2010,92.0 ,0,"23,642 "
642220020,エフェドリン塩酸塩注射液　４％１ｍＬ,2221400A2010,92.0 ,0,"10,457 "
620008900,ビソルボン注４ｍｇ　０．２％２ｍＬ,2234400A1062,57.0 ,0,"261,380 "
620005222,ブロムヘキシン塩酸塩注射液４ｍｇ「タイヨー」　０．２％２ｍＬ,2234400A1054,56.0 ,1,"40,901 "
620006290,フストジル注射液５０ｍｇ　２ｍＬ,2249500A1039,56.0 ,0,"89,313 "
620007478,ブリカニール皮下注０．２ｍｇ,2252401A1030,60.0 ,0,"4,089 "
621894701,ゾレア皮下注用１５０ｍｇ,2290400D1033,"45,578.0 ",0,"87,516 "
622217001,ゾレア皮下注用７５ｍｇ,2290400D2021,"23,128.0 ",0,"4,731 "
620007228,エルベン注２ｍｇ　０．１％２ｍＬ,2314400A2037,56.0 ,0,"5,646 "
620417601,ベルベリン硫酸塩注２ｍｇ「日新」　０．１％２ｍＬ,2314400A2045,56.0 ,0,-
620005174,ソルコセリル注２ｍＬ,2329604A1054,129.0 ,0,"475,574 "
620002923,ガスター注射液２０ｍｇ　２ｍＬ,2325401A2027,254.0 ,0,"308,334 "
620002578,ザンタック注射液５０ｍｇ　２．５％２ｍＬ,2325402A1033,127.0 ,0,"142,723 "
620005175,ソルコセリル注４ｍＬ,2329604A2050,205.0 ,0,"74,372 "
620003789,ファモチジン注射用２０ｍｇ「サワイ」,2325401D1086,137.0 ,1,"68,048 "
620005709,ラニチジン注射液５０ｍｇ「タイヨー」　２．５％２ｍＬ,2325402A1041,81.0 ,1,"59,449 "
622063601,ファモチジン静注２０ｍｇ「日新」　２０ｍＬ,2325401A3031,137.0 ,1,"32,144 "
621622201,ファモチジン注射用２０ｍｇ「テバ」,2325401D1124,122.0 ,1,"31,761 "
620004711,ドグマチール筋注５０ｍｇ,2329401A1100,95.0 ,0,"24,927 "
620002579,ザンタック注射液１００ｍｇ　２．５％４ｍＬ,2325402A2030,219.0 ,0,"23,888 "
621651001,ファモチジン注用２０ｍｇ「トーワ」,2325401D1132,122.0 ,1,"22,250 "
621653001,ファモチジン注射用２０ｍｇ「日医工」,2325401D3046,137.0 ,1,"19,210 "
640451009,オメプラール注用２０　２０ｍｇ,2329403D1025,467.0 ,0,"18,935 "
620002922,ガスター注射液１０ｍｇ　１ｍＬ,2325401A1020,157.0 ,0,"18,840 "
642320013,タガメット注射液２００ｍｇ　１０％２ｍＬ,2325400A1077,142.0 ,0,"18,616 "
621645303,ファモチジン注射用２０ｍｇ「オーハラ」,2325401D1116,137.0 ,1,"17,648 "
620005710,ラニチジン注射液１００ｍｇ「タイヨー」　２．５％４ｍＬ,2325402A2048,145.0 ,1,"13,823 "
620004427,タケプロン静注用３０ｍｇ,2329404F1020,514.0 ,0,"13,414 "
620008917,ファモチジン注射用２０ｍｇ「タカタ」,2325401D1108,122.0 ,1,"12,453 "
620431902,シメチジン注射液２００ｍｇ「サワイ」　１０％２ｍＬ,2325400A1220,56.0 ,1,"12,187 "
622036301,オメプラゾール注射用２０ｍｇ「日医工」,2329403D1068,294.0 ,1,"9,435 "
620432602,アルタット静注用７５ｍｇ,2325403D1069,226.0 ,0,"9,203 "
620431906,シメチジン注射液２００ｍｇ「トーワ」　１０％２ｍＬ,2325400A1247,56.0 ,1,"8,062 "
622033301,オメプラゾール注用２０ｍｇ「ＮＰ」,2329403D1041,294.0 ,1,"5,711 "
620003788,ファモチジン注射用１０ｍｇ「サワイ」,2325401D2040,95.0 ,1,"5,625 "
621697702,ファモチジン静注２０ｍｇ「杏林」　２０ｍＬ,2325401A3040,137.0 ,1,"4,485 "
620008790,アルキオーネ注２００ｍｇ　１０％２ｍＬ,2325400A1204,56.0 ,1,"4,178 "
620431901,ファルジン注２００ｍｇ　１０％２ｍＬ,2325400A1212,56.0 ,1,"3,948 "
620431907,シメチジン注２００ｍｇ「ＮＰ」　１０％２ｍＬ,2325400A1239,56.0 ,1,"3,578 "
620000208,塩酸ピレンゼピン注射用１０ｍｇ「イセイ」　（溶解液付）,2329402D1047,63.0 ,1,"2,431 "
622000501,オメプラゾール注用２０ｍｇ「アメル」,2329403D1050,294.0 ,1,"1,104 "
622121002,ファモチジン静注１０ｍｇ「杏林」　１０ｍＬ,2325401A4046,95.0 ,1,-
622040601,オメプラゾール静注用２０ｍｇ「サンド」,2329403D1076,294.0 ,1,-
620431908,シメチジン注２００ｍｇ「イセイ」　１０％２ｍＬ,2325400A1255,56.0 ,1,-
622103902,ファモチジン注射用１０ｍｇ「テバ」,2325401D2112,95.0 ,1,-
622019802,オメプラゾール注用２０ｍｇ「ＴＹＫ」,2329403D1084,294.0 ,1,-
620005878,ラニチジン注１００ｍｇシリンジ「ＮＰ」　４ｍＬ,2325402G2032,262.0 ,1,-
620460401,ピリカップル筋注５０ｍｇ,2329401A1119,56.0 ,1,-
622072301,ファモチジン注射用１０ｍｇ「日医工」,2325401D2066,95.0 ,1,-
622063501,ファモチジン静注１０ｍｇ「日新」　１０ｍＬ,2325401A4020,95.0 ,1,-
620005877,ラニチジン注５０ｍｇシリンジ「ＮＰ」　２ｍＬ,2325402G1036,207.0 ,1,-
622056602,ファモチジン注用１０ｍｇ「トーワ」,2325401D2120,95.0 ,1,-
620002909,塩酸ロキサチジンアセタート注７５「タツミ」　７５ｍｇ,2325403D1042,177.0 ,1,-
622093402,ファモチジン注射用１０ｍｇ「オーハラ」,2325401D2104,95.0 ,1,-
622094401,ファモチジン注射用１０ｍｇ「タカタ」,2325401D2090,95.0 ,1,-
620005151,エントミン注２００ｍｇ　１０％２ｍＬ,2336400A1038,54.0 ,0,"221,219 "
642360002,デヒドロコール酸注射液　１０％１０ｍＬ,2362400A2018,509.0 ,0,-
642360005,１０％デヒドロコール酸注「ニッシン」　１０ｍＬ,2362400A2018,509.0 ,0,-
620003796,プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,2399401A1083,57.0 ,0,"3,544,819 "
640462006,レミケード点滴静注用１００　１００ｍｇ,2399402F1026,"89,536.0 ",0,"840,783 "
620007226,エリーテン注１０ｍｇ／２ｍＬ　０．５％,2399401A1105,56.0 ,1,"487,989 "
621970401,アロキシ静注０．７５ｍｇ　５ｍＬ,2391404A1020,"14,937.0 ",0,"401,132 "
620507802,メトクロプラミド注１０ｍｇ「テバ」　０．５％２ｍＬ,2399401A1130,56.0 ,1,"335,726 "
622186301,アロキシ点滴静注バッグ０．７５ｍｇ　５０ｍＬ,2391404G1022,"15,050.0 ",0,"237,359 "
621851201,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＮＫ」,2391400G1164,"2,300.0 ",1,"185,833 "
620007386,テルペラン注射液１０ｍｇ　０．５％２ｍＬ,2399401A1113,56.0 ,1,"109,934 "
621725701,カイトリル点滴静注バッグ３ｍｇ／１００ｍＬ,2391400G1130,"4,214.0 ",0,"66,712 "
622122801,プロイメンド点滴静注用１５０ｍｇ,2391405D1020,"14,705.0 ",0,"66,621 "
622220001,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「テルモ」,2391400G5046,"1,262.0 ",1,"65,552 "
620006245,セロトーン静注液１０ｍｇ　２ｍＬ,2391402A1039,"4,418.0 ",0,"45,486 "
620009542,グラニセトロン点滴静注液３ｍｇバッグ「明治」　１００ｍＬ,2391400G1121,"2,005.0 ",1,"30,679 "
620002574,カイトリル注３ｍｇ　３ｍＬ,2391400A4020,"4,205.0 ",0,"29,811 "
622167501,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＮＫ」,2391400G4058,"2,300.0 ",1,"28,234 "
621841401,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＨＫ」,2391400G1156,"2,300.0 ",1,"26,851 "
622027001,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＨＫ」,2391400G4031,"2,300.0 ",1,"26,380 "
621998201,ラモセトロン塩酸塩注射液０．３ｍｇ「ＥＭＥＣ」　２ｍＬ,2391403A1033,"2,394.0 ",1,"25,732 "
640408131,ナゼア注射液０．３ｍｇ　２ｍＬ,2391403A1025,"4,829.0 ",0,"24,256 "
620005161,グラニセトロン静注液３ｍｇシリンジ「ＮＫ」　３ｍＬ,2391400G2020,"2,300.0 ",1,"21,503 "
620009539,グラニセトロン点滴静注液３ｍｇバッグ「アイロム」　１００ｍＬ,2391400G1091,"2,005.0 ",1,"17,188 "
620005663,グラニセトロン静注液３ｍｇ「アイロム」　３ｍＬ,2391400A4080,"1,829.0 ",1,"16,430 "
621984401,カイトリル点滴静注バッグ３ｍｇ／５０ｍＬ,2391400G4023,"4,214.0 ",0,"14,485 "
620005665,グラニセトロン静注液３ｍｇ「ＮＫ」　３ｍＬ,2391400A4071,"2,300.0 ",1,"14,122 "
620008195,グラニセトロン静注液３ｍｇ「サワイ」　３ｍＬ,2391400A4152,"1,829.0 ",1,"12,864 "
620005656,グラニセトロン静注液１ｍｇ「ＮＫ」　１ｍＬ,2391400A3067,"1,252.0 ",1,"12,532 "
621874301,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＡＦＰ」,2391400G1172,"2,005.0 ",1,"12,395 "
622196401,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「テバ」,2391400G5038,"1,262.0 ",1,"12,097 "
621834001,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「テバ」,2391400G1199,"2,300.0 ",1,"10,761 "
620009089,グラニセトロン静注液３ｍｇ「明治」　３ｍＬ,2391400A4179,"2,300.0 ",1,"10,591 "
620008193,グラニセトロン静注液１ｍｇ「サワイ」　１ｍＬ,2391400A3130,"1,252.0 ",1,"10,402 "
620009537,グラニセトロン静注液１ｍｇシリンジ「ＮＫ」　１ｍＬ,2391400G3027,"1,262.0 ",1,"9,544 "
620008196,グラニセトロン静注液３ｍｇシリンジ「サワイ」　３ｍＬ,2391400G2039,"2,300.0 ",1,"9,232 "
622040501,アザセトロン塩酸塩静注液１０ｍｇ「ＳＮ」　２ｍＬ,2391402A1047,"3,816.0 ",1,"9,179 "
622378801,インフリキシマブＢＳ点滴静注用１００ｍｇ「ＮＫ」,2399403F1039,"59,814.0 ",1,"9,129 "
622220101,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「テルモ」,2391400G4090,"2,005.0 ",1,"8,882 "
620008197,グラニセトロン点滴静注液３ｍｇバッグ「サワイ」　１００ｍＬ,2391400G1075,"2,300.0 ",1,"7,116 "
620009538,グラニセトロン静注液１ｍｇシリンジ「サワイ」　１ｍＬ,2391400G3035,"1,262.0 ",1,"6,945 "
620005654,グラニセトロン静注液１ｍｇ「アイロム」　１ｍＬ,2391400A3075,765.0 ,1,"6,217 "
642390012,ゾフラン注４　４ｍｇ２ｍＬ,2391401A1026,"4,290.0 ",0,"5,293 "
620002573,カイトリル注１ｍｇ　１ｍＬ,2391400A3024,"1,780.0 ",0,"5,271 "
620005652,オンダンセトロン注射液４ｍｇ「サンド」　２ｍＬ,2391401A1050,"2,456.0 ",1,"5,047 "
622220201,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「テルモ」,2391400G1202,"2,005.0 ",1,"4,791 "
620009541,グラニセトロン点滴静注液３ｍｇバッグ「日医工」　１００ｍＬ,2391400G1113,"2,300.0 ",1,"4,728 "
622077401,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「マイラン」,2391400G4040,"2,005.0 ",1,"4,542 "
621978001,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「マイラン」,2391400G1148,"2,005.0 ",1,"4,024 "
622346901,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「ＨＫ」,2391400G5054,"1,362.0 ",1,"3,860 "
620006698,グラニセトロン静注液３ｍｇ「マイラン」　３ｍＬ,2391400A4144,"2,300.0 ",1,"3,807 "
620005659,グラニセトロン静注液１ｍｇ「タイヨー」　１ｍＬ,2391400A3091,765.0 ,1,"3,705 "
620009088,グラニセトロン静注液１ｍｇ「明治」　１ｍＬ,2391400A3164,"1,252.0 ",1,"3,235 "
620005650,オンダンセトロン注射液４ｍｇ「Ｆ」　２ｍＬ,2391401A1034,"1,869.0 ",1,"3,190 "
620005666,グラニセトロン静注液３ｍｇ「Ｆ」　３ｍＬ,2391400A4055,"1,829.0 ",1,"3,093 "
622016801,ラモセトロン塩酸塩静注液０．３ｍｇシリンジ「サンド」　２ｍＬ,2391403G1028,"3,341.0 ",1,"2,662 "
620005671,グラニセトロン静注液３ｍｇ「日医工」　３ｍＬ,2391400A4128,"2,300.0 ",1,"2,533 "
622008402,ラモセトロン塩酸塩静注液０．３ｍｇ「ファイザー」　２ｍＬ,2391403A1076,"2,573.0 ",1,"2,413 "
620008194,グラニセトロン静注液１ｍｇ「トーワ」　１ｍＬ,2391400A3148,"1,252.0 ",1,"1,975 "
620005664,グラニセトロン静注液３ｍｇ「ＡＦＰ」　３ｍＬ,2391400A4039,"1,829.0 ",1,"1,809 "
622211701,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「ＦＦＰ」,2391400G5020,"1,262.0 ",1,"1,694 "
622196501,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「テバ」,2391400G4082,"2,300.0 ",1,"1,567 "
620005670,グラニセトロン静注液３ｍｇ「トーワ」　３ｍＬ,2391400A4110,"2,300.0 ",1,"1,395 "
621874202,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＦＦＰ」,2391400G1180,"2,300.0 ",1,"1,367 "
622217801,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＡＦＰ」,2391400G4066,"2,005.0 ",1,"1,353 "
620004646,オンダンセトロン注４ｍｇシリンジ「ＨＫ」　２ｍＬ,2391401G1029,"3,788.0 ",1,"1,276 "
620005655,グラニセトロン静注液１ｍｇ「ＡＦＰ」　１ｍＬ,2391400A3032,"1,252.0 ",1,"1,275 "
621782101,グラニセトロン静注液１ｍｇ「テバ」　１ｍＬ,2391400A3199,765.0 ,1,"1,158 "
620005651,オンダンセトロン注射液４ｍｇ「サワイ」　２ｍＬ,2391401A1042,"2,456.0 ",1,-
620005669,グラニセトロン静注液３ｍｇ「タイヨー」　３ｍＬ,2391400A4101,"2,300.0 ",1,-
622030901,ラモセトロン塩酸塩静注液０．３ｍｇ「Ｆ」　２ｍＬ,2391403A1041,"2,573.0 ",1,-
620009540,グラニセトロン点滴静注液３ｍｇバッグ「ケミファ」　１００ｍＬ,2391400G1105,"2,300.0 ",1,-
621935701,アザセトロン塩酸塩静注液１０ｍｇ「タイヨー」　２ｍＬ,2391402A1055,"3,816.0 ",1,-
620005658,グラニセトロン静注液１ｍｇ「ケミファ」　１ｍＬ,2391400A3083,"1,252.0 ",1,-
620008527,グラニセトロン静注液３ｍｇ「ＨＫ」　３ｍＬ,2391400A4160,"1,829.0 ",1,-
621810802,グラニセトロン静注液３ｍｇ「ＦＦＰ」　３ｍＬ,2391400A4187,"2,300.0 ",1,-
622008401,ラモセトロン塩酸塩注射液０．３ｍｇ「マイラン」　２ｍＬ,2391403A1050,"2,573.0 ",1,-
620005668,グラニセトロン静注液３ｍｇ「ケミファ」　３ｍＬ,2391400A4098,"2,300.0 ",1,-
620008526,グラニセトロン静注液１ｍｇ「ＨＫ」　１ｍＬ,2391400A3156,"1,252.0 ",1,-
621782201,グラニセトロン静注液３ｍｇ「テバ」　３ｍＬ,2391400A4195,"2,300.0 ",1,-
622031001,ラモセトロン塩酸塩静注液０．３ｍｇシリンジ「Ｆ」　２ｍＬ,2391403G1036,"3,341.0 ",1,-
640408080,ゾフラン注２　２ｍｇ１ｍＬ,2391401A2022,"2,892.0 ",0,-
620006697,グラニセトロン静注液１ｍｇ「マイラン」　１ｍＬ,2391400A3121,"1,252.0 ",1,-
621810102,グラニセトロン静注液１ｍｇ「ＦＦＰ」　１ｍＬ,2391400A3180,"1,252.0 ",1,-
622059601,ラモセトロン塩酸塩静注液０．３ｍｇ「タイヨー」　２ｍＬ,2391403A1068,"2,573.0 ",1,-
620005648,オンダンセトロン注射液２ｍｇ「Ｆ」　１ｍＬ,2391401A2030,"1,143.0 ",1,-
622389201,インフリキシマブＢＳ点滴静注用１００ｍｇ「ＣＴＨ」,2399403F1020,"59,814.0 ",1,-
620005660,グラニセトロン静注液１ｍｇ「日医工」　１ｍＬ,2391400A3105,"1,252.0 ",1,-
620005649,オンダンセトロン注射液２ｍｇ「サワイ」　１ｍＬ,2391401A2049,"2,129.0 ",1,-
622211801,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＦＦＰ」,2391400G4074,"2,300.0 ",1,-
620001309,注射用ＨＣＧ５，０００単位「Ｆ」,2413402X4013,382.0 ,0,"369,412 "
620006206,ＨＣＧモチダ筋注用５千単位　５，０００単位,2413402X4110,444.0 ,0,"306,385 "
620007220,ＨＭＧ筋注用１５０単位「Ｆ」　（溶解液付）,2413400D4093,"1,639.0 ",1,"205,809 "
620514304,ゴナトロピン注用５０００単位　５，０００単位,2413402X4137,485.0 ,0,"155,702 "
621283401,グロウジェクトＢＣ注射用８ｍｇ　（溶解液付）,2412402L2038,"69,646.0 ",0,"123,654 "
622184601,ＨＭＧ注射用１５０ＩＵ「フェリング」　１５０単位（溶解液付）,2413400D2082,"1,639.0 ",1,"121,023 "
622004201,ノルディトロピン　フレックスプロ注　１０ｍｇ,2412402P7023,"96,088.0 ",0,"104,703 "
640453035,ＨＭＧ注テイゾー１５０　１５０単位（溶解液付）,2413400D4077,"1,639.0 ",1,"104,687 "
620000281,フォリルモンＰ注１５０　１５０単位（溶解液付）,2413403D1020,"1,779.0 ",1,"79,221 "
620006205,ＨＣＧモチダ筋注用３千単位　３，０００単位,2413402X3076,343.0 ,0,"59,996 "
620002944,ゴナピュール注用１５０　１５０単位（溶解液付）,2413403D1039,"1,779.0 ",1,"54,331 "
620007219,ＨＭＧ筋注用７５単位「Ｆ」　（溶解液付）,2413400D3119,"1,243.0 ",1,"51,714 "
620001308,注射用ＨＣＧ３，０００単位「Ｆ」,2413402X3017,279.0 ,0,"51,216 "
621998101,ジェノトロピンゴークイック注用１２ｍｇ,2412402P5020,"99,252.0 ",0,"49,763 "
620008172,ＨＭＧ注射用７５ＩＵ「フェリング」　７５単位（溶解液付）,2413400D1086,"1,243.0 ",1,"49,573 "
620008906,ヒューマトロープ注射用１２ｍｇ　（溶解液付）,2412402L4049,"90,802.0 ",0,"46,438 "
640454039,フォリルモンＰ注７５　７５単位（溶解液付）,2413403A1040,"1,464.0 ",1,"44,619 "
621561101,ジェノトロピンＴＣ注用１２ｍｇ　（溶解液付）,2412402L4057,"90,304.0 ",0,"41,610 "
640453034,ＨＭＧ注テイゾー７５　７５単位（溶解液付）,2413400D3097,"1,243.0 ",1,"33,843 "
620002943,ゴナピュール注用７５　７５単位（溶解液付）,2413403A1059,"1,464.0 ",1,"28,729 "
621998001,ジェノトロピンゴークイック注用５．３ｍｇ　５．３３ｍｇ,2412402P4024,"40,189.0 ",0,"26,264 "
620514201,ゴナトロピン筋注用３０００単位　３，０００単位,2413402X3084,343.0 ,0,"24,582 "
640444069,ノルディトロピンＳ注１０ｍｇ,2412402A2029,"66,689.0 ",0,"23,407 "
620514100,ゴナトロピン筋注用１０００単位　１，０００単位,2413402X2010,187.0 ,0,"22,075 "
620009108,ゴナールエフ皮下注ペン９００　９００国際単位１．５ｍＬ,2413404G2028,"46,786.0 ",0,"20,771 "
620004864,フォリスチム注７５　７５国際単位０．５ｍＬ,2413405A2020,"3,739.0 ",0,"19,113 "
621282901,ジェノトロピンＴＣ注用５．３ｍｇ　５．３３ｍｇ（溶解液付）,2412402D9038,"36,410.0 ",0,"18,815 "
622017201,ゴナールエフ皮下注ペン３００　３００国際単位０．５ｍＬ,2413404G3024,"16,646.0 ",0,"17,634 "
620514311,ゲストロン筋注用５０００単位　５，０００単位,2413402X4013,382.0 ,0,"17,631 "
621934301,ソマトロピンＢＳ皮下注１０ｍｇ「サンド」,2412402A4021,"47,675.0 ",1,"17,382 "
621809104,ＨＭＧ「ＴＹＫ」１５０注用　１５０単位（溶解液付）,2413400D4107,"1,639.0 ",1,"16,911 "
620009107,ゴナールエフ皮下注ペン４５０　４５０国際単位０．７５ｍＬ,2413404G1021,"25,070.0 ",0,"16,344 "
620008905,ヒューマトロープ注射用６ｍｇ　（溶解液付）,2412402L1031,"48,963.0 ",0,"15,847 "
620003472,ゴナールエフ皮下注用７５　７５国際単位（溶解液付）,2413404D1025,"4,192.0 ",0,"12,478 "
620003473,ゴナールエフ皮下注用１５０　１５０国際単位（溶解液付）,2413404D2021,"6,567.0 ",0,"12,061 "
621808904,ＨＭＧ「ＴＹＫ」７５注用　７５単位（溶解液付）,2413400D3127,"1,243.0 ",1,"10,171 "
621282501,サイゼン注用１．３３ｍｇ　（溶解液付）,2412402D8082,"7,864.0 ",0,"9,342 "
620004863,フォリスチム注５０　５０国際単位０．５ｍＬ,2413405A1023,"3,031.0 ",0,"9,338 "
622004101,ノルディトロピン　フレックスプロ注　５ｍｇ,2412402P6027,"50,632.0 ",0,"8,951 "
621283501,グロウジェクト注射用８ｍｇ　（溶解液付）,2412402L3050,"72,298.0 ",0,"7,985 "
621934201,ソマトロピンＢＳ皮下注５ｍｇ「サンド」,2412402A3025,"24,930.0 ",1,"7,384 "
621809004,ＨＭＧ「ＴＹＫ」１００注用　１００単位（溶解液付）,2413400D5049,"1,639.0 ",1,"6,490 "
620007469,フォリスチム注３００ＩＵカートリッジ　３００国際単位,2413405G1026,"17,534.0 ",0,"6,152 "
642410097,注射用ＨＣＧ１０，０００単位「Ｆ」,2413402X5010,687.0 ,0,"5,937 "
622004301,ノルディトロピン　フレックスプロ注　１５ｍｇ,2412402P8020,"141,767.0 ",0,"5,538 "
620006207,ＨＣＧモチダ筋注用１万単位　１０，０００単位,2413402X5060,791.0 ,0,"5,208 "
621282401,グロウジェクト注射用１．３３ｍｇ　（溶解液付）,2412402D8074,"9,463.0 ",0,"5,026 "
621413101,サイゼン皮下注用８ｍｇ　（溶解液付）,2412402L3069,"40,310.0 ",0,"3,900 "
642410032,注射用ヒト絨毛性性腺刺激ホルモン　５，０００単位,2413402X4013,382.0 ,0,"3,382 "
620007470,フォリスチム注６００ＩＵカートリッジ　６００国際単位,2413405G2022,"34,508.0 ",0,"3,177 "
620511001,コートロシン注射用０．２５ｍｇ,2411400D1022,"1,338.0 ",0,"3,148 "
620003123,アトニン－Ｏ注５単位,2414400A2075,160.0 ,0,"2,229 "
621560901,コートロシンＺ筋注０．５ｍｇ,2411401A2035,"2,075.0 ",0,"2,071 "
622244001,サイゼン皮下注射液１２ｍｇ,2412402A5028,"62,593.0 ",0,"1,469 "
620009273,ピトレシン注射液２０　２０単位,2414402A1019,756.0 ,0,"1,002 "
620003122,アトニン－Ｏ注１単位,2414400A1010,96.0 ,0,-
642410070,デスモプレシン注４協和　４μｇ,2419400A1024,"1,835.0 ",0,-
642410006,オキシトシン注射液　５単位,2414400A2016,132.0 ,0,-
622085601,フォリスチム注９００ＩＵカートリッジ　９００国際単位,2413405G3029,"51,159.0 ",0,-
620006611,オキシトシン注射液５単位「Ｆ」,2414400A2016,132.0 ,0,-
642410029,注射用ヒト絨毛性性腺刺激ホルモン　１，０００単位,2413402X2010,187.0 ,0,-
642410031,注射用ヒト絨毛性性腺刺激ホルモン　３，０００単位,2413402X3017,279.0 ,0,-
642410033,注射用ヒト絨毛性性腺刺激ホルモン　１０，０００単位,2413402X5010,687.0 ,0,-
622461601,ソマトロピンＢＳ皮下注１０ｍｇ「サンド」シュアパル,2412402A4030,"47,675.0 ",1,-
622461501,ソマトロピンＢＳ皮下注５ｍｇ「サンド」シュアパル,2412402A3033,"24,930.0 ",1,-
642410004,オキシトシン注射液　１単位,2414400A1010,96.0 ,0,-
642410016,バソプレシン注射液　２０単位,2414402A1019,756.0 ,0,-
622293101,テリボン皮下注用５６．５μｇ　（溶解液付）,2439401D2024,"13,342.0 ",0,"1,186,126 "
622112301,テリボン皮下注用５６．５μｇ,2439401D1028,"13,342.0 ",0,"994,181 "
622007102,フォルテオ皮下注キット６００μｇ,2439400G1020,"53,353.0 ",0,"213,732 "
630011001,フォルテオ皮下注キット６００μｇ　２０μｇ１回分,2439400G1020,"1,905.5 ",0,"51,155 "
620004774,メルカゾール注１０ｍｇ,2432400A1034,109.0 ,0,-
620008386,プリモボラン・デポー筋注１００ｍｇ,2449403A2015,673.0 ,0,"21,139 "
642440006,メテノロンエナント酸エステル注射液　１００ｍｇ,2449403A2015,673.0 ,0,-
620525001,デカドロン注射液１．６５ｍｇ　０．５ｍＬ,2454405H1024,107.0 ,0,"2,749,430 "
620525301,デカドロン注射液３．３ｍｇ　１ｍＬ,2454405H3027,188.0 ,0,"2,695,596 "
620002613,リンデロン注２ｍｇ（０．４％）,2454404A1064,189.0 ,0,"2,194,590 "
642450087,リンデロン懸濁注　２．５ｍｇ,2454408C1020,214.0 ,0,"1,929,733 "
620525401,デキサート注射液３．３ｍｇ　１ｍＬ,2454405H3035,97.0 ,1,"1,728,005 "
