"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
660463038,ラクール温シップ,2649843S1071,1.0 ,1,"10,755,014 "
662640417,リンデロン－ＶＧローション,2647709Q1040,29.2 ,0,"10,550,420 "
622259401,ロキソプロフェンＮａテープ１００ｍｇ「ＮＰ」　１０ｃｍ×１４ｃｍ,2649735S3080,26.6 ,1,"10,354,983 "
620006480,ハップスターＩＤ７０ｍｇ　１０ｃｍ×１４ｃｍ,2649719S1207,12.3 ,0,"10,056,119 "
620006442,セクターローション３％,2649729Q2030,7.0 ,0,"9,912,116 "
620004801,ザーネ軟膏０．５％　５，０００単位,2649724M1039,3.5 ,0,"9,425,495 "
620007788,ボルタレンテープ１５ｍｇ　７ｃｍ×１０ｃｍ,2649734S1074,18.5 ,0,"8,895,379 "
620007749,フェルビナクテープ７０ｍｇ「ＥＭＥＣ」　１０ｃｍ×１４ｃｍ,2649731S1178,14.8 ,1,"8,840,905 "
620007707,ナパゲルンクリーム３％,2649731N1034,8.6 ,0,"8,747,324 "
620645701,スミルローション３％,2649731Q1073,3.9 ,1,"8,682,445 "
620005766,パテルテープ４０　１０ｃｍ×１４ｃｍ,2649729S3068,18.1 ,1,"8,365,844 "
620005737,ジクロフェナクナトリウムクリーム１％「ユートク」,2649734N1038,5.4 ,1,"8,239,624 "
620007599,インテバン外用液１％,2649719Q2087,7.4 ,0,"7,938,893 "
620620901,リドメックスコーワ軟膏０．３％,2646720M1080,23.0 ,0,"7,749,736 "
662640423,リンデロン－Ｖ軟膏０．１２％,2646701M2156,29.1 ,0,"7,688,660 "
620007596,インサイドパップ７０ｍｇ　１０ｃｍ×１４ｃｍ,2649719S1223,17.5 ,0,"7,664,450 "
620006382,イドメシンコーワパップ７０ｍｇ　１０ｃｍ×１４ｃｍ,2649719S1193,18.4 ,0,"7,519,333 "
622229701,ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」　１０×１４,2649735S3241,26.6 ,1,"7,403,396 "
620007592,イドメシンコーワゲル１％,2649719M1178,7.7 ,0,"7,144,536 "
620008964,アンテベートクリーム０．０５％,2646730N1054,31.9 ,0,"7,103,036 "
622240601,ロキソプロフェンＮａテープ１００ｍｇ「ＫＯＧ」　１０×１４ｃｍ,2649735S3071,26.6 ,1,"7,021,952 "
620604501,ネリゾナ軟膏０．１％,2646700M1163,29.9 ,0,"6,920,369 "
622229601,ロキソプロフェンナトリウムテープ５０ｍｇ「日医工」　７×１０ｃｍ,2649735S2245,17.2 ,1,"6,866,137 "
620626201,マイザークリーム０．０５％,2646725N1150,22.5 ,0,"6,755,833 "
662640416,リンデロン－ＶＧクリーム０．１２％,2647709N1060,29.2 ,0,"6,744,784 "
620004273,ボルタレンローション１％,2649734Q2022,8.1 ,0,"6,734,006 "
662640396,ユベラ軟膏,2649805M1026,3.8 ,0,"6,733,469 "
620007593,イドメシンコーワゾル１％,2649719Q1030,7.7 ,0,"6,689,817 "
622259301,ロキソプロフェンＮａテープ５０ｍｇ「ＮＰ」　７ｃｍ×１０ｃｍ,2649735S2083,17.2 ,1,"6,632,042 "
620004797,カトレップパップ７０ｍｇ　１０ｃｍ×１４ｃｍ,2649719S1185,25.4 ,0,"6,519,128 "
622259801,ロキソプロフェンＮａテープ１００ｍｇ「ユートク」　１０×１４ｃｍ,2649735S3209,26.6 ,1,"6,050,566 "
620008249,ゼポラステープ２０ｍｇ　７ｃｍ×１０ｃｍ,2649732S3043,11.6 ,0,"6,045,153 "
660463039,ラクール冷シップ,2649895S1052,1.0 ,1,"5,711,169 "
620621701,リドメックスコーワローション０．３％,2646720Q1065,23.0 ,0,"5,544,860 "
622252301,ロキソプロフェンＮａテープ１００ｍｇケミファ　１０ｃｍ×１４ｃｍ,2649735S3225,26.6 ,1,"5,523,536 "
620005261,キンダベート軟膏０．０５％,2646722M1100,34.4 ,0,"5,436,661 "
620009077,ロコイドクリーム０．１％,2646717N1083,16.5 ,0,"5,407,710 "
660412041,パステルハップ,2649830X1039,1.0 ,1,"5,397,900 "
620006438,スチブロン軟膏０．０５％,2646725M1147,8.0 ,1,"5,377,395 "
620009047,ヒルドイドゲル０．３％,2649950M1143,14.3 ,0,"5,279,406 "
620006504,ファルケンテープ４０ｍｇ　１０ｃｍ×１４ｃｍ,2649732S1148,13.6 ,1,"5,174,752 "
620006447,タッチロンテープ２０　７ｃｍ×１０ｃｍ,2649729S2134,12.8 ,1,"5,118,673 "
622242901,ロキソプロフェンＮａテープ１００ｍｇタイホウ　１０ｃｍ×１４ｃｍ,2649735S3233,26.6 ,1,"5,108,705 "
662640446,亜鉛華軟膏,2649704M1015,1.9 ,0,"5,014,703 "
620009050,フェルナビオンパップ７０　１０ｃｍ×１４ｃｍ,2649731S1224,14.8 ,1,"4,986,240 "
662640720,デルモゾールＧ軟膏,2647709M1013,8.3 ,1,"4,948,958 "
620005264,サトウザルベ軟膏１０％,2649710M2122,2.3 ,1,"4,912,553 "
620008547,ジクロフェナクＮａローション１％「日本臓器」,2649734Q2030,5.4 ,1,"4,733,532 "
620004794,オイラックスＨクリーム,2649800N1029,14.8 ,0,"4,668,227 "
622036801,セルタッチテープ７０　１０ｃｍ×１４ｃｍ,2649731S1232,22.6 ,0,"4,581,573 "
662640683,アルメタ軟膏　０．１％,2646727M1022,39.3 ,0,"4,550,542 "
620007798,メサデルムクリーム０．１％,2646726N1090,20.8 ,0,"4,515,607 "
662640566,亜鉛華（１０％）単軟膏「ニッコー」,2649710M2050,2.3 ,1,"4,515,553 "
622240501,ロキソプロフェンＮａテープ５０ｍｇ「ＫＯＧ」　７ｃｍ×１０ｃｍ,2649735S2075,17.2 ,1,"4,388,603 "
620007777,ベナパスタ軟膏４％,2642703M1036,3.2 ,0,"4,238,748 "
620623901,ダイアコート軟膏０．０５％,2646723M1172,20.2 ,0,"4,200,155 "
622237301,ロキソプロフェンＮａテープ１００ｍｇ「トーワ」　１０×１４ｃｍ,2649735S3179,26.6 ,1,"4,128,545 "
620007806,ラクティオンパップ７０ｍｇ　１０ｃｍ×１４ｃｍ,2649719S1290,18.2 ,0,"4,119,586 "
620604901,ネリゾナユニバーサルクリーム０．１％,2646700N1169,29.9 ,0,"4,097,975 "
620002499,ルリコンクリーム１％,2655712N1020,54.9 ,0,"9,449,412 "
620005277,ニゾラールクリーム２％,2655709N1053,40.6 ,0,"7,389,346 "
662650001,１０％サリチル酸ワセリン軟膏東豊,2652701M2021,2.6 ,1,"6,430,861 "
620005308,ラミシールクリーム１％,2659710N1152,39.3 ,0,"6,223,463 "
660443004,ゼフナートクリーム２％,2659712N1020,50.6 ,0,"4,718,197 "
620006514,ペキロンクリーム０．５％,2659711N1033,38.3 ,0,"4,222,546 "
620007802,メンタックスクリーム１％,2659708N1082,38.8 ,0,"3,988,647 "
620000385,ニゾラールローション２％,2655709Q1025,40.6 ,0,"3,921,068 "
662650002,５％サリチル酸ワセリン軟膏東豊,2652701M1025,2.6 ,1,"3,458,863 "
620008957,アスタットクリーム１％,2655710N1030,41.3 ,0,"2,841,356 "
620659101,マイコスポールクリーム１％,2655708N1261,44.4 ,0,"2,777,642 "
620656601,エンペシドクリーム１％,2655700N1176,25.4 ,0,"2,719,281 "
620002498,ルリコン液１％,2655712Q1027,54.9 ,0,"2,502,997 "
620000353,アトラントクリーム１％,2655711N1034,38.7 ,0,"2,295,788 "
620008958,アスタット軟膏１％,2655710M1034,41.3 ,0,"1,744,981 "
620004827,フロリードＤクリーム１％,2655702N1060,15.8 ,0,"1,522,895 "
621707701,テルビナフィン塩酸塩クリーム１％「サワイ」,2659710N1209,17.0 ,1,"1,450,021 "
620005743,ゼフナート外用液２％,2659712Q1026,50.6 ,0,"1,427,586 "
620005306,ラミシール外用液１％,2659710Q1078,39.3 ,0,"1,338,842 "
620006527,ボレークリーム１％,2659708N1066,38.8 ,0,"1,226,142 "
620003848,オキナゾールクリーム１％,2655706N1041,14.1 ,0,"1,185,718 "
622250801,ルリコン軟膏１％,2655712M1025,54.9 ,0,"1,119,631 "
620007801,メンタックス外用液１％,2659708Q1062,38.8 ,0,"1,098,216 "
620000386,ニトラゼンクリーム２％,2655709N1037,22.8 ,1,"1,062,053 "
620000352,アトラント外用液１％,2655711Q1030,38.7 ,0,"926,567 "
620000354,アトラント軟膏１％,2655711M1039,38.7 ,0,"925,504 "
620008956,アスタット外用液１％,2655710Q1036,41.3 ,0,"883,894 "
620658101,アデスタンクリーム１％,2655703N1056,22.4 ,0,"862,816 "
621996501,ラノコナゾールクリーム１％「イワキ」,2655710N1048,26.7 ,1,"776,110 "
620656502,クロトリマゾールクリーム１％「イワキ」,2655700N1010,6.7 ,1,"738,314 "
620002317,ニトラゼンローション２％,2655709Q1033,22.8 ,1,"733,915 "
620004207,塩酸テルビナフィンクリーム１％「ＭＥＥＫ」,2659710N1110,17.0 ,1,"670,472 "
620005280,ハイアラージン軟膏２％,2659705M1032,8.5 ,0,"649,304 "
620003044,テビーナクリーム１％,2659710N1063,17.0 ,1,"590,177 "
621675401,テルビナフィン塩酸塩クリーム１％「日医工」,2659710N1195,17.0 ,1,"589,476 "
620002307,ケトパミンクリーム２％,2655709N1045,22.8 ,1,"555,320 "
621996601,ラノコナゾール軟膏１％「イワキ」,2655710M1042,26.7 ,1,"546,240 "
620004244,テルビナフィン塩酸塩クリーム１％「タイヨー」,2659710N1136,17.0 ,1,"525,405 "
621817201,テルビナフィン塩酸塩外用液１％「サワイ」,2659710Q1108,17.0 ,1,"462,829 "
621704901,テルビナフィン塩酸塩クリーム１％「Ｆ」,2659710N1179,24.0 ,1,"452,062 "
621373427,ビホナゾールクリーム１％「Ｆ」,2655708N1016,11.1 ,1,"429,192 "
620004338,ハイアラージン外用液２％,2659705Q1018,7.7 ,0,"414,065 "
620003051,ビラスクリーム１％,2659710N1098,24.0 ,1,"407,535 "
620005288,パラベールクリーム１％,2655701N1057,12.9 ,0,"378,777 "
620006526,ボレー外用液１％,2659708Q1054,38.8 ,0,"361,863 "
620006492,ビクロノールクリーム１％,2655708N1016,11.1 ,1,"355,947 "
620003045,テビナシールクリーム１％,2659710N1071,17.0 ,1,"329,443 "
620007745,ビルミチンクリーム１％,2655708N1016,11.1 ,1,"319,095 "
620006491,ビクロノール外用液１％,2655708Q1012,11.1 ,1,"269,259 "
620003043,テビーナ液１％,2659710Q1051,17.0 ,1,"246,381 "
621373514,ビスコポール外用液１％,2655708Q1012,11.1 ,1,"244,757 "
620007607,エクセルダームクリーム１％,2655707N1038,24.0 ,0,"238,273 "
620003035,ケルガークリーム１％,2659710N1055,17.0 ,1,"232,684 "
620007793,マイコゾールクリーム１％,2655708N1016,11.1 ,1,"203,097 "
620009020,タオンクリーム１％,2655700N1168,14.8 ,1,"190,049 "
620659301,ビホナゾールクリーム１％「サワイ」,2655708N1016,11.1 ,1,"186,744 "
622024501,ケトコナゾールクリーム２％「ＪＧ」,2655709N1070,22.8 ,1,"178,958 "
620660401,マイコスポール外用液１％,2655708Q1179,44.4 ,0,"177,924 "
621996401,ラノコナゾール外用液１％「イワキ」,2655710Q1044,26.7 ,1,"177,651 "
620003034,ケルガー液１％,2659710Q1043,17.0 ,1,"174,770 "
621373424,ビスコポールクリーム１％,2655708N1016,11.1 ,1,"168,366 "
620005289,パラベールローション１％,2655701Q1053,12.9 ,0,"148,125 "
620005772,プルナクリーム２％,2655709N1061,22.8 ,1,"141,912 "
620003847,オキナゾール外用液１％,2655706Q1048,14.1 ,0,"137,654 "
620003033,ケトパミン外用液２％,2655709Q1041,22.8 ,1,"136,887 "
621707401,ブテナフィン塩酸塩クリーム１％「トーワ」,2659708N1090,27.0 ,1,"136,104 "
622189301,ミコナゾール硝酸塩クリーム１％「ＹＤ」,2655702N1094,7.3 ,1,"132,056 "
621373403,ビホナゾールクリーム１％「ＹＤ」,2655708N1016,11.1 ,1,"128,621 "
621373432,ビフォノールクリーム１％,2655708N1016,11.1 ,1,"123,608 "
620003050,ビラス液１％,2659710Q1060,24.0 ,1,"123,453 "
620007606,エクセルダーム外用液１％,2655707Q1034,24.0 ,0,"122,808 "
620007803,メンタックススプレー１％,2659708R1076,66.7 ,0,"122,182 "
622024601,ケトコナゾールローション２％「ＪＧ」,2655709Q1068,22.8 ,1,"121,504 "
621704801,テルビナフィン塩酸塩外用液１％「Ｆ」,2659710Q1094,24.0 ,1,"117,780 "
622024701,テルビナフィン塩酸塩クリーム１％「ＪＧ」,2659710N1187,17.0 ,1,"117,533 "
620657001,エンペシド外用液１％,2655700Q2128,25.4 ,0,"113,598 "
620005773,プルナローション２％,2655709Q1050,22.8 ,1,"110,763 "
620006533,マリンゾールクリーム１％,2655708N1016,11.1 ,1,"108,063 "
620657601,アムリードクリーム１％,2655702N1078,9.1 ,1,"96,102 "
620655801,サリチル酸原末「マルイシ」,2652700X1132,2.8 ,0,"91,402 "
620006711,塩酸テルビナフィンクリーム１％「マイラン」,2659710N1160,24.0 ,1,"89,130 "
620005307,ラミシール外用スプレー１％,2659710R1049,61.3 ,0,"72,877 "
620006528,ボレースプレー１％,2659708R1050,60.8 ,0,"64,017 "
620008244,ケトパミン外用スプレー２％,2655709R1020,46.3 ,1,"61,901 "
621705202,ブテナフィン塩酸塩クリーム１％「ファイザー」,2659708N1104,27.0 ,1,"51,393 "
620001612,サリチル酸「ケンエー」,2652700X1043,2.6 ,0,"46,224 "
662650102,トルナフタート液　２％,2659705Q1018,7.7 ,0,"41,751 "
621373520,ビフォノール外用液１％,2655708Q1012,11.1 ,1,"41,628 "
620009019,タオン外用液１％,2655700Q2110,14.8 ,1,"41,478 "
621707201,テルビナフィン塩酸塩クリーム１％「トーワ」,2659710N1217,24.0 ,1,"37,232 "
621707301,ブテナフィン塩酸塩液１％「トーワ」,2659708Q1070,27.0 ,1,"35,333 "
620009016,ゼルスクリーム１％,2655708N1237,18.7 ,1,"28,636 "
662650007,イオウ・サリチル酸・チアントール軟膏,2659800M1011,3.1 ,0,"28,306 "
622331600,ビホナゾール１％クリーム,2655708N1016,11.1 ,1,"26,875 "
620006713,塩酸ブテナフィンクリーム１％「マイラン」,2659708N1074,27.0 ,1,"26,737 "
620006523,ホスポールクリーム１％,2655708N1016,11.1 ,1,"20,399 "
620006500,ビホナゾールクリーム１％「タイヨー」,2655708N1016,11.1 ,1,"15,982 "
620006712,塩酸テルビナフィンスプレー１％「マイラン」,2659710R1057,42.5 ,1,"12,529 "
620009021,タオンゲル１％,2655700M1073,14.8 ,1,"12,512 "
621707101,テルビナフィン塩酸塩外用液１％「トーワ」,2659710Q1116,24.0 ,1,"11,581 "
620665402,ケラチナミンコーワクリーム２０％,2669701N2067,7.3 ,0,"11,468,909 "
620005255,ウレパールクリーム１０％,2669701N1044,7.1 ,0,"11,381,949 "
620005287,パスタロンソフト軟膏２０％,2669701M2100,7.3 ,0,"9,998,119 "
620005286,パスタロンソフト軟膏１０％,2669701M1073,7.1 ,0,"6,737,117 "
620006479,パスタロンローション１０％,2669701Q1059,7.1 ,0,"4,955,302 "
620005256,ウレパールローション１０％,2669701Q1040,7.1 ,0,"4,153,383 "
662660001,イオウ・カンフルローション,2669700X1016,2.6 ,0,"2,837,047 "
620665701,アセチロールクリーム２０％,2669701N2075,5.6 ,1,"2,324,281 "
620665901,ベギンクリーム２０％,2669701N2083,5.6 ,1,"2,296,030 "
620005284,パスタロンクリーム１０％,2669701N1052,7.1 ,0,"1,840,534 "
620005285,パスタロンクリーム２０％,2669701N2040,7.3 ,0,"1,522,464 "
620665301,ベギンクリーム１０％,2669701N1087,5.4 ,1,"1,080,017 "
620009079,ワイドコールクリーム２０％,2669701N2059,5.6 ,1,"985,018 "
620665201,アセチロールクリーム１０％,2669701N1079,5.4 ,1,"931,539 "
620008978,ウリモックスクリーム１０％,2669701N1060,5.4 ,1,"607,665 "
620006419,ケラベンス軟膏２０％,2669701M2118,5.6 ,1,"404,008 "
620008410,イオウ・カンフルローション「東豊」,2669700X1016,2.6 ,0,"364,947 "
662660057,スピール膏Ｍ　２５ｃｍ２,2661701X1012,89.6 ,0,"278,253 "
662660004,グリセリンカリ液,2662701X1010,0.8 ,0,"265,042 "
620665602,尿素クリーム２０％「ＳＮ」,2669701N2091,5.6 ,1,"227,902 "
662660009,酢酸,2661700X1018,0.3 ,0,"181,386 "
620001646,グリセリンカリ液（山善）,2662701X1206,1.3 ,0,"118,550 "
620007628,グリセリンカリ液「マルイシ」,2662701X1281,1.3 ,0,"55,401 "
620001639,グリセリンカリ液「ケンエー」,2662701X1052,1.3 ,0,"44,512 "
620008242,グリセリンカリ液「東豊」,2662701X1290,1.3 ,0,"41,670 "
620002337,尿素「コザカイ・Ｍ」,2669702X1015,0.8 ,0,"30,622 "
662610111,尿素,2669702X1015,0.8 ,0,"24,351 "
662660003,カリ石ケン,2662700X1015,1.3 ,0,"13,103 "
662660008,硝酸銀,2663700X1012,197.6 ,0,"10,822 "
660408059,カリ石ケン「ニッコー」,2662700X1104,1.6 ,0,"10,587 "
662660036,酢酸「ニッコー」,2661700X1298,0.4 ,0,"9,117 "
662660011,氷酢酸,2661702X1017,0.7 ,0,"6,030 "
620001620,酢酸ＦＭ,2661700X1174,0.6 ,0,"3,914 "
620001645,グリセリンカリ液ＦＭ,2662701X1150,1.3 ,0,"2,465 "
662660062,硝酸銀「ホエイ」,2663700X1012,197.6 ,0,"2,444 "
662660006,サリチル酸絆創膏　２５ｃｍ２,2661701X1012,89.6 ,0,"2,300 "
662660038,酢酸「ヨシダ」,2661700X1310,0.5 ,0,"1,898 "
620001635,カリ石ケンＦＭ,2662700X1090,1.4 ,0,"1,160 "
620001615,酢酸「ケンエー」,2661700X1050,0.5 ,0,"1,043 "
620664141,酢酸「日医工」,2661700X1352,0.5 ,0,-
620001622,酢酸（山善）,2661700X1239,0.6 ,0,-
620001619,酢酸（東海製薬）,2661700X1140,0.6 ,0,-
662660045,氷酢酸「ニッコー」,2661702X1327,0.9 ,0,-
662660010,水酸化カリウム,2662702X1014,1.2 ,0,-
620001616,酢酸　シオエ,2661700X1077,0.6 ,0,-
660408250,酢酸「タイセイ」,2661700X1107,0.3 ,0,-
662660053,グリセリンカリ液「ニッコー」,2662701X1230,1.2 ,0,-
620001617,酢酸「司生堂」,2661700X1018,0.3 ,0,-
660408249,酢酸「コザカイ・Ｍ」,2661700X1069,0.4 ,0,-
620001623,氷酢酸「ケンエー」,2661702X1068,0.9 ,0,-
620008257,氷酢酸「東豊」,2661702X1408,0.9 ,0,-
620664349,氷酢酸「ＮｉｋＰ」,2661702X1416,0.9 ,0,-
620008418,酢酸「東豊」,2661700X1018,0.3 ,0,-
620664314,氷酢酸（山善）,2661702X1238,0.8 ,0,-
620007769,フロジン外用液５％,2679701Q1055,32.3 ,1,"3,586,222 "
620666701,アロビックス外用液５％,2679701Q1063,12.9 ,1,"2,729,642 "
620666801,カルプラニン外用液５％,2679701Q1071,12.9 ,1,"49,838 "
620008449,ディフェリンゲル０．１％,2699711Q1027,120.9 ,0,"5,278,068 "
620003846,オキサロール軟膏２５μｇ／ｇ　０．００２５％,2691702M1036,123.2 ,0,"4,545,991 "
660432014,プロトピック軟膏０．１％,2699709M1028,125.4 ,0,"3,872,478 "
622403601,ベピオゲル２．５％,2699712Q1021,120.9 ,0,"3,130,854 "
620004836,ユーパスタコーワ軟膏,2699801V1106,39.3 ,0,"2,839,572 "
622365101,ドボベット軟膏,2699802M1024,276.4 ,0,"2,783,062 "
620003256,プロスタンディン軟膏０．００３％,2699705M1038,54.3 ,0,"2,513,426 "
620000444,プロトピック軟膏０．０３％小児用,2699709M2024,140.3 ,0,"1,964,650 "
620007581,イソジンシュガーパスタ軟膏,2699801V1017,11.9 ,1,"1,927,060 "
621297701,ドボネックス軟膏５０μｇ／ｇ　０．００５％,2691701M1031,138.2 ,0,"1,783,817 "
620007553,アクトシン軟膏３％,2699703M1039,50.7 ,0,"1,473,312 "
660453014,カデックス軟膏０．９％,2699704M1025,73.8 ,0,"1,087,184 "
620005258,オキサロールローション２５μｇ／ｇ　０．００２５％,2691702Q1020,123.2 ,0,"910,675 "
660433054,ネグミンシュガー軟膏,2699801V1068,15.1 ,1,"879,781 "
620007621,オルセノン軟膏０．２５％,2699702M1034,51.2 ,0,"652,238 "
622415601,デュアック配合ゲル,2699803Q1020,157.4 ,0,"398,422 "
660433031,スクロードパスタ,2699801V1050,15.1 ,1,"364,720 "
622181801,タクロリムス軟膏０．１％「イワキ」,2699709M1052,79.1 ,1,"349,157 "
620002324,ボンアルファ軟膏２μｇ／ｇ　０．０００２％,2691700M1053,107.7 ,0,"330,108 "
660462006,ボンアルファハイ軟膏２０μｇ／ｇ　０．００２％,2691700M2025,280.1 ,0,"327,143 "
622166001,タクロリムス軟膏０．１％「ＮＰ」,2699709M1036,79.1 ,1,"315,398 "
622215901,マキサカルシトール軟膏２５μｇ／ｇ「イワキ」　０．００２５％,2691702M1052,80.0 ,1,"304,593 "
620002323,ボンアルファクリーム２μｇ／ｇ　０．０００２％,2691700N1059,107.7 ,0,"230,332 "
622405101,ロゼックスゲル０．７５％,2699713Q1026,101.4 ,0,"206,246 "
620003869,ボンアルファハイローション２０μｇ／ｇ　０．００２％,2691700Q2027,280.1 ,0,"205,877 "
620003055,ヨードコート軟膏０．９％,2699704M1033,73.8 ,0,"205,430 "
622190501,マキサカルシトール軟膏２５μｇ／ｇ「タカタ」　０．００２５％,2691702M1060,80.0 ,1,"204,445 "
621297901,ポビドリンパスタ軟膏,2699801V1130,15.1 ,1,"167,785 "
620004807,ソルコセリル軟膏５％,2699950M1030,11.9 ,0,"161,685 "
622145501,タクロリムス軟膏０．１％「タカタ」,2699709M1060,79.1 ,1,"153,286 "
620004790,アルファタカシル軟膏２μｇ／ｇ　０．０００２％,2691700M1061,54.3 ,1,"148,355 "
622146301,タクロリムス軟膏０．１％「ＰＰ」,2699709M1044,79.1 ,1,"131,414 "
622222501,マキサカルシトール軟膏２５μｇ／ｇ「ＰＰ」　０．００２５％,2691702M1044,80.0 ,1,"97,214 "
620002325,ボンアルファローション２μｇ／ｇ　０．０００２％,2691700Q1047,107.7 ,0,"92,432 "
620007622,カデックス外用散０．９％,2699704W1042,73.8 ,0,"66,054 "
662690008,オクソラレンローション０．３％,2699701Q1023,26.1 ,0,"65,147 "
620004276,ユーパスタコーワ軟膏分包８ｇ,2699801V2030,39.3 ,0,"60,849 "
660454002,オクソラレンローション１％,2699701Q2038,45.3 ,0,"56,104 "
620007663,ソアナース軟膏,2699801V1122,39.3 ,0,"54,498 "
662690003,オクソラレン軟膏０．３％,2699701M1021,26.1 ,0,"47,139 "
620004789,アルファタカシルクリーム２μｇ／ｇ　０．０００２％,2691700N1067,54.3 ,1,"46,647 "
660451001,フィブラストスプレー５００　５００μｇ（溶解液付）,2699710R2024,"11,108.0 ",0,"37,683 "
660463021,ドルミジンパスタ,2699801V1084,15.1 ,1,"20,242 "
620009593,カデックス軟膏分包４５ｍｇ　０．９％,2699704M2021,73.8 ,0,"19,962 "
660451000,フィブラストスプレー２５０　２５０μｇ（溶解液付）,2699710R1028,"8,410.3 ",0,"19,593 "
622331100,精製白糖・ポビドンヨード軟膏,2699801V1017,11.9 ,1,"11,105 "
620009594,カデックス軟膏分包１５３ｍｇ　０．９％,2699704M3028,73.8 ,0,"10,852 "
620004222,ソアナース軟膏分包８ｇ,2699801V2021,39.3 ,0,"2,744 "
660470006,トロンビン液モチダ　ソフトボトル１万　１０，０００単位１０ｍＬ,3323702Q3020,"1,441.3 ",0,"88,958 "
663320013,スポンゼル　５ｃｍ×２．５ｃｍ,3322700X1026,241.3 ,0,"84,793 "
660470005,トロンビン液モチダ　ソフトボトル５千　５，０００単位５ｍＬ,3323702Q2024,"1,036.0 ",0,"73,583 "
620805001,アルト原末　５００ｍｇ,3326700X1033,216.6 ,0,"47,963 "
620805101,アルト原末　１ｇ,3326700X2030,313.3 ,0,"33,566 "
660433021,サージセル・アブソーバブル・ヘモスタット　綿型５．１×２．５ｃｍ,3325700X8022,"1,721.5 ",1,"24,709 "
663320015,ゼルフォーム　２ｃｍ×６ｃｍ×０．７ｃｍ,3322701X1020,204.6 ,0,"20,161 "
663320010,サージセル・アブソーバブル・ヘモスタット　５．１ｃｍ×７．６ｃｍ,3325700X5023,"1,217.9 ",1,"8,526 "
660406069,トロンビン　５，０００単位,3323701X6011,947.5 ,0,"6,719 "
663320014,スポンゼル　１０ｃｍ×７ｃｍ,3322700X2022,742.8 ,0,"5,970 "
663320009,サージセル・アブソーバブル・ヘモスタット　１．３ｃｍ×５．１ｃｍ,3325700X4027,903.0 ,1,"5,290 "
620006459,トロンビン経口・外用剤５千「Ｆ」　５，０００単位,3323701X3136,804.6 ,0,"5,218 "
663320016,ゼルフォーム　８ｃｍ×１２．５ｃｍ×１ｃｍ,3322701X2027,"1,221.5 ",0,"5,152 "
660406070,トロンビン　１０，０００単位,3323701X7018,"1,406.4 ",0,"5,073 "
620006463,トロンビン経口・局所用液５千「Ｆ」　５，０００単位５ｍＬ,3323702Q1052,779.5 ,1,"3,595 "
620006460,トロンビン経口・外用剤１万「Ｆ」　１０，０００単位,3323701X4124,"1,245.9 ",0,"2,711 "
663320011,サージセル・アブソーバブル・ヘモスタット　５．１×３５．６ｃｍ,3325700X6020,"1,610.8 ",1,"1,285 "
660444018,サージセルアブソーバブルヘモスタット　ニューニット２．５×２．５,3325700X9029,"1,532.9 ",1,"1,052 "
663320012,サージセル・アブソーバブル・ヘモスタット　１０．２×２０．３ｃｍ,3325700X7026,"1,672.3 ",1,-
620803603,献血トロンビン経口・外用５０００単位「ベネシス」　５，０００単位,3323701X6011,947.5 ,0,-
620803703,献血トロンビン経口・外用１万単位「ベネシス」　１０，０００単位,3323701X7018,"1,406.4 ",0,-
620001650,献血トロンビン経口・外用剤５０００　５，０００単位,3323701X3128,858.2 ,0,-
620001651,献血トロンビン経口・外用剤１万　１０，０００単位,3323701X4116,"1,378.0 ",0,-
660444016,サージセルアブソーバブルヘモスタット　ニューニット２．５×８．９,3325700S1020,"1,933.6 ",1,-
663320047,トロンビン“化血研”　１０，０００単位,3323701X4051,"1,422.1 ",0,-
663320043,トロンビン“化血研”　５，０００単位,3323701X3063,915.0 ,0,-
663320030,トロンビン　２０，０００単位,3323701X5015,"1,697.2 ",0,-
660444017,サージセルアブソーバブルヘモスタットニューニット７．６×１０．２,3325700S2027,"2,394.9 ",1,-
660444019,サージセルアブソーバブルヘモスタットニュニット１５．２×２２．９,3325700S3023,"2,940.0 ",1,-
620803704,献血トロンビン経口・外用１万単位「ＪＢ」　１０，０００単位,3323701X7018,"1,406.4 ",0,-
620803312,献血トロンビン経口・外用５千「化血研」　５，０００単位,3323701X3152,915.0 ,0,-
620803408,献血トロンビン経口・外用１万「化血研」　１０，０００単位,3323701X4140,"1,422.1 ",0,-
620009048,ヒルドイドソフト軟膏０．３％,3339950M1137,25.3 ,0,"150,026,030 "
620009049,ヒルドイドローション０．３％,3339950Q1074,25.3 ,0,"107,325,373 "
620814001,ビーソフテンローション０．３％,3339950Q1082,10.1 ,1,"48,601,953 "
620813501,ビーソフテンクリーム０．３％,3339950N1043,10.1 ,1,"31,324,380 "
622271601,ビーソフテン油性クリーム０．３％,3339950M1145,10.1 ,1,"15,305,438 "
622271602,ヘパリン類似物質油性クリーム０．３％「日医工」,3339950M1188,10.1 ,1,"13,577,489 "
620009046,ヒルドイドクリーム０．３％,3339950N1035,25.3 ,0,"11,288,912 "
621944701,ビーソフテン外用スプレー０．３％,3339950R1029,18.7 ,1,"9,782,628 "
621944702,ヘパリン類似物質外用スプレー０．３％「日医工」,3339950R1126,18.7 ,1,"9,716,683 "
622378101,ヘパリン類似物質油性クリーム０．３％「ニプロ」,3339950M1013,7.2 ,1,"6,541,047 "
