院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	【削除品】テルペラン錠10	Terperan	あすか製薬	あすか製薬，武田薬品工業	錠：内服	10mg1錠	6.10円／錠	後局	ベンザミド系消化器機能異常治療剤	239	メトクロプラミド	metoclopramide（JP）	2399004F2029		薬価削除2021.03.31〔代替品：メトクロプラミド錠10mg「あすか」〕				カルナウバロウ，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，タルク，トウモロコシデンプン，乳糖水和物，ヒプロメロース，マクロゴール6000，メチルセルロース
	【削除品】テルペラン注射液10mg	Terperan	あすか製薬	武田薬品工業	注射液：注射	0.5％2mL1管	57.00円／管	後処	ベンザミド系消化器機能異常治療剤	239	メトクロプラミド	metoclopramide（JP）	2399401A1113		薬価削除2021.03.31				等張化剤，pH調節剤
	テルミサルタン錠20mg「武田テバ」	Telmisartan“TAKEDA TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	20mg1錠	10.10円／錠	後局処	持続性AT1受容体遮断剤	214	テルミサルタン	telmisartan（JP）	2149042F1173	125465501	薬価収載2017.06.16	テルミサルタン20〓	白		メタケイ酸アルミン酸マグネシウム，メグルミン，クエン酸トリエチル，カルメロースカルシウム，酸化マグネシウム，炭酸水素ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，カルナウバロウ
	テルミサルタン錠40mg「武田テバ」	Telmisartan“TAKEDA TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	40mg1錠	12.70円／錠	後局処	持続性AT1受容体遮断剤	214	テルミサルタン	telmisartan（JP）	2149042F2170	125471601	薬価収載2017.06.16	テルミサルタン40／テルミサルタン40〓	白	○	メタケイ酸アルミン酸マグネシウム，メグルミン，クエン酸トリエチル，カルメロースカルシウム，酸化マグネシウム，炭酸水素ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，カルナウバロウ
	テルミサルタン錠80mg「武田テバ」	Telmisartan“TAKEDA TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	80mg1錠	19.10円／錠	後局処	持続性AT1受容体遮断剤	214	テルミサルタン	telmisartan（JP）	2149042F3176	125472301	薬価収載2017.06.16	テルミサルタン80／テルミサルタン80〓	白	○	メタケイ酸アルミン酸マグネシウム，メグルミン，クエン酸トリエチル，カルメロースカルシウム，酸化マグネシウム，炭酸水素ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，カルナウバロウ
	トアラセット配合錠「武田テバ」	Toaraset“TAKEDA TEVA”	武田テバファーマ	武田薬品工業	錠：内服	1錠	16.30円／錠	後劇処	慢性疼痛・抜歯後疼痛治療剤	114	トラマドール塩酸塩・アセトアミノフェン	tramadol hydrochloride・acetaminophen	1149117F1187	126623801	薬価収載2018.12.14	トアラセット〓／トラマドールアセトアミノフェン	淡黄		含水二酸化ケイ素，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，ヒプロメロース，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，マクロゴール6000，黄色三二酸化鉄
	ドーフル散	Dover’s powder	武田薬品工業		散：内服	1g	251.10円／g	局劇麻処	鎮痛・鎮痙・止瀉剤	811	アヘン・トコン散	opium ipecac（JP）	8119100B1042	185083303，185083304，185083305					バレイショデンプン
	ドキサゾシン錠0.5mg「テバ」	Doxazosin“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	0.5mg1錠	10.10円／錠	後局処	α1-遮断剤	214	ドキサゾシンメシル酸塩	doxazosin mesilate（JP）	2149026F1239	116225701，116225703	薬価収載2014.12.12	t43 t043 0.5mg	白		結晶セルロース，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，乳糖水和物，ヒドロキシプロピルセルロース
	ドキサゾシン錠1mg「テバ」	Doxazosin“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	1mg1錠	10.10円／錠	後局処	α1-遮断剤	214	ドキサゾシンメシル酸塩	doxazosin mesilate（JP）	2149026F2278	116227101，116227103	薬価収載2014.12.12	t44 t044 1mg	白	○	結晶セルロース，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，乳糖水和物，ヒドロキシプロピルセルロース
	ドキサゾシン錠2mg「テバ」	Doxazosin“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	2mg1錠	12.90円／錠	後局処	α1-遮断剤	214	ドキサゾシンメシル酸塩	doxazosin mesilate（JP）	2149026F3274	116228801，116228803	薬価収載2014.12.12	t45 t045 2mg	淡橙	○	結晶セルロース，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，乳糖水和物，ヒドロキシプロピルセルロース，黄色5号アルミニウムレーキ
	ドキサゾシン錠4mg「テバ」	Doxazosin“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	4mg1錠	28.10円／錠	後局処	α1-遮断剤	214	ドキサゾシンメシル酸塩	doxazosin mesilate（JP）	2149026F4220	116229501，116229503	薬価収載2014.12.12	t46 t046 4mg	白	○	結晶セルロース，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，乳糖水和物，ヒドロキシプロピルセルロース
	トコフェロールニコチン酸エステルカプセル200mg「TC」	Tocopherol Nicotinate	東洋カプセル	キョーリンリメディオ，武田テバファーマ，杏林製薬，武田薬品工業	カプセル：内服	200mg1カプセル	5.70円／カプセル	後	ビタミンE	219	トコフェロールニコチン酸エステル	tocopherol nicotinate（JP）	2190006M2241	103535303，103535307，103535309	薬価収載2019.06.14	〓35	橙		グリセリン脂肪酸エステル，ゼラチン，濃グリセリン，D-ソルビトール，酸化チタン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル，黄色5号
	トスフロキサシントシル酸塩錠75mg「タイヨー」	Tosufloxacin Tosilate	武田テバファーマ	武田薬品工業	錠：内服	75mg1錠	30.70円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1101	119353401，119353402	薬価収載2009.11.13	t T1	白		L-アスパラギン酸，カルナウバロウ，含水二酸化ケイ素，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	トスフロキサシントシル酸塩錠150mg「タイヨー」	Tosufloxacin Tosilate	武田テバファーマ	武田薬品工業	錠：内服	150mg1錠	29.80円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F2108	119354101，119354102	薬価収載2009.11.13	t T7	白		L-アスパラギン酸，カルナウバロウ，含水二酸化ケイ素，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	【削除品】ドセタキセル点滴静注20mg／1mL「テバ」	Docetaxel“TEVA”	武田テバファーマ	武田薬品工業	注射液：注射	20mg1mL1瓶	4,790.00円／瓶	後毒処	タキソイド系抗悪性腫瘍剤	424	ドセタキセル水和物	docetaxel hydrate（JP）	4240405A3056		薬価削除2021.03.31				ポリソルベート80，無水エタノール
	【削除品】ドセタキセル点滴静注80mg／4mL「テバ」	Docetaxel“TEVA”	武田テバファーマ	武田薬品工業	注射液：注射	80mg4mL1瓶	16,790.00円／瓶	後毒処	タキソイド系抗悪性腫瘍剤	424	ドセタキセル水和物	docetaxel hydrate（JP）	4240405A4052		薬価削除2021.03.31				ポリソルベート80，無水エタノール
	ドネペジル塩酸塩OD錠3mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	武田テバファーマ	口腔内崩壊錠：内服	3mg1錠	48.30円／錠	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F3304	120975402	薬価収載2012.12.14	KT011	黄		乳糖水和物，結晶セルロース，トウモロコシデンプン，デンプングリコール酸ナトリウム，メタクリル酸コポリマーL，ポリリン酸ナトリウム，スクラロース，軽質無水ケイ酸，ステアリン酸マグネシウム，黄色三二酸化鉄
	ドネペジル塩酸塩OD錠3mg「テバ」	Donepezil Hydrochloride“TEVA”	武田テバファーマ		口腔内崩壊錠：内服	3mg1錠	48.30円／錠	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F3320	121012501	薬価収載2013.12.13	t154／3	黄		アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，クロスポビドン，軽質無水ケイ酸，酸化チタン，ショ糖脂肪酸エステル，ステアリン酸マグネシウム，ヒプロメロース，D-マンニトール，黄色三二酸化鉄，その他1成分
	ドネペジル塩酸塩OD錠5mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	武田テバファーマ	口腔内崩壊錠：内服	5mg1錠	71.80円／錠	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F4300	120976102	薬価収載2012.12.14	KT012	白		乳糖水和物，結晶セルロース，トウモロコシデンプン，デンプングリコール酸ナトリウム，メタクリル酸コポリマーL，ポリリン酸ナトリウム，スクラロース，軽質無水ケイ酸，ステアリン酸マグネシウム
	ドネペジル塩酸塩OD錠5mg「テバ」	Donepezil Hydrochloride“TEVA”	武田テバファーマ		口腔内崩壊錠：内服	5mg1錠	71.80円／錠	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F4327	121013201	薬価収載2013.12.13	t155／5	白		アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，クロスポビドン，軽質無水ケイ酸，酸化チタン，ショ糖脂肪酸エステル，ステアリン酸マグネシウム，ヒプロメロース，D-マンニトール，その他1成分
	ドネペジル塩酸塩OD錠10mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	武田テバファーマ	口腔内崩壊錠：内服	10mg1錠	124.70円／錠	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F6117	122845801	薬価収載2013.12.13	KT010	淡赤		乳糖水和物，結晶セルロース，トウモロコシデンプン，デンプングリコール酸ナトリウム，メタクリル酸コポリマーL，ポリリン酸ナトリウム，スクラロース，軽質無水ケイ酸，ステアリン酸マグネシウム，三二酸化鉄
	ドネペジル塩酸塩OD錠10mg「テバ」	Donepezil Hydrochloride“TEVA”	武田テバファーマ		口腔内崩壊錠：内服	10mg1錠	124.70円／錠	後劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F6230	122843401	薬価収載2013.12.13	t156／10	淡赤		アスパルテーム（L-フェニルアラニン化合物），アルファー化デンプン，クロスポビドン，軽質無水ケイ酸，酸化チタン，ショ糖脂肪酸エステル，ステアリン酸マグネシウム，ヒプロメロース，D-マンニトール，三二酸化鉄，その他1成分
	ドネペジル塩酸塩錠3mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	武田テバファーマ	錠：内服	3mg1錠	48.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F1301	120973002	薬価収載2012.12.14	KT DP3／3	黄		乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	ドネペジル塩酸塩錠3mg「テバ」	Donepezil Hydrochloride“TEVA”	武田テバファーマ		錠：内服	3mg1錠	48.30円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F1310	121010101	薬価収載2013.12.13	t151／3	黄		結晶セルロース，酸化チタン，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000，黄色三二酸化鉄
	ドネペジル塩酸塩錠5mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	武田テバファーマ	錠：内服	5mg1錠	71.80円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F2308	120974702	薬価収載2012.12.14	KT DP5／5	白		乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，カルナウバロウ
	ドネペジル塩酸塩錠5mg「テバ」	Donepezil Hydrochloride“TEVA”	武田テバファーマ		錠：内服	5mg1錠	71.80円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F2316	121011801	薬価収載2013.12.13	t152／5	白		結晶セルロース，酸化チタン，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	ドネペジル塩酸塩錠10mg「TYK」	Donepezil Hydrochloride「TYK」	武田テバ薬品	武田テバファーマ	錠：内服	10mg1錠	124.70円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5129	122844101	薬価収載2013.12.13	KT DP0／10	赤橙		乳糖水和物，結晶セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄，カルナウバロウ
	ドネペジル塩酸塩錠10mg「テバ」	Donepezil Hydrochloride“TEVA”	武田テバファーマ		錠：内服	10mg1錠	124.70円／錠	後局劇処	アルツハイマー型，レビー小体型認知症治療剤	119	ドネペジル塩酸塩	donepezil hydrochloride（JP）	1190012F5226	122842701	薬価収載2013.12.13	t153／10	桃		結晶セルロース，酸化チタン，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000，三二酸化鉄
	ドパミン塩酸塩点滴静注液50mg「タイヨー」	Dopamine HCl	武田テバファーマ	武田薬品工業	注射液：注射	50mg2.5mL1管	131.00円／管	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402A3100	113990708，113990713	薬価収載2011.06.01				ピロ亜硫酸ナトリウム，pH調節剤
	ドパミン塩酸塩点滴静注液100mg「タイヨー」	Dopamine HCl	武田テバファーマ	武田薬品工業	注射液：注射	100mg5mL1管	97.00円／管	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402A1361	102447008，102447033	薬価収載2007.06.01				ピロ亜硫酸ナトリウム，pH調節剤
	ドパミン塩酸塩点滴静注液200mg「タイヨー」	Dopamine HCl	武田テバファーマ	武田薬品工業	注射液：注射	200mg10mL1管	132.00円／管	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402A4182	120605001，120605002	薬価収載2011.06.01				ピロ亜硫酸ナトリウム，pH調節剤
	ドパミン塩酸塩点滴静注液200mgバッグ「武田テバ」	Dopamine HCl“TAKEDA TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	キット：注射	0.1％200mL1袋	845.00円／袋	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402P1100	102463005	薬価収載2019.06.14				ブドウ糖，亜硫酸水素ナトリウム，塩酸（pH調節剤），水酸化ナトリウム（pH調節剤）
	ドパミン塩酸塩点滴静注液200mgバッグ「ニチヤク」	Dopamine HCl「NICHIYAKU」	日本製薬	武田薬品工業	キット：注射	0.1％200mL1袋	845.00円／袋	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402P1119	102462301	薬価収載2020.12.11，旧：カコージンD注0.1％				ブドウ糖，亜硫酸水素ナトリウム，塩酸（pH調整剤），水酸化ナトリウム（pH調整剤）
	ドパミン塩酸塩点滴静注液600mgバッグ「武田テバ」	Dopamine HCl“TAKEDA TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	キット：注射	0.3％200mL1袋	1,233.00円／袋	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402P2115	102466105	薬価収載2019.06.14				ブドウ糖，亜硫酸水素ナトリウム，塩酸（pH調節剤），水酸化ナトリウム（pH調節剤）
	ドパミン塩酸塩点滴静注液600mgバッグ「ニチヤク」	Dopamine HCl「NICHIYAKU」	日本製薬	武田薬品工業	キット：注射	0.3％200mL1袋	1,185.00円／袋	後局劇処	急性循環不全改善剤	211	ドパミン塩酸塩	dopamine hydrochloride（JP）	2119402P2123	102465401	薬価収載2020.12.11，旧：カコージンD注0.3％				ブドウ糖，亜硫酸水素ナトリウム，塩酸（pH調整剤），水酸化ナトリウム（pH調整剤）
	トラニラストカプセル100mg「タイヨー」	Tranilast	武田テバファーマ	武田薬品工業	カプセル：内服	100mg1カプセル	7.80円／カプセル	後局	アレルギー性疾患治療剤	449	トラニラスト	tranilast（JP）	4490002M1382	109442812，109442841	薬価収載2008.06.01	TRL100mg t TRL100mg	白		軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，ゼラチン，タルク，低置換度ヒドロキシプロピルセルロース，ラウリル硫酸ナトリウム
	トラニラスト点眼液0.5％「SN」	Tranilast	シオノケミカル	日医工，武田薬品工業	液：外用〔眼・耳鼻科用剤〕	25mg5mL1瓶	298.00円／瓶	後局	アレルギー性疾患治療剤	131	トラニラスト	tranilast（JP）	1319736Q1130	116761001，116761003	薬価収載2014.12.12				エデト酸ナトリウム水和物，ステアリン酸ポリオキシル40，ベンザルコニウム塩化物，ホウ砂，ホウ酸，ポビドン，pH調節剤
	トラネキサム酸シロップ5％「テバ」	Tranexamic Acid“TEVA”	武田テバファーマ	武田薬品工業	シロップ：内服	5％1mL	3.50円／mL	後	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002Q1070	108081002，108081003	薬価収載2015.12.11				クエン酸水和物，クエン酸ナトリウム水和物，精製白糖，パラオキシ安息香酸ブチル，パラオキシ安息香酸エチル，黄色5号，香料
	トラネキサム酸注射液1000mg「テバ」	Tranexamic Acid“TEVA”	武田テバファーマ	武田薬品工業	注射液：注射	10％10mL1管	69.00円／管	後局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A4282	108099502，108099503	薬価収載2015.12.11				pH調節剤
	トリアゾラム錠0.25mg「テバ」	Triazolam“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	0.25mg1錠	5.90円／錠	後向習処	ベンゾジアゼピン系睡眠導入剤	112	トリアゾラム	triazolam（JP）	1124007F2220	100378902，100378905	薬価収載2013.06.21	t16 t016[0.25mg]	白	○	ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，部分アルファー化デンプン
	トリアゾラム錠0.125mg「テバ」	Triazolam“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	0.125mg1錠	5.70円／錠	後向習処	ベンゾジアゼピン系睡眠導入剤	112	トリアゾラム	triazolam（JP）	1124007F1127	116711501，116711503	薬価収載2013.06.21	t17 t017	白		アスパルテーム（L-フェニルアラニン化合物），グルコノ-δ-ラクトン，クロスポビドン，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，D-マンニトール，水アメ，メタケイ酸アルミン酸マグネシウム，香料
	トリクロルメチアジド錠2mg「タイヨー」	Trichlormethiazide	武田テバファーマ	武田薬品工業	錠：内服	2mg1錠	6.10円／錠	後局処	チアジド系降圧利尿剤	213	トリクロルメチアジド	trichlormethiazide（JP）	2132003F1389	102631302，102631303	薬価収載2008.06.20	t246[2mg]	淡赤	○	カルメロース，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，乳糖水和物，ヒドロキシプロピルセルロース，赤色102号，黄色5号
	【削除品】トリドセラン配合錠	Tridocelan	シオノケミカル	武田テバファーマ，武田薬品工業	錠：内服	1錠	10.00円／錠		混合ビタミン	317	複合ビタミンB剤	vitamin B complex	3179105F1034		薬価削除2021.03.31				ポビドン，エチルセルロース，軽質無水ケイ酸，中鎖脂肪酸トリグリセリド，コメデンプン，タルク，ステアリン酸マグネシウム，乳糖水和物，硫酸カルシウム，ヒプロメロース
	トリヘキシフェニジル塩酸塩錠2mg「タイヨー」	Trihexyphenidyl HCl	武田テバファーマ	武田薬品工業	錠：内服	2mg1錠	8.70円／錠	局処	抗パーキンソン剤	116	トリヘキシフェニジル塩酸塩	trihexyphenidyl hydrochloride（JP）	1169001F1210	101199906，101199928	薬価収載2009.11.01	TX t TX[2mg]	白	○	カルメロースカルシウム，クエン酸カルシウム，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	トリンテリックス錠10mg	Trintellix	武田薬品工業		錠：内服	10mg1錠	168.90円／錠	劇処	セロトニン再取り込み阻害・セロトニン受容体調節剤	117	ボルチオキセチン臭化水素酸塩	vortioxetine hydrobromide（JAN）	1179060F1028	126993201	薬価収載2019.11.19	〓114／10	微黄	○	D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，ヒプロメロース，ステアリン酸マグネシウム，タルク，黄色三二酸化鉄
	トリンテリックス錠20mg	Trintellix	武田薬品工業		錠：内服	20mg1錠	253.40円／錠	劇処	セロトニン再取り込み阻害・セロトニン受容体調節剤	117	ボルチオキセチン臭化水素酸塩	vortioxetine hydrobromide（JAN）	1179060F2024	126994901	薬価収載2019.11.19	〓115／20	微黄赤	○	D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，ヒプロメロース，ステアリン酸マグネシウム，タルク，黄色三二酸化鉄，三二酸化鉄
	ドルモロール配合点眼液「センジュ」	Dormolol「SENJU」	千寿製薬	武田薬品工業	液：外用〔眼・耳鼻科用剤〕	1mL	209.10円／mL	後処	炭酸脱水酵素阻害剤・β-遮断剤配合剤	131	ドルゾラミド塩酸塩・チモロールマレイン酸塩	dorzolamide hydrochloride・timolol maleate	1319819Q1038	126372501	薬価収載2018.06.15				ヒドロキシエチルセルロース，D-マンニトール，クエン酸ナトリウム水和物，ベンザルコニウム塩化物，水酸化ナトリウム
	ドンペリドン錠5mg「タイヨー」	Domperidone	武田テバファーマ	武田薬品工業	錠：内服	5mg1錠	5.90円／錠	後	消化管運動改善剤	239	ドンペリドン	domperidone（JP）	2399005F1167	120587901，120587902	薬価収載2011.06.24	DP5 t DP5	白		酸化チタン，ステアリン酸マグネシウム，タルク，乳糖水和物，バレイショデンプン，ヒプロメロース，ポリビニルアルコール（部分けん化物），マクロゴール6000
	ドンペリドン錠10mg「タイヨー」	Domperidone	武田テバファーマ	武田薬品工業	錠：内服	10mg1錠	5.90円／錠	後	消化管運動改善剤	239	ドンペリドン	domperidone（JP）	2399005F2287	113716331，113716354	薬価収載2009.03.24	DP t DP10	白		酸化チタン，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	ナテグリニド錠30mg「テバ」	Nateglinide“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	30mg1錠	10.10円／錠	後局処	速効型インスリン分泌促進薬	396	ナテグリニド	nateglinide（JP）	3969006F1054	121966101，121966102	薬価収載2012.12.14	ナテグリニド〓30	白		β-シクロデキストリン，結晶セルロース，クロスポビドン，クロスカルメロースナトリウム，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，カルナウバロウ
	ナテグリニド錠90mg「テバ」	Nateglinide“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	90mg1錠	21.20円／錠	後局処	速効型インスリン分泌促進薬	396	ナテグリニド	nateglinide（JP）	3969006F2050	121967801，121967802	薬価収載2012.12.14	ナテグリニド〓90	淡赤		β-シクロデキストリン，結晶セルロース，クロスポビドン，クロスカルメロースナトリウム，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，三二酸化鉄，カルナウバロウ
	ナファモスタットメシル酸塩注射用10mg「武田テバ」	Nafamostat Mesilate“TAKEDA TEVA”	武田テバファーマ	武田薬品工業	注射用：注射	10mg1瓶	205.00円／瓶	後劇処	蛋白分解酵素阻害剤	399	ナファモスタットメシル酸塩	nafamostat mesilate（JP）	3999407D1319	114300303	薬価収載2019.06.14				D-マンニトール，pH調節剤
	ナファモスタットメシル酸塩注射用50mg「武田テバ」	Nafamostat Mesilate“TAKEDA TEVA”	武田テバファーマ	武田薬品工業	注射用：注射	50mg1瓶	368.00円／瓶	後劇処	蛋白分解酵素阻害剤	399	ナファモスタットメシル酸塩	nafamostat mesilate（JP）	3999407D2323	114315703	薬価収載2019.06.14				D-マンニトール，pH調節剤
	ナファモスタットメシル酸塩注射用100mg「武田テバ」	Nafamostat Mesilate“TAKEDA TEVA”	武田テバファーマ	武田薬品工業	注射用：注射	100mg1瓶	794.00円／瓶	後劇処	蛋白分解酵素阻害剤	399	ナファモスタットメシル酸塩	nafamostat mesilate（JP）	3999407D3168	115393403	薬価収載2019.06.14				D-マンニトール，pH調節剤
	ナフトピジルOD錠25mg「あすか」	Naftopidil	あすか製薬	武田薬品工業	口腔内崩壊錠：内服	25mg1錠	10.10円／錠	後局処	排尿障害治療剤	259	ナフトピジル	naftopidil（JP）	2590009F6103	124023801	薬価収載2015.06.19	ナフトピジルOD25あすか AK165	白	○	D-マンニトール，結晶セルロース，クロスポビドン，軽質無水ケイ酸，ステアリン酸マグネシウム，l-メントール
	ナフトピジルOD錠25mg「テバ」	Naftopidil“TEVA”	武田テバファーマ	武田薬品工業	口腔内崩壊錠：内服	25mg1錠	10.10円／錠	後局処	排尿障害治療剤	259	ナフトピジル	naftopidil（JP）	2590009F6162	124317801，124317802	薬価収載2015.06.19	TV NP1／25	白	○	クロスポビドン，ステアリン酸マグネシウム，D-マンニトール，メタケイ酸アルミン酸マグネシウム
	ナフトピジルOD錠50mg「あすか」	Naftopidil	あすか製薬	武田薬品工業	口腔内崩壊錠：内服	50mg1錠	16.10円／錠	後局処	排尿障害治療剤	259	ナフトピジル	naftopidil（JP）	2590009F4100	124024501	薬価収載2015.06.19	ナフトピジルOD50あすか AK175	白	○	D-マンニトール，結晶セルロース，クロスポビドン，軽質無水ケイ酸，ステアリン酸マグネシウム，l-メントール
	ナフトピジルOD錠50mg「テバ」	Naftopidil“TEVA”	武田テバファーマ	武田薬品工業	口腔内崩壊錠：内服	50mg1錠	20.80円／錠	後局処	排尿障害治療剤	259	ナフトピジル	naftopidil（JP）	2590009F4160	124318501，124318502	薬価収載2015.06.19	TV NP2／50	白	○	クロスポビドン，ステアリン酸マグネシウム，D-マンニトール，メタケイ酸アルミン酸マグネシウム
	ナフトピジルOD錠75mg「あすか」	Naftopidil	あすか製薬	武田薬品工業	口腔内崩壊錠：内服	75mg1錠	23.70円／錠	後局処	排尿障害治療剤	259	ナフトピジル	naftopidil（JP）	2590009F5107	124025201	薬価収載2015.06.19	ナフトピジルOD75あすか AK185	白	○	D-マンニトール，結晶セルロース，クロスポビドン，軽質無水ケイ酸，ステアリン酸マグネシウム，l-メントール
