院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	アレロック顆粒0.5％	Allelock	協和発酵キリン		顆粒：内服	0.5％1g	61.10円／g		アレルギー性疾患治療剤	449	オロパタジン塩酸塩	olopatadine hydrochloride（JP）	4490025D1022	120903701	薬価収載2011.09.12	KH024	淡黄赤		黄色三二酸化鉄，軽質無水ケイ酸，酸化チタン，三二酸化鉄，タルク，トリアセチン，乳糖水和物，白糖，精製白糖球状顆粒，ヒドロキシプロピルセルロース，ヒプロメロース（置換度タイプ：2910），マクロゴール4000
	アレロック錠2.5	Allelock	協和発酵キリン		錠：内服	2.5mg1錠	35.90円／錠	局	アレルギー性疾患治療剤	449	オロパタジン塩酸塩	olopatadine hydrochloride（JP）	4490025F1023	114383601	薬価収載2001.02.02	KH020	淡黄赤		エチルセルロース，黄色三二酸化鉄，カルナウバロウ，グリセリン脂肪酸エステル，クロスカルメロースナトリウム，軽質無水ケイ酸，結晶セルロース，酸化チタン，三二酸化鉄，ステアリン酸マグネシウム，乳糖水和物，ヒプロメロース（置換度タイプ：2910），ポリビニルアルコール（部分けん化物）
	アレロック錠5	Allelock	協和発酵キリン		錠：内服	5mg1錠	45.60円／錠	局	アレルギー性疾患治療剤	449	オロパタジン塩酸塩	olopatadine hydrochloride（JP）	4490025F2020	114384301	薬価収載2001.02.02	KH021	淡黄赤	○	黄色三二酸化鉄，カルナウバロウ，クロスカルメロースナトリウム，結晶セルロース，酸化チタン，三二酸化鉄，ステアリン酸マグネシウム，乳糖水和物，ヒプロメロース（置換度タイプ：2910），ポリビニルアルコール（部分けん化物），マクロゴール6000
	アロマシン錠25mg	Aromasin	ファイザー		錠：内服	25mg1錠	384.70円／錠	処	アロマターゼ阻害・閉経後乳癌治療剤	429	エキセメスタン	exemestane（JAN）	4291012F1022	114945602	薬価収載2002.08.30	7663	白～微灰白		カルナウバロウ，カルボキシメチルスターチナトリウム，クロスポビドン，軽質無水ケイ酸，結晶セルロース，合成ワックス，酸化チタン，シリコン消泡剤，ステアリン酸マグネシウム，精製白糖，タルク，炭酸マグネシウム，パラオキシ安息香酸メチル，ヒプロメロース，ポリソルベート80，ポリビニルアルコール（完全けん化物），マクロゴール6000，D-マンニトール
	イオフェタミン（123I）注射液「第一」	Iofetamine（123I）Daiichi	富士フイルムRIファーマ		注射液：注射	10MBq	244.50円／MBq	後処	放射性医薬品・局所性脳血流診断薬	430	塩酸N-イソプロピル-4-ヨードアンフェタミン（123I）	N-isopropyl-4-iodoamphetamine（123I） hydrochloride（JAN）(iofetamine（123I）（INN）)	4300431A1030	114848001	薬価収載2002.07.05				アスコルビン酸，リン酸二水素ナトリウム二水和物，リン酸水素ナトリウム水和物，塩化ナトリウム
	イカルス静注400mg	Icarus	コーアイセイ		注射液：注射	4％10mL1管	153.00円／管	後劇処	抗悪性腫瘍剤	422	テガフール	tegafur（JP）	4223400A1114	109101401	薬価収載2009.09.25				炭酸ナトリウム，pH調整剤
	イクスタンジカプセル40mg	Xtandi	アステラス製薬		カプセル：内服	40mg1カプセル	2,354.10円／カプセル	劇処	前立腺癌治療剤	429	エンザルタミド	enzalutamide（JAN）	4291031M1024	123359901	薬価収載2014.05.23	イクスタンジ40	白～微帯黄白		カプリロカプロイルポリオキシルグリセリド，ブチルヒドロキシアニソール，ジブチルヒドロキシトルエン，ゼラチン，コハク化ゼラチン，トウモロコシデンプン由来糖アルコール液，濃グリセリン，酸化チタン
	イクスタンジ錠40mg	Xtandi	アステラス製薬		錠：内服	40mg1錠	2,354.10円／錠	劇処	前立腺癌治療剤	429	エンザルタミド	enzalutamide（JAN）	4291031F1025	126230801	薬価収載2018.05.30	イクスタンジ40	黄		ヒプロメロース酢酸エステルコハク酸エステル，結晶セルロース，軽質無水ケイ酸，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，タルク，マクロゴール，酸化チタン，黄色三二酸化鉄
	イクスタンジ錠80mg	Xtandi	アステラス製薬		錠：内服	80mg1錠	4,563.70円／錠	劇処	前立腺癌治療剤	429	エンザルタミド	enzalutamide（JAN）	4291031F2021	126231501	薬価収載2018.05.30	イクスタンジ80	黄		ヒプロメロース酢酸エステルコハク酸エステル，結晶セルロース，軽質無水ケイ酸，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，タルク，マクロゴール，酸化チタン，黄色三二酸化鉄
	イストダックス点滴静注用10mg	Istodax	セルジーン		静注用：注射	10mg1瓶（溶解液付）	109,753.00円／瓶	劇処	抗悪性腫瘍剤・ヒストン脱アセチル化酵素（HDAC）阻害剤	429	ロミデプシン	romidepsin（JAN）	4291440D1026	125730401	薬価収載2018.04.18				ポビドン，pH調整剤
	イダマイシン静注用5mg	Idamycin	ファイザー		静注用：注射	5mg1瓶	12,022.00円／瓶	局毒処	アントラサイクリン系抗悪性腫瘍剤	423	イダルビシン塩酸塩	idarubicin hydrochloride（JP）	4235405D1033	109177903	薬価収載2008.12.19				乳糖水和物
	イブランスカプセル25mg	Ibrance	ファイザー		カプセル：内服	25mg1カプセル	5,576.40円／カプセル	劇処	抗悪性腫瘍剤（CDK4/6阻害剤）	429	パルボシクリブ	palbociclib（JAN）	4291051M1021	125865301	薬価収載2017.11.22	Pfizer PBC25	赤褐／灰		結晶セルロース，乳糖水和物，デンプングリコール酸ナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ゼラチン，酸化チタン，黒酸化鉄，三二酸化鉄，黄色三二酸化鉄
	イブランスカプセル125mg	Ibrance	ファイザー		カプセル：内服	125mg1カプセル	22,560.30円／カプセル	劇処	抗悪性腫瘍剤（CDK4/6阻害剤）	429	パルボシクリブ	palbociclib（JAN）	4291051M2028	125866001	薬価収載2017.11.22	Pfizer PBC125	赤褐		結晶セルロース，乳糖水和物，デンプングリコール酸ナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ゼラチン，酸化チタン，三二酸化鉄，黄色三二酸化鉄
	イマチニブ錠100mg「DSEP」	Imatinib「DSEP」	第一三共エスファ		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1079	123487901	薬価収載2014.06.20	ITN EP	くすんだ黄赤～濃黄赤	○	フマル酸ステアリルナトリウム，ポリビニルアルコール・アクリル酸・メタクリル酸メチル共重合体，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「EE」	Imatinib「EE」	エルメッドエーザイ		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1036	122915801	薬価収載2013.12.13	100EE／イマチニブ イマチニブ100EE	くすんだ黄赤～濃黄赤	○	クロスポビドン，無水ケイ酸，セルロース，三二酸化鉄，ステアリン酸マグネシウム，タルク，ヒプロメロース，マクロゴール
	イマチニブ錠100mg「JG」		日本ジェネリック		錠：内服	100mg1錠	1,160.50円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1141	124143301	薬価収載2015.06.19	JG G07／100	くすんだ黄赤～濃黄赤	○	無水乳糖，クロスポビドン，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「KN」	Imatinib「KN」	小林化工		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1044	122928801	薬価収載2013.12.13	KN391／イマチニブ100	くすんだ黄赤～濃黄赤	○	結晶セルロース，軽質無水ケイ酸，クロスポビドン，ステアリン酸マグネシウム，ヒプロメロース，タルク，マクロゴール4000，三二酸化鉄，黄色三二酸化鉄
	イマチニブ錠100mg「NK」	Imatinib「NK」	日本化薬		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1052	122871701	薬価収載2013.12.13	100イマチニブNK／NKイマチニブ100 100イマチニブNK：NKイマチニブ100	明るい黄赤～暗い黄赤	○	無水ケイ酸，クロスポビドン，ステアリン酸マグネシウム，セルロース，ヒプロメロース，三二酸化鉄，マクロゴール，タルク
	イマチニブ錠100mg「NSKK」	Imatinib「NSKK」	共創未来ファーマ	日本新薬	錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1087	123068001	薬価収載2014.06.20	YL122	くすんだ黄赤～濃黄赤	○	フマル酸ステアリルナトリウム，ポリビニルアルコール・アクリル酸・メタクリル酸メチル共重合体，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「TCK」	Imatinib	辰巳化学		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1150	124375801	薬価収載2015.06.19	TU302／100	くすんだ黄赤～濃黄赤	○	無水乳糖，クロスポビドン，無水ケイ酸，ステアリン酸Mg，ヒプロメロース，マクロゴール，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「オーハラ」	Imatinib「OHARA」	大原薬品工業		錠：内服	100mg1錠	531.20円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1117	123802001	薬価収載2014.12.12	OH31 100 OH-31	くすんだ黄赤～濃黄赤	○	フマル酸ステアリルナトリウム，ポリビニルアルコール・アクリル酸・メタクリル酸メチル共重合体，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「ケミファ」	Imatinib	日本ケミファ		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1125	123885301	薬価収載2014.12.12	NC IM	くすんだ黄赤～濃黄赤	○	フマル酸ステアリルナトリウム，ポリビニルアルコール・アクリル酸・メタクリル酸メチル共重合体，カルナウバロウ，黄色三二酸化鉄，三二酸化鉄，タルク
	イマチニブ錠100mg「サワイ」	Imatinib	沢井製薬		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1133	123896901	薬価収載2014.12.12	SW IT100	くすんだ黄赤～濃黄赤	○	カルナウバロウ，カルメロース，クロスポビドン，軽質無水ケイ酸，結晶セルロース，三二酸化鉄，ステアリン酸Mg，タルク，デンプングリコール酸Na，ヒプロメロース，マクロゴール6000
	イマチニブ錠100mg「テバ」	Imatinib“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1192	124960601，124960602	薬価収載2016.06.17	TEVA／IM01 TEVA IM01	くすんだ黄赤～濃黄赤	○	クロスポビドン，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，タルク，乳糖水和物，ヒプロメロース，ポビドン，マクロゴール400，黄色三二酸化鉄，三二酸化鉄
	イマチニブ錠100mg「トーワ」	Imatinib“TOWA”	東和薬品		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1168	124116701	薬価収載2015.06.19	Tw543／100	くすんだ黄赤～濃黄赤	○	結晶セルロース，デンプングリコール酸Na，軽質無水ケイ酸，エチルセルロース，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，黄色三二酸化鉄，三二酸化鉄
	イマチニブ錠100mg「日医工」	Imatinib	日医工		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1176	124365901	薬価収載2015.06.19	〓254／100 〓254	くすんだ黄赤～濃黄赤	○	結晶セルロース，デンプングリコール酸ナトリウム，軽質無水ケイ酸，エチルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，タルク，黄色三二酸化鉄，三二酸化鉄
	イマチニブ錠100mg「ニプロ」	Imatinib	ニプロ	共和クリティケア	錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1095	123576001，123576002	薬価収載2014.06.20	NP222／イマチニブ100 NP-222	くすんだ黄赤～濃黄赤	○	D-マンニトール，軽質無水ケイ酸，カルメロース，クロスポビドン，ステアリン酸マグネシウム，フマル酸ステアリルナトリウム，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，酸化チタン，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「ファイザー」	Imatinib［Pfizer］	マイラン製薬	ファイザー	錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1184	124175401	薬価収載2015.06.19	PF IN／100 PF IN100	くすんだ黄赤～濃黄赤	○	無水乳糖，クロスポビドン，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「明治」	Imatinib「MEIJI」	Meiji Seikaファルマ		錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1109	123402201	薬価収載2014.06.20	MS060／イマチニブ100	くすんだ黄赤～濃黄赤	○	D-マンニトール，軽質無水ケイ酸，カルメロース，クロスポビドン，ステアリン酸マグネシウム，フマル酸ステアリルナトリウム，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，酸化チタン，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠100mg「ヤクルト」	Imatinib「Yakult」	高田製薬	ヤクルト本社	錠：内服	100mg1錠	976.80円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F1060	122988201	薬価収載2013.12.13	YA821／イマチニブ100	くすんだ黄赤～濃黄赤	○	ヒプロメロース，ステアリン酸マグネシウム，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠200mg「サワイ」	Imatinib	沢井製薬		錠：内服	200mg1錠	2,026.60円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F2075	124574501	薬価収載2015.12.11	SW IT／200 SW IT200	くすんだ黄赤～濃黄赤	○	カルナウバロウ，クロスポビドン，軽質無水ケイ酸，結晶セルロース，三二酸化鉄，ステアリン酸Mg，タルク，ヒプロメロース，マクロゴール6000
	イマチニブ錠200mg「トーワ」	Imatinib“TOWA”	東和薬品		錠：内服	200mg1錠	2,026.60円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F2059	124117401	薬価収載2015.06.19	Tw545／200	くすんだ黄赤～濃黄赤	○	結晶セルロース，デンプングリコール酸Na，軽質無水ケイ酸，エチルセルロース，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，黄色三二酸化鉄，三二酸化鉄
	イマチニブ錠200mg「日医工」	Imatinib	日医工		錠：内服	200mg1錠	2,026.60円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F2067	124366601	薬価収載2015.06.19	〓255／200 〓255	くすんだ黄赤～濃黄赤	○	結晶セルロース，デンプングリコール酸ナトリウム，軽質無水ケイ酸，エチルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，タルク，黄色三二酸化鉄，三二酸化鉄
	イマチニブ錠200mg「ニプロ」	Imatinib	ニプロ		錠：内服	200mg1錠	2,026.60円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F2024	123577701	薬価収載2014.06.20	NP224／イマチニブ200 NP-224	くすんだ黄赤～濃黄赤	○	D-マンニトール，軽質無水ケイ酸，カルメロース，クロスポビドン，ステアリン酸マグネシウム，フマル酸ステアリルナトリウム，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，酸化チタン，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠200mg「明治」	Imatinib「MEIJI」	Meiji Seikaファルマ		錠：内服	200mg1錠	2,026.60円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F2032	123403901	薬価収載2014.06.20	MS061／イマチニブ200	くすんだ黄赤～濃黄赤	○	D-マンニトール，軽質無水ケイ酸，カルメロース，クロスポビドン，ステアリン酸マグネシウム，フマル酸ステアリルナトリウム，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，酸化チタン，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イマチニブ錠200mg「ヤクルト」	Imatinib「Yakult」	高田製薬	ヤクルト本社	錠：内服	200mg1錠	2,026.60円／錠	後劇処	抗悪性腫瘍剤・チロシンキナーゼ阻害剤	429	イマチニブメシル酸塩	imatinib mesilate（JAN）	4291011F2040	123754201	薬価収載2014.12.12	YA822／イマチニブ200	くすんだ黄赤～濃黄赤	○	ヒプロメロース，ステアリン酸マグネシウム，タルク，黄色三二酸化鉄，三二酸化鉄，カルナウバロウ
	イムブルビカカプセル140mg	Imbruvica	ヤンセンファーマ		カプセル：内服	140mg1カプセル	9,950.50円／カプセル	劇処	抗悪性腫瘍剤・ブルトン型チロシンキナーゼ阻害剤	429	イブルチニブ	ibrutinib（JAN）	4291043M1027	124879101	薬価収載2016.05.25	ibr140mg	白		結晶セルロース，クロスカルメロースナトリウム，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，酸化チタン，ゼラチン
	イリノテカン塩酸塩点滴静注液40mg「NK」	Irinotecan「NK」	マイラン製薬	日本化薬	注射液：注射	40mg2mL1瓶	2,361.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1059	119007601，119007602，119007603	薬価収載2009.05.15				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液40mg「NP」	Irinotecan Hydrochloride	ニプロ		注射液：注射	40mg2mL1瓶	2,361.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1130	122589101	薬価収載2013.06.21				D-ソルビトール，乳酸，pH調整剤
	【削除品】イリノテカン塩酸塩点滴静注液40mg「あすか」	Irinotecan Hydrochloride	あすか製薬	武田薬品工業	注射液：注射	40mg2mL1瓶	2,890.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1121		薬価削除2018.03.31				D-ソルビトール，乳酸，pH調節剤，水酸化ナトリウム
	イリノテカン塩酸塩点滴静注液40mg「サワイ」	Irinotecan Hydrochloride	沢井製薬		注射液：注射	40mg2mL1瓶	2,361.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1067	119218601	薬価収載2009.05.15				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液40mg「タイホウ」	Irinotecan Hydrochloride「TAIHO」	大鵬薬品工業		注射液：注射	40mg2mL1瓶	2,361.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1083	119003801	薬価収載2009.05.15				D-ソルビトール，乳酸，pH調節剤，水酸化ナトリウム
	イリノテカン塩酸塩点滴静注液40mg「タイヨー」	Irinotecan HCl	武田テバファーマ	武田薬品工業	注射液：注射	40mg2mL1瓶	1,483.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1113	120597801，120597802	薬価収載2011.06.24				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液40mg「トーワ」	Irinotecan Hydrochloride Hydrate“TOWA”	東和薬品		注射液：注射	40mg2mL1瓶	1,483.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1148	122369901	薬価収載2013.06.21				D-ソルビトール，乳酸，pH調整剤，水酸化Na
	イリノテカン塩酸塩点滴静注液40mg「日医工」	Irinotecan Hydrochloride	日医工ファーマ	日医工	注射液：注射	40mg2mL1瓶	1,483.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1156	122302601	薬価収載2013.06.21				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液40mg「ハンルイ」	Irinotecan Hydrochloride	ハンルイ医薬		注射液：注射	40mg2mL1瓶	1,483.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1164	124704601	薬価収載2015.12.11				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液40mg「ホスピーラ」	Irinotecan Hydrochloride Hospira	ファイザー	持田製薬	注射液：注射	40mg2mL1瓶	2,361.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A1105	120194901，120194902	薬価収載2010.11.19				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液100mg「NK」	Irinotecan「NK」	マイラン製薬	日本化薬	注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2055	119008301，119008302，119008303	薬価収載2009.05.15				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液100mg「NP」	Irinotecan Hydrochloride	ニプロ		注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2136	122590701	薬価収載2013.06.21				D-ソルビトール，乳酸，pH調整剤
	【削除品】イリノテカン塩酸塩点滴静注液100mg「あすか」	Irinotecan Hydrochloride	あすか製薬	武田薬品工業	注射液：注射	100mg5mL1瓶	6,473.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2128		薬価削除2018.03.31				D-ソルビトール，乳酸，pH調節剤，水酸化ナトリウム
	イリノテカン塩酸塩点滴静注液100mg「サワイ」	Irinotecan Hydrochloride	沢井製薬		注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2063	119219301	薬価収載2009.05.15				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液100mg「タイホウ」	Irinotecan Hydrochloride「TAIHO」	大鵬薬品工業		注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2080	119004501	薬価収載2009.05.15				D-ソルビトール，乳酸，pH調節剤，水酸化ナトリウム
	イリノテカン塩酸塩点滴静注液100mg「タイヨー」	Irinotecan HCl	武田テバファーマ	武田薬品工業	注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2110	120598501，120598502	薬価収載2011.06.24				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液100mg「トーワ」	Irinotecan Hydrochloride Hydrate“TOWA”	東和薬品		注射液：注射	100mg5mL1瓶	3,360.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2144	122370501	薬価収載2013.06.21				D-ソルビトール，乳酸，pH調整剤，水酸化Na
	イリノテカン塩酸塩点滴静注液100mg「日医工」	Irinotecan Hydrochloride	日医工ファーマ	日医工	注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2152	122303301	薬価収載2013.06.21				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液100mg「ハンルイ」	Irinotecan Hydrochloride	ハンルイ医薬		注射液：注射	100mg5mL1瓶	3,360.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2160	124705301	薬価収載2015.12.11				D-ソルビトール，乳酸，pH調節剤
	イリノテカン塩酸塩点滴静注液100mg「ホスピーラ」	Irinotecan Hydrochloride Hospira	ファイザー	持田製薬	注射液：注射	100mg5mL1瓶	5,302.00円／瓶	後劇処	I型DNAトポイソメラーゼ阻害型抗悪性腫瘍剤	424	イリノテカン塩酸塩水和物	irinotecan hydrochloride hydrate（JAN）	4240404A2101	120195601，120195602	薬価収載2010.11.19				D-ソルビトール，乳酸，pH調節剤
	イレッサ錠250	Iressa	アストラゼネカ		錠：内服	250mg1錠	5,323.90円／錠	劇処	抗悪性腫瘍・上皮成長因子受容体チロシンキナーゼ阻害剤	429	ゲフィチニブ	gefitinib（JAN）	4291013F1027	114924101	薬価収載2002.08.30	IRESSA250	褐		乳糖水和物，セルロース，クロスカルメロースナトリウム，ポビドン，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール300，酸化チタン，三二酸化鉄
