院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	ハイドリット20W／V％液	Hydolit	日興製薬	ジーシー	液：外用			劇	殺菌消毒剤	732	グルタラール	glutaral（JAN）	732170AQ2104						香料，その他2成分，青色1号，黄色4号（タートラジン）
	白色軟膏	White Ointment	司生堂製薬		軟膏・硬膏：外用	10g	2.08円／g	局	軟膏基剤	712	白色軟膏	white ointment（JP）	7121700X1034	111693910					
	【削除品】白色軟膏	White Ointment	東豊薬品		軟膏・硬膏：外用	10g	2.08円／g	局	軟膏基剤	712	白色軟膏	white ointment（JP）	7121700X1042		薬価削除2021.03.31				BHT
	白色軟膏	White Ointment	日興製薬	丸石製薬，健栄製薬，日興製薬販売	軟膏・硬膏：外用	10g	2.08円／g	局	軟膏基剤	712	白色軟膏	white ointment（JP）	7121700X1050	111693902，111693903，111693905，111693906					ジブチルヒドロキシトルエン
	白色軟膏「ヨシダ」	White Ointment	吉田製薬		軟膏・硬膏：外用	10g	2.08円／g	局	軟膏基剤	712	白色軟膏	white ointment（JP）	7121700X1131	111693904	薬価収載2010.11.19				
	白色ワセリン	White Petrolatum	三恵薬品		その他（外用原体）：外用	10g	2.10円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1119	111696018					
	白色ワセリン	White Petrolatum	昭和製薬		その他（外用原体）：外用	10g	2.10円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1127	117170901					
	白色ワセリン	White petrolatum	司生堂製薬		その他（外用原体）：外用	10g	2.10円／g		軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1151	111696040					
	白色ワセリン	White Petrolatum	東洋製薬化成	小野薬品工業	その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1186	111696003					
	白色ワセリン	White Petrolatum	山善製薬		その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1291	111696015					
	白色ワセリン		マイラン製薬	ファイザー	その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1364	111696006，111696050					
	白色ワセリン	White Petrolatum	日興製薬	丸石製薬，日興製薬販売	その他（外用原体）：外用	10g	2.10円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1216	111696012，111696013，111696039					
	白色ワセリン	White Petrolatum	東豊薬品	中北薬品	その他（外用原体）：外用	10g	2.10円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1178	111696016，111696025，111696042					BHT
	白色ワセリン	White Petrolatum	小堺製薬	岩城製薬	その他（外用原体）：外用	10g	2.10円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1100	111696043，111696047，111696049					
	白色ワセリン	White Petrolatum	東海製薬	大成薬品工業	その他（外用原体）：外用	10g	2.10円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1194	111696001，111696023，111696044					
	白色ワセリン「ケンエー」	White Petrolatum	健栄製薬		その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1089	111696010					
	白色ワセリン「日医工」	White Petrolatum	日医工		その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1402	111696045	薬価収載2013.12.13				
	白色ワセリン「ヨシダ」	White Petrolatum	吉田製薬		その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1399	111696011	薬価収載2010.11.19				
	白色ワセリンシオエ	White Petrolatum	シオエ製薬	日本新薬	その他（外用原体）：外用	10g	2.38円／g	局	軟膏基剤	712	白色ワセリン	white petrolatum（JP）	7121703X1135	111696004					
	白糖	Sucrose	小堺製薬		末：内服	10g	1.12円／g	局	矯味剤	714	白糖	white soft sugar（JP）	7149002X1037	111736307，111736310					
	白糖		鈴粉末薬品		末：内服	10g	1.12円／g	局	矯味剤	714	白糖	white soft sugar（JP）	7149002X1053	111736302，111736309					
	白糖	White Soft Sugar	小堺製薬	吉田製薬	末：内服	10g	1.12円／g	局	矯味剤	714	白糖	white soft sugar（JP）	7149002X1037	111736307，111736310					
	白糖	Sucrose	司生堂		末：内服	10g	1.12円／g	局	矯味剤	714	白糖	white soft sugar（JP）	7149002X1096	117133401					
	白糖「ヨシダ」【経過措置】	White Soft Sugar	吉田製薬		末：内服	10g	1.14円／g	局	矯味剤	714	白糖	white soft sugar（JP）	7149002X1100	111736304	薬価削除予定2022.03.31				
	ハチミツ	Honey	小堺製薬		液：内服	10g	1.11円／g	局	栄養剤・甘味剤	714	ハチミツ	honey（JP）	7149003X1074	111737009，111737025					
	ハチミツ	Honey	司生堂製薬		液：内服	10g	1.11円／g	局	栄養剤・甘味剤	714	ハチミツ	honey（JP）	7149003X1090	111737020					
	ハチミツ	Honey	山善製薬		液：内服	10g	1.11円／g	局	栄養剤・甘味剤	714	ハチミツ	honey（JP）	7149003X1236	111737013					
	ハチミツ	Honey	日本養蜂	丸石製薬	液：内服	10g	1.11円／g	局	栄養剤・甘味剤	714	ハチミツ	honey（JP）	7149003X1317	111737023，111737027					
	ハッカ水	Mentha Water	小堺製薬		液：内服	10mL	0.75円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1057	111739414					
	ハッカ水	Mentha Water	司生堂製薬		液：内服	10mL	0.75円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1073	111739415					
	ハッカ水	Mentha Water	東海製薬		液：内服	10mL	0.75円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1081	111739401，111739412					
	ハッカ水	Mentha Water	日興製薬	日興製薬販売	液：内服	10mL	0.75円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1090	111739406，111739407					
	ハッカ水「ケンエー」	Mentha Water	健栄製薬		液：内服	10mL	0.79円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1049	111739404					安息香酸ナトリウム，ブチルパラベン，プロピレングリコール
	ハッカ水「日医工」	Mentha Water	日医工		液：内服	10mL	0.79円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1197	111739417	薬価収載2013.12.13				
	ハッカ水「ヨシダ」	Mentha Water	吉田製薬		液：内服	10mL	0.75円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149005X1189	111739405	薬価収載2008.07.01				
	ハッカ油「ケンエー」	Mentha Oil	健栄製薬		液：内服	1mL	20.10円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1060	111740007					
	ハッカ油「コザカイ・M」	Mentha Oil	小堺製薬		液：内服	1mL	16.10円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1078	117136501，117136502，117136504					
	ハッカ油「コザカイ・M」	Mentha Oil	小堺製薬	吉田製薬	液：内服	1mL	16.10円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1078	117136501，117136502，117136504					
	ハッカ油「司生堂」	Mentha Oil	司生堂製薬		液：内服	1mL	8.50円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1094	111740025					
	ハッカ油「東海」	Mentha Oil	東海製薬		液：内服	1mL	12.30円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1124	111740018，111740027					
	ハッカ油「日医工」	Mentha Oil	日医工		液：内服	1mL	13.60円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1280	111740030	薬価収載2012.06.01				
	ハッカ油「ニッコー」	Mentha Oil	日興製薬	ファイザー	液：内服	1mL	14.10円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1221	111740009，111740010，111740029，111740032					
	【削除品】ハッカ油「ヤマゼン」	Mentha Oil“Yamazen”	山善製薬		液：内服	1mL	18.00円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1191		薬価削除2021.03.31				
	ハッカ油「ヨシダ」【経過措置】	Mentha Oil	吉田製薬	中北薬品	液：内服	1mL	18.00円／mL	局	矯味・矯臭剤	714	ハッカ	mentha herb（JP）	7149006X1248	111740008，111740013	薬価削除予定2022.03.31				
	バックス発泡顆粒		カイゲンファーマ		顆粒：内服	1g	11.60円／g	後処	X線診断二重造影用発泡剤	721	炭酸水素ナトリウム・酒石酸	sodium bicarbonate・tartaric acid	7213017D1030	119171401	薬価収載2009.05.15				シリコーン樹脂，ソルビタン脂肪酸エステル，ポビドン，サッカリンナトリウム水和物，スクラロース，D-マンニトール，香料
	パッチテスト試薬l－メントール1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬MBT1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬アクリノール0.1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬アクリルモノマー		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				
	パッチテスト試薬アミノ安息香酸エチル5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬いちょう葉10％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬ウルシオール0.002％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬塩酸キニーネ1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬塩酸ジフェンヒドラミン5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬塩酸プロカイン1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化亜鉛2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	劇処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬金属塩化アルミニウム2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化金酸0.2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	劇処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化コバルト2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化第二水銀0.05％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	毒処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化第二スズ1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化第二鉄2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化白金酸0.5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化パラジウム1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属塩化マンガン2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬金属三塩化インジウム1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属四塩化イリジウム1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属臭化銀2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬金属重クロム酸カリウム0.5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属硫酸クロム2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属硫酸銅1％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	劇処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬金属硫酸ニッケル5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬コールタール2％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬サリチル酸5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬チメロサール0.05％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬テレビン油20％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				オリブ油
	パッチテスト試薬ベルガモット油10％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテスト試薬ホルマリン5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	劇処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬レゾルシン5％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				精製水
	パッチテスト試薬ローズ油20％		鳥居薬品		その他：外用	1mL又は1g	814.20円／mL（g）	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290706T1024	180358701，180359401，180360001，180361701，180362401，180363101，180364801，180365501	薬価収載1994.07.01				白色ワセリン
	パッチテストパネル（S）	Patch Test Panel（S）	佐藤製薬		貼付剤：外用	2枚1組	15,769.90円／組	処	アレルギー性皮膚疾患検査薬	729	（アレルゲン）パッチテスト試薬		7290707T2025	124014601	薬価収載2015.05.29				ヒドロキシプロピルセルロース，ポビドン，β-シクロデキストリン，ブチルヒドロキシアニソール，ジブチルヒドロキシトルエン，乾燥炭酸Na，炭酸水素Na
	バムスターS200		カイゲンファーマ		液：内服	200％10mL	2.82円／mL	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212022S8029	114902902	薬価収載2002.07.05				トラガント，CMC-Na，アラビアゴム末，キサンタンガム，ポリリン酸ナトリウム，安息香酸ナトリウム，デヒドロ酢酸ナトリウム，パラベン，氷酢酸，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，サッカリンナトリウム，エタノール，グリセリン，香料
	パラアミノ馬尿酸ソーダ注射液10％	Para－Aminohippurate	アルフレッサファーマ		注射液：注射	10％20mL1管	1,299.00円／管	処	腎機能検査用薬	722	パラアミノ馬尿酸ナトリウム	sodium p-aminohippurate（JAN）	7225401A1036	111964004	薬価収載2019.03.15				乾燥亜硫酸ナトリウム，pH調節剤
	パラオキシ安息香酸エチル【本文未収載】	Ethyl paraoxybenzoine	司生堂		その他（外用原体）：外用	1g	10.70円／g	局		731	パラオキシ安息香酸エチル		7311700X1039	116193901					
	パラオキシ安息香酸ブチル【本文未収載】	Butyl paraoxybenzoine	司生堂		その他（外用原体）：外用	1g	10.40円／g	局		731	パラオキシ安息香酸ブチル		7311701X1033	116194601					
	パラオキシ安息香酸プロピル【本文未収載】	Propyl paraoxybenzoine	司生堂		その他（外用原体）：外用	1g	20.10円／g	局		731	パラオキシ安息香酸プロピル		7311702X1038	116195301					
	パラフィン【本文未収載】	Paraffin	司生堂		その他（外用原体）：外用	10g	0.74円／g	局		712	パラフィン		7121716X1035	116180901					
	バリエース発泡顆粒	Baryace	伏見製薬所	伏見製薬	顆粒：内服	1g	13.80円／g	後処	X線診断二重造影用発泡剤	721	炭酸水素ナトリウム・酒石酸	sodium bicarbonate・tartaric acid	7213016D1027	118657401	薬価収載2008.07.04				シリコーン樹脂，ポビドン，ソルビタン脂肪酸エステル，サッカリンナトリウム水和物，D-マンニトール
	バリエネマ300	Bari－Enema	日医工	日医工	注腸剤：外用	60％300mL1個	1,499.50円／個	後処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212701K3022	111806301，111806302					アラビアゴム，ポリリン酸Na，安息香酸，パラオキシ安息香酸エチル，パラオキシ安息香酸ブチル，プロピレングリコール，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，ショ糖脂肪酸エステル，CMC-Na，トラガント
	バリエネマHD75％	Bari－Enema	日医工		注腸剤：外用	75％300mL1個	1,843.10円／個	後処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212701K5025	115571601，115571602	薬価収載2003.07.04				アラビアゴム，ポリリン酸Na，安息香酸，パラオキシ安息香酸エチル，パラオキシ安息香酸ブチル，プロピレングリコール，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，ショ糖脂肪酸エステル，トラガント，アルギン酸Na
	バリエネマLC	Bari－Enema	日医工	日医工	注腸剤：外用	30％400mL1個	1,060.70円／個	後処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212701K4029	111807001，111807002					アラビアゴム，ポリリン酸Na，安息香酸，パラオキシ安息香酸エチル，パラオキシ安息香酸ブチル，プロピレングリコール，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，ショ糖脂肪酸エステル，CMC-Na，キサンタンガム
	バリコンクMX		カイゲンファーマ		散：内服	99.4％10g	1.37円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212033B1022	117480901	薬価収載2006.07.07				カラギーナン，クエン酸Na，アラビアゴム末，CMC-Na，メタリン酸Na，安息香酸Na，サッカリンNa，シリコーン樹脂，ソルビタン脂肪酸エステル，香料，安息香酸ベンジル，エタノール，エチルバニリン，バニリン，プロピレングリコール，l-メントール
	バリコンミール	Baricon Meal	堀井薬品工業		散：内服	99％10g	1.49円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212022A1029	111784401					クエン酸ナトリウム水和物，カラギーナン，D-ソルビトール，サッカリンナトリウム水和物，ジメチルポリシロキサン，二酸化ケイ素，香料
	バリテスターA240散	Barytester	伏見製薬所	伏見製薬	散：内服	98.5％10g	1.36円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212031B1031	114903601	薬価収載2002.07.05				カラギーナン，カオリン，ベントナイト，クエン酸ナトリウム水和物，亜硫酸水素ナトリウム，ソルビン酸，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，ショ糖脂肪酸エステル，トウモロコシ油，プロピレングリコール，ラウロマクロゴール，D-ソルビトール，エリスリトール，サッカリンナトリウム水和物，pH調節剤，香料
	バリトゲン【経過措置】	Barytgen	伏見製薬所	伏見製薬	散：内服	98.47％10g	1.43円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212009X1026	111769101	薬価削除予定2022.03.31				トラガント，カルメロースナトリウム，カラギーナン，アルギン酸ナトリウム，カオリン，ベントナイト，クエン酸ナトリウム水和物，クエン酸水和物，ソルビン酸，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，プロピレングリコール，粉末還元麦芽糖水アメ，サッカリンナトリウム水和物，pH調節剤，バニリン
	バリトゲン－デラックス	Barytgen	伏見製薬所	伏見製薬	散：内服	97.98％10g	1.44円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212010X1029	111771401					トラガント，アルギン酸ナトリウム，ポリリン酸ナトリウム，カオリン，ソルビン酸，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，カルメロースナトリウム，無水エタノール，ラウロマクロゴール，粉末還元麦芽糖水アメ，サッカリンナトリウム水和物，pH調節剤，バニリン，香料
	バリトゲンHD	Barytgen	伏見製薬所	伏見製薬	散：内服	98.6％10g	1.44円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212029X1023	111799801					カラギーナン，トラガント，カオリン，ベントナイト，クエン酸水和物，クエン酸ナトリウム水和物，亜硫酸水素ナトリウム，ソルビン酸，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，カルメロースナトリウム，プロピレングリコール，ポリオキシエチレン硬化ヒマシ油60，D-ソルビトール，サッカリンナトリウム水和物，pH調節剤，香料
	バリトゲンSHD	Barytgen	伏見製薬所	伏見製薬	散：内服	99.0％10g	1.47円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212022A2025	113584801	薬価収載2000.07.07				カラギーナン，トラガント，カルメロースナトリウム，グリシン，DL‐リンゴ酸，DL‐リンゴ酸ナトリウム，アスパルテーム（L‐フェニルアラニン化合物），香料
	バリトップCT		カイゲンファーマ		液：内服	1.5％300mL1瓶	274.80円／瓶	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212030S1029	111800101	薬価収載1994.12.09				CMC-Na，CMC，パラベン，デヒドロ酢酸Na，プロピレングリコール，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，サッカリンNa，クエン酸，香料，エタノール
	バリトップHD		カイゲンファーマ		散：内服	99％10g	1.48円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212022A1037	111785101					安息香酸Na，トラガント，CMC-Na，アラビアゴム末，コンドロイチン硫酸Na，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，サッカリンNa水和物，スクラロース，還元麦芽糖水アメ，香料，プロピレングリコール，エタノール
	バリトップP		カイゲンファーマ		散：内服	94.6％10g	1.46円／g	処	X線造影剤	721	硫酸バリウム	barium sulfate（JP）	7212013B1025	111776901					安息香酸Na，アラビアゴム，CMC-Na，デンプン，シリコーン樹脂，ソルビタン脂肪酸エステル，グリセリン脂肪酸エステル，香料，プロピレングリコール，還元麦芽糖水アメ
