院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	クエチアピン錠200mg「日医工」	Quetiapine	日医工		錠：内服	200mg1錠	59.10円／錠	後局劇処	抗精神病，D2・5-HT2拮抗剤	117	クエチアピンフマル酸塩	quetiapine fumarate（JP）	1179042F3162	122080301	薬価収載2012.12.14	〓245／200 〓245 200 〓245	白		乳糖，リン酸水素カルシウム，セルロース，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，デキストリン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ
	クエチアピン錠200mg「日新」	Quetiapine	日新製薬－山形		錠：内服	200mg1錠	139.30円／錠	後局劇処	抗精神病，D2・5-HT2拮抗剤	117	クエチアピンフマル酸塩	quetiapine fumarate（JP）	1179042F3170	121977701	薬価収載2012.12.14	NS176／200	白		乳糖水和物，リン酸水素カルシウム水和物，結晶セルロース，デンプングリコール酸ナトリウム，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ
	クエチアピン錠200mg「ファイザー」	Quetiapine［Pfizer］	ファイザー		錠：内服	200mg1錠	90.30円／錠	後局劇処	抗精神病，D2・5-HT2拮抗剤	117	クエチアピンフマル酸塩	quetiapine fumarate（JP）	1179042F3189	122058201	薬価収載2012.12.14	PF QU／200 PF QU200	白		乳糖水和物，リン酸水素カルシウム水和物，結晶セルロース，デンプングリコール酸ナトリウム，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
	クエチアピン錠200mg「明治」	Quetiapine「MEIJI」	Meiji Seikaファルマ		錠：内服	200mg1錠	90.30円／錠	後局劇処	抗精神病，D2・5-HT2拮抗剤	117	クエチアピンフマル酸塩	quetiapine fumarate（JP）	1179042F3197	121802201	薬価収載2012.12.14	MS042／クエチアピン200	白		乳糖水和物，結晶セルロース，リン酸水素カルシウム水和物，ポビドン，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400
	クエチアピン錠200mg「ヨシトミ」	Quetiapine	田辺三菱製薬	ニプロ，田辺製薬販売	錠：内服	200mg1錠	90.30円／錠	後局劇処	抗精神病，D2・5-HT2拮抗剤	117	クエチアピンフマル酸塩	quetiapine fumarate（JP）	1179042F3200	122110703，122110704	薬価収載2014.06.20	Y Q200／200 Y-Q200	白		乳糖水和物，リン酸水素カルシウム水和物，結晶セルロース，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，デキストリン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
	グッドミン錠0.25mg	Goodmin	田辺三菱製薬		錠：内服	0.25mg1錠	9.90円／錠	後局向習処	チエノトリアゾロジアゼピン系睡眠導入剤	112	ブロチゾラム	brotizolam（JP）	1124009F1037	100388801，100388802	薬価収載1998.07.10	Y GD Y-GD	白	○	乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，無水ケイ酸，ステアリン酸マグネシウム
	クモロールPF点眼液2％	Cumorol	日本点眼薬研究所		液：外用〔眼・耳鼻科用剤〕	100mg5mL1瓶	381.00円／瓶	後	アレルギー性疾患治療剤	131	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1319717Q1170	117193801	薬価収載2003.07.04				ホウ酸，ホウ砂
	クモロール点眼液2％	Cumorol	ニッテン	日本点眼薬研究所	液：外用〔眼・耳鼻科用剤〕	100mg5mL1瓶	381.00円／瓶	後	アレルギー性疾患治療剤	131	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1319717Q1227	102153001	薬価収載2007.12.21				ポリソルベート80，グリセリン，ベンザルコニウム塩化物
	グラナテック点眼液0.4％	Glanatec	興和	興和創薬	液：外用〔眼・耳鼻科用剤〕	0.4％1mL	451.00円／mL	処	Rhoキナーゼ阻害薬/緑内障・高眼圧症治療剤	131	リパスジル塩酸塩水和物	ripasudil hydrochloride hydrate（JAN）	1319763Q1022	123746701	薬価収載2014.11.25				無水リン酸二水素ナトリウム，グリセリン，水酸化ナトリウム，濃ベンザルコニウム塩化物液50
	クラビット点眼液0.5％	Cravit	参天製薬		液：外用〔眼・耳鼻科用剤〕	0.5％1mL	108.80円／mL	局処	ニューキノロン系抗菌剤	131	レボフロキサシン水和物	levofloxacin hydrate（JP）	1319742Q1039	112304301	薬価収載2006.12.08				塩化ナトリウム，pH調節剤
	クラビット点眼液1.5％	Cravit	参天製薬		液：外用〔眼・耳鼻科用剤〕	1.5％1mL	109.30円／mL	局処	ニューキノロン系抗菌剤	131	レボフロキサシン水和物	levofloxacin hydrate（JP）	1319742Q2027	120613501	薬価収載2011.03.18				濃グリセリン，pH調節剤
	グラマリール細粒10％	Gramalil	アステラス製薬		細粒：内服	10％1g	84.10円／g	処	ベンザミド系精神・ジスキネジア改善剤	117	チアプリド塩酸塩	tiapride hydrochloride（JP）	1190004C1025	101617802					乳糖水和物，ヒドロキシプロピルセルロース，ポリビニルアセタールジエチルアミノアセテート，ジメチルポリシロキサン（内服用），ステアリン酸マグネシウム，含水二酸化ケイ素
	グラマリール錠25mg	Gramalil	アステラス製薬		錠：内服	25mg1錠	23.20円／錠	局処	ベンザミド系精神・ジスキネジア改善剤	117	チアプリド塩酸塩	tiapride hydrochloride（JP）	1190004F1021	101619202		〓221	白～微帯黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，結晶セルロース，ステアリン酸マグネシウム，ポリビニルアセタールジエチルアミノアセテート，マクロゴール，沈降炭酸カルシウム，タルク，カルナウバロウ
	グラマリール錠50mg	Gramalil	アステラス製薬		錠：内服	50mg1錠	44.00円／錠	局処	ベンザミド系精神・ジスキネジア改善剤	117	チアプリド塩酸塩	tiapride hydrochloride（JP）	1190004F2028	101622202		〓251	白～微帯黄白		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，結晶セルロース，ステアリン酸マグネシウム，ポリビニルアセタールジエチルアミノアセテート，マクロゴール，沈降炭酸カルシウム，タルク，カルナウバロウ
	グランダキシン細粒10％	Grandaxin	持田製薬		細粒：内服	10％1g	25.80円／g	処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026C1085	100507301	薬価収載2008.06.20	MO112	微黄白		結晶セルロース，乳糖水和物，部分アルファー化デンプン，ヒドロキシプロピルセルロース
	グランダキシン錠50	Grandaxin	持田製薬		錠：内服	50mg1錠	14.60円／錠	局処	ベンゾジアゼピン系自律神経調整剤	123	トフィソパム	tofisopam（JP）	1124026F1022	100512701		MO110	微黄白		結晶セルロース，乳糖水和物，リン酸水素カルシウム造粒物，カルメロースカルシウム，ステアリン酸マグネシウム
	グランパム錠50mg	Granpam	東和薬品		錠：内服	50mg1錠	5.80円／錠	後処	ベンゾジアゼピン系自律神経調整剤	112	トフィソパム	tofisopam（JP）	1124026F1219	113615908	薬価収載2006.12.08	Tw GP Tw.GP	白～微黄白		乳糖水和物，セルロース，メタケイ酸アルミン酸Mg，リン酸水素Ca，カルメロースCa，ステアリン酸Mg
	クランポール錠200mg	Crampol	大日本住友製薬		錠：内服	200mg1錠	12.40円／錠	処	フェニル尿素系抗てんかん剤	113	アセチルフェネトライド	acetylpheneturide（JAN）	1131001F1035	100604901	薬価収載2007.12.21	〓205	白	○	トウモロコシデンプン，ステアリン酸マグネシウム
	クランポール末	Crampol	大日本住友製薬		末：内服	1g	46.70円／g	処	フェニル尿素系抗てんかん剤	113	アセチルフェネトライド	acetylpheneturide（JAN）	1131001A1038	100603201	薬価収載2002.07.05				
	クリアミン配合錠A1.0	Cleamine	日医工		錠：内服	1錠	11.90円／錠	劇	頭痛治療剤	114	クリアミン配合錠A，-S	Cleamine A，-S	1149109F1034	114996802	薬価収載2009.09.25	CLANN210 NN210	淡黄		乳糖，トウモロコシデンプン，セルロース，カルメロースカルシウム，ポリビニルアルコール（部分けん化物），ステアリン酸マグネシウム，黄色4号（タートラジン）
	クリアミン配合錠S0.5	Cleamine	日医工		錠：内服	1錠	7.30円／錠	劇	頭痛治療剤	114	クリアミン配合錠A，-S	Cleamine A，-S	1149115F1030	114997502	薬価収載2009.09.25	NN215	薄橙		乳糖，トウモロコシデンプン，セルロース，カルメロースカルシウム，ポリビニルアルコール（部分けん化物），ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，黄色5号
	クリノリル錠50	Clinoril	日医工	杏林製薬	錠：内服	50mg1錠	11.00円／錠		インドール酢酸系消炎鎮痛プロドラッグ	114	スリンダク	sulindac（JP）	1149015F1023	100969901，100969902，100969903		〓051 〓051	黄	○	セルロース，アルファー化デンプン，ステアリン酸マグネシウム
	クリノリル錠100	Clinoril	日医工	杏林製薬	錠：内服	100mg1錠	13.10円／錠		インドール酢酸系消炎鎮痛プロドラッグ	114	スリンダク	sulindac（JP）	1149015F2020	100970501，100970502，100970503		〓052 〓052	黄	○	セルロース，アルファー化デンプン，ステアリン酸マグネシウム
	クレミン顆粒10％	Cremin	田辺三菱製薬		顆粒：内服	10％1g	143.40円／g	劇処	イミノジベンジル系精神神経安定剤	117	モサプラミン塩酸塩	mosapramine hydrochloride（JAN）	1179035D1029	101559101，101559102					乳糖水和物，ヒプロメロース，エチルセルロース，タルク
	クレミン錠10mg	Cremin	田辺三菱製薬		錠：内服	10mg1錠	16.50円／錠	劇処	イミノジベンジル系精神神経安定剤	117	モサプラミン塩酸塩	mosapramine hydrochloride（JAN）	1179035F1020	101560701，101560702		Y CR10 Y-CR10	淡青		乳糖水和物，トウモロコシデンプン，セルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，カルナウバロウ，青色1号アルミニウムレーキ
	クレミン錠25mg	Cremin	田辺三菱製薬		錠：内服	25mg1錠	38.30円／錠	劇処	イミノジベンジル系精神神経安定剤	117	モサプラミン塩酸塩	mosapramine hydrochloride（JAN）	1179035F3022	101562101，101562102		Y CR25 Y-CR25	淡青		乳糖水和物，トウモロコシデンプン，セルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，カルナウバロウ，青色1号アルミニウムレーキ
	クレミン錠50mg	Cremin	田辺三菱製薬		錠：内服	50mg1錠	72.70円／錠	劇処	イミノジベンジル系精神神経安定剤	117	モサプラミン塩酸塩	mosapramine hydrochloride（JAN）	1179035F4029	101563801，101563802		Y CR50 Y-CR50	青		乳糖水和物，トウモロコシデンプン，セルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，カルナウバロウ，青色1号アルミニウムレーキ
	クロザリル錠25mg	Clozaril	ノバルティスファーマ		錠：内服	25mg1錠	87.70円／錠	劇処	治療抵抗性統合失調症治療剤	117	クロザピン	clozapine（JAN）	1179049F1021	119264301	薬価収載2009.06.19	CLOZ25	黄	○	乳糖，トウモロコシデンプン，ポビドン，無水ケイ酸，ステアリン酸マグネシウム，タルク
	クロザリル錠100mg	Clozaril	ノバルティスファーマ		錠：内服	100mg1錠	309.20円／錠	劇処	治療抵抗性統合失調症治療剤	117	クロザピン	clozapine（JAN）	1179049F2028	119265001	薬価収載2009.06.19	CLOZARIL100	黄		乳糖，トウモロコシデンプン，ポビドン，無水ケイ酸，ステアリン酸マグネシウム，タルク
	クロチアゼパム錠5mg「サワイ」	Clotiazepam	沢井製薬		錠：内服	5mg1錠	5.60円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F1169	121692901	薬価収載2013.06.21	SW CT5	白		カルナウバロウ，酸化チタン，ステアリン酸Mg，タルク，トウモロコシデンプン，乳糖，ヒプロメロース，マクロゴール6000，メチルセルロース
	クロチアゼパム錠5mg「ツルハラ」	Clotiazepam「TSURUHARA」	鶴原製薬		錠：内服	5mg1錠	5.60円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F1177	101380101	薬価収載2013.06.21	N3	白		D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム，軽質無水ケイ酸，ヒプロメロース，酸化チタン，タルク，カルナウバロウ
	クロチアゼパム錠5mg「トーワ」	Clotiazepam“TOWA”	東和薬品		錠：内服	5mg1錠	5.60円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F1134	112189601	薬価収載2008.06.20	Tw LO	白		乳糖水和物，セルロース，バレイショデンプン，ヒドロキシプロピルセルロース，ステアリン酸Mg，無水ケイ酸，白糖，炭酸Ca，タルク，ヒプロメロース，アラビアゴム，ポリオキシエチレンポリオキシプロピレングリコール，酸化チタン
	クロチアゼパム錠5mg「日医工」	Clotiazepam	日医工		錠：内服	5mg1錠	5.60円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F1150	101379502	薬価収載2012.12.14	〓11L	白		乳糖，トウモロコシデンプン，メチルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ
	クロチアゼパム錠10mg「サワイ」	Clotiazepam	沢井製薬		錠：内服	10mg1錠	8.10円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F2092	120096601	薬価収載2013.06.21	SW391／10	白		酸化チタン，ステアリン酸Mg，タルク，トウモロコシデンプン，乳糖，ヒプロメロース，マクロゴール6000，メチルセルロース
	クロチアゼパム錠10mg「ツルハラ」	Clotiazepam「TSURUHARA」	鶴原製薬		錠：内服	10mg1錠	8.10円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F2106	120782801	薬価収載2013.06.21	N7	白		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム，軽質無水ケイ酸，ヒプロメロース2910，マクロゴール6000，酸化チタン，タルク，カルナウバロウ
	クロチアゼパム錠10mg「トーワ」	Clotiazepam“TOWA”	東和薬品		錠：内服	10mg1錠	8.10円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F2050	120125301	薬価収載2010.11.19	Tw242／10	白		乳糖水和物，トウモロコシデンプン，メチルセルロース，ステアリン酸Mg，ヒプロメロース，マクロゴール，タルク，酸化チタン
	クロチアゼパム錠10mg「日医工」	Clotiazepam	日医工		錠：内服	10mg1錠	8.10円／錠	後向処	心身安定剤	117	クロチアゼパム	clotiazepam（JP）	1179012F2084	120376901	薬価収載2012.12.14	〓1CL／10	白		乳糖，トウモロコシデンプン，メチルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，タルク，酸化チタン
	クロフェクトン顆粒10％	Clofekton	田辺三菱製薬		顆粒：内服	10％1g	85.70円／g	処	精神神経安定剤	117	クロカプラミン塩酸塩水和物	clocapramine hydrochloride hydrate（JP）	1179030D1050	101537901，101537902	薬価収載2002.07.05				乳糖水和物，無水ケイ酸，メチルセルロース，エチルセルロース，サッカリンナトリウム水和物
	クロフェクトン錠10mg	Clofekton	全星薬品工業	田辺三菱製薬	錠：内服	10mg1錠	11.10円／錠	処	精神神経安定剤	117	クロカプラミン塩酸塩水和物	clocapramine hydrochloride hydrate（JP）	1179030F1035	101539301，101539302	薬価収載2001.07.06	Y CF10 Y-CF10	白		セルロース，乳糖水和物，トウモロコシデンプン，メチルセルロース，エチルセルロース，ステアリン酸マグネシウム，タルク，白糖，マクロゴール6000，ヒプロメロース，酸化チタン，カルナウバロウ
	クロフェクトン錠25mg	Clofekton	全星薬品工業	田辺三菱製薬	錠：内服	25mg1錠	24.20円／錠	処	精神神経安定剤	117	クロカプラミン塩酸塩水和物	clocapramine hydrochloride hydrate（JP）	1179030F2066	101540901，101540902	薬価収載2001.07.06	Y CF25 Y-CF25	白		セルロース，乳糖水和物，トウモロコシデンプン，メチルセルロース，エチルセルロース，ステアリン酸マグネシウム，タルク，白糖，マクロゴール6000，ヒプロメロース，酸化チタン，カルナウバロウ
	クロフェクトン錠50mg	Clofekton	全星薬品工業	田辺三菱製薬	錠：内服	50mg1錠	44.80円／錠	処	精神神経安定剤	117	クロカプラミン塩酸塩水和物	clocapramine hydrochloride hydrate（JP）	1179030F3020	101543001，101543002		Y CF50 Y-CF50	白		セルロース，乳糖水和物，トウモロコシデンプン，メチルセルロース，エチルセルロース，ステアリン酸マグネシウム，タルク，白糖，マクロゴール6000，ヒプロメロース，酸化チタン，カルナウバロウ
	クロモグリク酸Na点眼液2％「日新」	Cromoglicate Na“NISSIN”	日新製薬－山形		液：外用〔眼・耳鼻科用剤〕	100mg5mL1瓶	162.20円／瓶	後	アレルギー性疾患治療剤	131，449	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1319717Q1316	102163902	薬価収載2015.05.01				エデト酸ナトリウム水和物，ベンザルコニウム塩化物，pH調整剤
	クロモグリク酸Na点眼液2％「ファイザー」	Cromoglicate Na［Pfizer］	マイラン製薬	ファイザー	液：外用〔眼・耳鼻科用剤〕	100mg5mL1瓶	381.00円／瓶	後	アレルギー性疾患治療剤	131	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1319717Q1324	102159203	薬価収載2015.06.19，旧：メインター点眼液2％				エデト酸ナトリウム水和物，ベンザルコニウム塩化物液，pH調整剤
	クロモグリク酸Na点鼻液2％「ファイザー」	Cromoglicate Na［Pfizer］	マイラン製薬	ファイザー	噴霧剤：外用〔眼・耳鼻科用剤〕	190mg9.5mL1瓶	305.50円／瓶	後	アレルギー性疾患治療剤	132	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1329700Q1228	102294003	薬価収載2015.06.19，旧：メインター点鼻液2％				エデト酸ナトリウム水和物，ベンザルコニウム塩化物液，pH調整剤
	クロモフェロン点眼液2％	Cromoferon	千寿製薬	武田薬品工業	液：外用〔眼・耳鼻科用剤〕	100mg5mL1瓶	231.10円／瓶	後	アレルギー性疾患治療剤	131	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1319717Q1278	102164601	薬価収載2008.12.19				エデト酸ナトリウム水和物，ベンザルコニウム塩化物
	クロモリーク点眼液2％	Cromoreak	テイカ製薬	サンド，日東メディック，興和，興和創薬	液：外用〔眼・耳鼻科用剤〕	100mg5mL1瓶	231.10円／瓶	後	アレルギー性疾患治療剤	131	クロモグリク酸ナトリウム	sodium cromoglicate（JP）(cromoglicic acid（INN）)	1319717Q1243	102155401，102155402，102155403，102155405	薬価収載2007.12.21				エデト酸Na，ベンザルコニウム塩化物
	クロラムフェニコール点眼液0.5％「ニットー」	Chloramphenicol「NITTO」	日東メディック		液：外用〔眼・耳鼻科用剤〕	5mg1mL	7.80円／mL	後処	抗生物質	131	クロラムフェニコール	chloramphenicol（JP）	1317702Q1064	102061802	薬価収載2007.06.15				ホウ酸，ホウ砂，塩化ナトリウム，ベンゼトニウム塩化物，ポリソルベート80
	クロルジアゼポキシド散1％「ツルハラ」	Chlordiazepoxide「TSURUHARA」	鶴原製薬		散：内服	1％1g	7.20円／g	局向処	マイナートランキライザー	112	クロルジアゼポキシド	chlordiazepoxide（JP）	1124028B1062	100531802	薬価収載2013.06.01				乳糖水和物，バレイショデンプン
	クロルジアゼポキシド錠5mg「ツルハラ」	Chlordiazepoxide「TSURUHARA」	鶴原製薬		錠：内服	5mg1錠	9.60円／錠	局向処	マイナートランキライザー	112	クロルジアゼポキシド	chlordiazepoxide（JP）	1124028F1056	100533203	薬価収載2013.06.01				黄色4号（タートラジン），青色1号，乳糖水和物，結晶セルロース，カルメロースカルシウム，ステアリン酸カルシウム，ヒドロキシプロピルセルロース，精製セラック，ヒマシ油，精製白糖，ゼラチン，アラビアゴム末，タルク，バレイショデンプン，沈降炭酸カルシウム，ミツロウ
	クロルジアゼポキシド錠10mg「ツルハラ」	Chlordiazepoxide「TSURUHARA」	鶴原製薬		錠：内服	10mg1錠	9.60円／錠	局向処	マイナートランキライザー	112	クロルジアゼポキシド	chlordiazepoxide（JP）	1124028F2087	100534904	薬価収載2013.06.01				黄色4号（タートラジン），青色1号，乳糖水和物，結晶セルロース，カルメロースカルシウム，ステアリン酸カルシウム，ヒドロキシプロピルセルロース，精製セラック，ヒマシ油，精製白糖，ゼラチン，アラビアゴム末，タルク，バレイショデンプン，沈降炭酸カルシウム，ミツロウ
	クロルゾキサゾン錠200mg「イセイ」	Chlorzoxazone「ISEI」	コーアイセイ		錠：内服	200mg1錠	5.40円／錠	後	骨格筋弛緩剤	122	クロルゾキサゾン	chlorzoxazone（JAN）	1222001F1112	101702101	薬価収載2013.06.21	IC-410	白	○	乳糖水和物，合成ケイ酸アルミニウム・ヒドロキシプロピルスターチ・結晶セルロース，カルメロースカルシウム，ヒプロメロース，ステアリン酸マグネシウム
	クロルフェネシンカルバミン酸エステル錠125mg「NP」	Chlorphenesin Carbamate	ニプロ		錠：内服	125mg1錠	6.20円／錠	後局	筋緊張性疼痛疾患治療剤	122	クロルフェネシンカルバミン酸エステル	chlorphenesin carbamate（JP）	1225001F1149	120789701	薬価収載2013.06.21	NP751 NP-751	白		結晶セルロース，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム，D-マンニトール，軽質無水ケイ酸，硬化油
	クロルフェネシンカルバミン酸エステル錠125mg「サワイ」	Chlorphenesin Carbamate	沢井製薬		錠：内服	125mg1錠	6.20円／錠	後局	筋緊張性疼痛疾患治療剤	122	クロルフェネシンカルバミン酸エステル	chlorphenesin carbamate（JP）	1225001F1157	101709001	薬価収載2014.06.20	SW174	白		カルメロースCa，軽質無水ケイ酸，結晶セルロース，ステアリン酸Mg，ヒドロキシプロピルセルロース
	クロルフェネシンカルバミン酸エステル錠125mg「ツルハラ」	Chlorphenesin Carbamate「TSURUHARA」	鶴原製薬		錠：内服	125mg1錠	6.20円／錠	後局	筋緊張性疼痛疾患治療剤	122	クロルフェネシンカルバミン酸エステル	chlorphenesin carbamate（JP）	1225001F1165	101709003	薬価収載2014.12.12	TSU292	白		D-マンニトール，結晶セルロース，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，軽質無水ケイ酸，硬化油
	クロルフェネシンカルバミン酸エステル錠250mg「NP」	Chlorphenesin Carbamate	ニプロ		錠：内服	250mg1錠	6.20円／錠	後局	筋緊張性疼痛疾患治療剤	122	クロルフェネシンカルバミン酸エステル	chlorphenesin carbamate（JP）	1225001F2277	101711310	薬価収載2013.06.21	HD090 HD-090	白		結晶セルロース，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム，トウモロコシデンプン
	クロルフェネシンカルバミン酸エステル錠250mg「サワイ」	Chlorphenesin Carbamate	沢井製薬		錠：内服	250mg1錠	6.20円／錠	後局	筋緊張性疼痛疾患治療剤	122	クロルフェネシンカルバミン酸エステル	chlorphenesin carbamate（JP）	1225001F2285	101711305	薬価収載2014.06.20	SW175	白		カルメロースCa，軽質無水ケイ酸，結晶セルロース，ステアリン酸Mg，ヒドロキシプロピルセルロース
	クロルフェネシンカルバミン酸エステル錠250mg「ツルハラ」	Chlorphenesin Carbamate「TSURUHARA」	鶴原製薬		錠：内服	250mg1錠	6.20円／錠	後局	筋緊張性疼痛疾患治療剤	122	クロルフェネシンカルバミン酸エステル	chlorphenesin carbamate（JP）	1225001F2293	101711311	薬価収載2014.12.12	TSU293	白		結晶セルロース，低置換度ヒドロキシプロピルセルロース，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，軽質無水ケイ酸
	クロルプロマジン塩酸塩錠25mg「ツルハラ」	Chlorpromazine Hydrochloride「TSURUHARA」	鶴原製薬		錠：内服	25mg1錠	9.20円／錠	局処	フェノチアジン系精神安定剤	117	クロルプロマジン	chlorpromazine（INN）	1171001F2185	101248407	薬価収載2009.08.01				乳糖水和物，結晶セルロース，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸カルシウム，精製セラック，ヒマシ油，タルク，酸化チタン，沈降炭酸カルシウム，ゼラチン，アラビアゴム末，精製白糖，硫酸カルシウム，ミツロウ
	クロロマイセチン耳科用液0.5％	Chloromycetin	第一三共		液：外用〔眼・耳鼻科用剤〕	5mg1mL	21.90円／mL	処	抗生物質	132	クロラムフェニコール	chloramphenicol（JP）	1325701Q1037	102285801	薬価収載2009.09.25				アミノ安息香酸エチル，プロピレングリコール
	クロンモリン錠10mg	Cronmolin	高田製薬		錠：内服	10mg1錠	6.40円／錠	後処	四環系抗うつ剤	117	マプロチリン塩酸塩	maprotiline hydrochloride（JP）	1179008F1030	101358002		10 TTS-150	白		D-マンニトール，トウモロコシデンプン，ヒプロメロース，ステアリン酸マグネシウム，タルク，マクロゴール6000，酸化チタン，カルナウバロウ
	クロンモリン錠25mg	Cronmolin	高田製薬		錠：内服	25mg1錠	13.70円／錠	後処	四環系抗うつ剤	117	マプロチリン塩酸塩	maprotiline hydrochloride（JP）	1179008F2037	101363402		25 TTS-151	淡黄赤		D-マンニトール，トウモロコシデンプン，ヒプロメロース，ステアリン酸マグネシウム，タルク，マクロゴール6000，酸化チタン，黄色5号アルミニウムレーキ，カルナウバロウ
	クロンモリン錠50mg	Cronmolin	高田製薬		錠：内服	50mg1錠	27.40円／錠	後処	四環系抗うつ剤	117	マプロチリン塩酸塩	maprotiline hydrochloride（JP）	1179008F3033	101367202		50 TTS-152	赤褐		D-マンニトール，トウモロコシデンプン，ヒプロメロース，ステアリン酸マグネシウム，タルク，カルメロースカルシウム，マクロゴール6000，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
	ケタス点眼液0.01％	Ketas	杏林製薬	千寿製薬，武田薬品工業	液：外用〔眼・耳鼻科用剤〕	0.5mg5mL1瓶	825.80円／瓶		脳血管障害・気管支喘息改善・アレルギー性結膜炎治療剤，ホスホジエステラーゼ阻害剤	131	イブジラスト	ibudilast（JP）	1319741Q1050	112303601	薬価収載2007.12.21				ヒドロキシエチルセルロース，ベンザルコニウム塩化物液，等張化剤，pH調整剤
	ケタラール筋注用500mg	Ketalar	第一三共プロファーマ	第一三共	注射液：注射	500mg10mL1瓶	1,501.00円／瓶	劇麻処	全身麻酔剤	111	ケタミン塩酸塩	ketamine hydrochloride（JP）	1119400A2038	100315401，100315402，100315403，100315404	薬価収載2004.07.09				ベンゼトニウム塩化物，pH調節剤
	ケタラール静注用50mg	Ketalar	第一三共プロファーマ	第一三共	注射液：注射	50mg5mL1管	287.00円／管	劇麻処	全身麻酔剤	111	ケタミン塩酸塩	ketamine hydrochloride（JP）	1119400A3026	119847801，119847802，119847803，119847804，119847805	薬価収載2010.05.28				ベンゼトニウム塩化物，等張化剤，pH調節剤
	ケタラール静注用200mg	Ketalar	第一三共プロファーマ	第一三共	注射液：注射	200mg20mL1瓶	705.00円／瓶	劇麻処	全身麻酔剤	111	ケタミン塩酸塩	ketamine hydrochloride（JP）	1119400A1031	100314701，100314702，100314703，100314704	薬価収載2004.07.09				ベンゼトニウム塩化物，等張化剤，pH調節剤
	ケトチフェンPF点眼液0.05％「日点」	Ketotifen PF「NITTEN」	日本点眼薬研究所		液：外用〔眼・耳鼻科用剤〕	3.45mg5mL1瓶	382.30円／瓶	後	アレルギー性疾患治療剤	131	ケトチフェンフマル酸塩	ketotifen fumarate（JP）	1319730Q1222	118150001	薬価収載2007.07.06				ホウ酸，トロメタモール，プロピレングリコール，ポリオキシエチレンヒマシ油，pH調節剤
