診療年月：H30年04月～H31年03月　内服薬 外来（院外）　※集計結果が1000未満の場合は「‐」で表示（1000未満の箇所が1箇所の場合は1000以上の最小値を全て「‐」で表示）※集計対象期間内に名称や点数・金額等に変更がある場合、集計対象期間当初の情報で表示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"薬効
分類",薬効分類名称,"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計,男,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,
type_code,type_name,code,name,measure,shusai_code,price,generic,total,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上
234,制酸剤,612340030,天然ケイ酸アルミニウム,ｇ,2343002X1015,0.99,0,70193,5884.59,2534.71,1158.6,-,1167,1286.5,1292.5,1218.5,-,4087,1291.5,1352,1529,3326.83,1625,2349.9,2082.9,-,-,-,-,4593.98,1911.65,-,-,1427,1448,-,2046.5,1762,3203,1610.5,1229,-,2090,1188.5,5671.3,-,1056.5,1637,-,-
234,制酸剤,612340022,乾燥水酸化アルミニウムゲル細粒,ｇ,2343005C1017,6.9,0,60258.514,-,-,-,-,-,-,-,-,1302.587,-,-,1349.49,-,2338.44,2133.35,4135.76,3342.2,-,-,-,-,-,-,-,-,-,-,-,1420.794,-,2298.635,2599.375,2419.835,3819.88,3857.52,8015.97,6489.698,5512.47,2042.17,-,-,-
234,制酸剤,620000652,乾燥水酸化アルミニウムゲル細粒「ケンエー」,ｇ,2343005C1017,6.9,0,59609.78,-,-,-,-,-,-,-,-,1097.4,-,-,1434.99,1923.65,3679.2,4530.55,6282.79,5172.79,1756.93,-,-,-,-,-,-,-,-,-,-,1040.4,1251.34,1807.41,1174.4,-,1581.72,1114.75,2609.59,6550.26,3532.26,3934.56,2314.82,-,-
234,制酸剤,620003953,酸化マグネシウム錠２５０ｍｇ「ＴＸ」,錠,2344009F1051,5.6,1,54794,-,-,-,-,-,-,-,-,-,-,2688,-,-,1857,3990,1747,3676,1384,1399,-,-,-,-,1368,-,-,-,-,-,2356,-,-,2460,1170,1712,2888,7687,4946,4939,1995,3138,-
234,制酸剤,620008302,乾燥水酸化アルミニウムゲル原末「マルイシ」,ｇ,2343005X1108,7.2,0,52551.96,-,-,-,-,-,-,-,-,-,-,-,-,1723.1,2881.5,2972.37,2389,3732.1,4371.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1287,2575.66,1346,6437.38,6802.5,4412.4,5705,-,-
234,制酸剤,620475411,乾燥水酸化アルミニウムゲル「ファイザー」原末,ｇ,2343005X1019,6.9,0,49207.59,-,-,-,-,-,-,-,-,-,-,1083,1617.9,-,2631.6,3219.7,2736.38,6331.2,2405.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1106.6,-,-,1763.7,3358.4,3001.5,4561.14,5362.6,4311,1158,-
234,制酸剤,620475405,乾燥水酸化アルミニウムゲル「ニッコー」,ｇ,2343005X1078,7.2,0,32554.913,-,-,-,-,-,-,-,-,-,1045.97,-,1772.94,2285.365,-,3272.1,2995.28,2674.4,-,1091,-,-,-,-,-,-,-,-,-,-,-,1185.62,-,-,-,1512.09,2085.208,-,1001.21,1605.12,1687.89,-,-
234,制酸剤,612340109,炭酸水素ナトリウム恵美須,ｇ,2344004X1011,0.72,0,17463.55,-,-,-,-,-,-,-,-,-,-,-,-,1949.25,1423.25,-,-,2044.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2424.75,1461,2492.5,2246.25,-,-,-
234,制酸剤,612340112,炭酸水素ナトリウム「昭和」（Ｍ）,ｇ,2344004X1011,0.72,0,10430.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1190,1737,1037.5,2041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1808,-,-,1114,-,-,-,-
234,制酸剤,612340021,乾燥水酸化アルミニウムゲル,ｇ,2343005X1019,6.9,0,10342.919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1818.71,1876.372,1652.909,-,-,-
234,制酸剤,620000669,炭酸マグネシウム「ケンエー」,ｇ,2344006X1053,1.37,0,9842.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1045.02,1292.98,-,-,-,-,-
234,制酸剤,620476624,重質炭酸マグネシウム「日医工」,ｇ,2344006X1223,1.19,0,7643.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1057.5,-,-
234,制酸剤,620475120,合成ケイ酸アルミニウム「東海」,ｇ,2343001X1010,2.04,0,6149.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
234,制酸剤,610409238,乾燥水酸化アルミニウムゲル細粒「三恵」,ｇ,2343005C1017,6.9,0,2846.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
234,制酸剤,620000671,炭酸マグネシウム（山善）,ｇ,2344006X1134,1.19,0,2744.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
234,制酸剤,620000675,沈降炭酸カルシウム「司生堂」,ｇ,2344007X1015,0.72,0,2696.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1176.8,-,-,-,-,-,-
234,制酸剤,612340110,炭酸水素ナトリウム「カナダ」,ｇ,2344004X1011,0.72,0,2422.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1128.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
234,制酸剤,612340119,炭酸マグネシウム「ニッコー」,ｇ,2344006X1169,1.19,0,2183.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
234,制酸剤,610409002,合成ケイ酸アルミニウム「三恵」,ｇ,2343001X1010,2.04,0,1888.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1542.03,-,-,-,-,-,-
235,下剤，浣腸剤,620480601,センノシド錠１２ｍｇ「サワイ」,錠,2354003F2367,5,1,233641743,-,3101.5,13259,34855.5,84325,162785,331599.5,632324,1114776,1882962.5,2245415.5,2849245,3730937.5,7464950,11108157.5,16337870,17927894.5,13625605.5,6224634.5,1257107,146059,-,2990,21902,115229,227560,526172,909602,1494997,2662715.5,3834122,4327141,4841207.5,5976706,9939729,13951075,21098691.5,26685866.5,26356423.3,16816104,5770944.32,904492.5
235,下剤，浣腸剤,620481301,プルゼニド錠１２ｍｇ,錠,2354003F2316,5.6,0,171004039.5,-,4838.05,20449,27886,60982.86,106026.5,206113,393580.5,764460,1263669.5,1411507,1686701.5,2179511,4021010,6315483,10602199.5,12319543,9116212.5,3869740.5,733491,84701,-,3795.5,22023.46,70947.6,132620.5,306790.5,670053.5,1207437.5,2214809,3412648.5,3633014,4086839,4955311,8338796,11992568,19164550.5,22861201,19358780.5,10155729,2824804,402777
235,下剤，浣腸剤,622182901,アミティーザカプセル２４μｇ,カプセル,2359006M1025,123,0,133795950,-,4797,18829,48051,71289,116909,176356,330327,542250,881835,1105765,1525120,2267430,4759480,7684669,12347881,13783391,10275711,4489868,812552,71893,-,3915,27486,147419,222055,353549,541162,866827,1393132,1952531,2107707,2231851,2644705,4425178,6818275,11242076,13987400,13444151,7691356,2122219,257627
235,下剤，浣腸剤,620008638,センノサイド錠１２ｍｇ,錠,2354003F2278,5,1,119558395.2,-,1238,7293,14185,30432,85087.5,150608,318981,606413,943000.5,1089641.5,1380136.5,1950805.5,3674552.5,5445171.5,8101134.5,9282108.75,6902787,3163668,661285,82720,-,3762.5,13305.5,47443,101114,216431.5,415531,699697.5,1228005.5,1819335.5,2016560,2324003.5,3040628,5115648,7100508.5,10937933.5,14056501.5,13972124,8970595.4,3118463,469534
235,下剤，浣腸剤,620006963,センナリド錠１２ｍｇ,錠,2354003F2251,5,1,95704626.35,-,1871.25,4081,12435,39721,66106,138415,235975,468204,738880.5,943057,1195963,1661573,3122801,4378020.5,6546958.5,7401627.5,5568857.5,2586242,495126.5,64182,-,-,11294,37140,85497,195151,356687,578727.5,995166,1474590,1675846,1943803,2521047.5,4204585,5661000,8663109.5,11139659,10931915.25,6922389.5,2269998.85,365984
235,下剤，浣腸剤,620491801,アローゼン顆粒,ｇ,2359102X1072,7.2,0,95389279.33,4425.173,10089.509,11811.05,13910.35,29012.94,50738.6,81468.4,161879.48,323150.69,561030.4,673420.61,846319.73,1188698.35,2290765.72,3467478.545,5582049.89,6422563.208,4774921.79,2096472.86,394992.725,42951.025,4254.11,7397.83,16439.2,43065.6,89405.65,205583.39,409877.75,814872,1443394.55,2075268.95,2467501.05,2827531.85,3310571.32,5355100.725,7151696.72,10298635.68,11965645.65,10162714.21,5673521.111,1754946.4,283704.55
235,下剤，浣腸剤,612350042,ヨーデルＳ糖衣錠－８０　８０ｍｇ,錠,2354002F2028,6.5,1,64616414.3,-,-,2878.5,7883,8771,28883,55225,111494,229111,378084.5,444034.5,588474.5,748622,1550549.5,2452473.8,4120841,4671869,3446308.5,1488271,307718,31134,-,-,4060.5,32480,57371,122471,255291,455383.5,808671,1147332,1310412.5,1462368,1779516,2999077.5,4620140.5,7355066.5,8705147,7330434.5,4023684.5,1269697.5,204075.5
235,下剤，浣腸剤,620480205,センノシド錠１２ｍｇ「セイコー」,錠,2354003F2340,5,1,60331424,-,-,1790,7975,20238,39470,86646,150232,289056,440023,576740,703565,1021271,1900124,2782205,4135600.5,4663211,3578665.5,1591705.5,324855,32543,-,-,5364,25776,43852,98852,187977,365684,629099.5,930915,1019677,1271186,1569264.5,2602938,3686264.5,5633373,7202089.5,6858902.5,4256614,1391959.5,205116.5
235,下剤，浣腸剤,621278001,センノシド錠１２ｍｇ「トーワ」,錠,2354003F2375,5,1,57191771,-,2549,3616,8707,15358,33159,72548,134708,236109,413253,499253,682127,927729,1809355,2696782,4057420.5,4505660,3373261,1538802,308329,36414,-,-,5729,23890,50874,104782,191021,323001,630909.5,913583.5,1018338,1165813.5,1435849,2485685.5,3527450.5,5295398.5,6645754,6466323,4009091.5,1333653.5,208689
235,下剤，浣腸剤,620481202,センノシド錠１２ｍｇ「ファイザー」,錠,2354003F2413,5,1,42617324.5,-,-,2658,4379,13877,24855,55160,100665,172444,285773,384415,494507,697687,1382661,1983969.5,2982951,3461524.5,2506829.5,1096035.5,202749,26722,-,1944,4958,15218,40509,69997,134281,235970,425028,659218,687118,860732.5,1052066,1934963,2733448.5,4126842.5,4970141,4824486,2901337,932720.5,126013
235,下剤，浣腸剤,620006956,セチロ配合錠,錠,2359103X1034,5.6,0,39055807,-,-,3801,14047,16006,37248,67515,145962,240982,303542,360756,410847,590524,1060650,1738665,2689112,3103751,2272576,916866,162117,28140,-,2353,9041,56070,124593,218439,366782,581309,848890,1188138,1173873,1221784,1331997.5,1887265,2442711,3582962.5,3920079,3422891,1867199,566452,79509
235,下剤，浣腸剤,620480504,センノシド錠１２ｍｇ「ＹＤ」,錠,2354003F2332,5,1,34068570,-,1016.5,2028,5648,12665,23092,44756,88841,188010,281389,349171,448903,602169,1227621.5,1772006,2464901,2638533,2022380,860624,188936,21989,-,-,2818,20402,32546,71921,125395,253105,368503,536513,641817,696815,879948,1497760,2017678,2983787,3891902.5,3609089.5,2284882,798533.5,109656.5
235,下剤，浣腸剤,620492501,ビーマス配合錠,錠,2359108F1066,5.6,1,28707119,-,2412,6113,7270,14579,25365,52953,93458,146833,260749,299736,364658,547516,1108994,1563189,2182267,2347717,1713535,768720,150001,18286,-,-,8403,44185,58363,113670,165812,257990,392742,537057,646174,703915,857243,1321949,1733250,2389781,2795299,2738739,1720581,471057,75978
235,下剤，浣腸剤,620491401,ラキソベロン内用液０．７５％,ｍＬ,2359005S1240,22.6,0,28083246.73,469190.89,267003.98,106612.81,61737.03,67844.55,67429.4,82350.12,110686.02,162350.25,277234.72,300782.09,323199.18,410516.49,770123.7881,1022181.65,1510181.646,1652089.47,1272109.03,617977.64,128172.8,22800,605874.49,288370.398,129796.76,92984.48,110317.44,176612.8,369140.68,519307.6,714347.05,944877.72,870650.26,832409.57,844462.07,1200320.8,1440655.73,1904495.59,2352020.84,2401212.41,1741232.87,691068.62,150515
235,下剤，浣腸剤,620488701,ラキソベロン錠２．５ｍｇ,錠,2359005F1218,8,0,27176338,-,6746,11899,13405,17370,25583,44336,84217.5,141776,237610,254116,253997,360915,699110,1048214.5,1673431.5,2034847.5,1583866,712232.5,123875.5,12813,-,6182,20852.5,45058,57799,123872,243016,383918,543303,683855.5,790245.5,780589.75,809189,1245519,1698174.5,2514293,3028454.5,2716376.25,1597758.5,468948,78318
235,下剤，浣腸剤,620491703,ピコスルファートナトリウム内用液０．７５％「日医工」,ｍＬ,2359005S1283,9.1,1,22497343.82,216374.08,128923.3,48200.799,25466.976,28031.853,33136.399,42411.586,74499.696,103977.361,191391.454,249127.891,269541.618,364683.091,663806.701,946657.903,1280200.947,1396417.207,1141923.646,570862.9,140893.998,15540,265326.45,127583.02,61893.949,51820.084,64920.041,175389.348,310421.638,353024.781,440578.687,551145.384,523568.529,554163.109,583746.323,811812.274,955535.596,1354814.529,1961885.713,2432025.176,1970034.791,844144.99,171440
235,下剤，浣腸剤,620489401,ピコスルファートナトリウム錠２．５ｍｇ「日医工」,錠,2359005F1226,5.8,1,19486523.4,-,3300,8320,11172.5,10501,22021,44249,72411,128662.5,189081,240808,239444,322575,604327,839043.5,1232306,1430738.5,1104960.5,525514,109549,15850,-,1306,13567,30636,46740.4,101981,153508.5,234437,336055,443443,471044,478061,576811,871017.5,1077993.5,1584471,1944132.5,1994398.5,1398819,490336,82922
235,下剤，浣腸剤,620003962,シンラック錠２．５　２．５ｍｇ,錠,2359005F1137,5.8,1,17202997,-,3712.5,8796.5,9378,15804,20723,46109,76608,142330,182836,229622,295101,304865,577229,733324,1027466.5,1161983.5,895501,434373,91117,11283,-,2659,7945,18118,38840,95463,168526,241061,323723,442940,414058,492241.5,510260.5,705080,998803.5,1338283.5,1698884.5,1736180,1209345,423222.5,69080
235,下剤，浣腸剤,622564801,グーフィス錠５ｍｇ,錠,2359008F1025,105.8,0,16501400.17,-,-,4856,8930,12702,22374.4,37359,48168.5,75475,104051.5,154251,178958,251261,477828,769974,1201345,1398289.25,1076432,514750,107338,9996,-,-,9697.8,61268,75225.5,126433,175304,239945,330462.5,421116.5,405944,398531,407876,556441.5,861363.5,1315666,1618140.5,1626353.5,1027060,336722.5,51341
235,下剤，浣腸剤,620008725,ベンコール配合錠,錠,2359108F1058,5.6,1,16265015,-,-,1380,6642,17413,33264,42316,64611,137449,188702,260511,234900,355989,655940,916151,1275550,1340747,962440,473216,116255,7879,-,-,1685,15716,42541,61611,104759,169243,238485,331502,351218,372426,431083,712166,920527,1245799,1442692,1440228,925177,332618,33987
235,下剤，浣腸剤,620491206,ピコスルファートナトリウム内用液０．７５％「ＪＧ」,ｍＬ,2359005S1291,9.1,1,16039075.32,135913.6,87250.7,35900.2,20088.81,20620.3,30412.1,38183.51,61944.82,80578.98,129531.11,160848.81,198278.99,274627.18,486037,658412.15,879647,950170.83,767612.85,425464,97023.5,11900,165120.8,81854.7,42935.5,36397.61,49359.28,93646.49,166545.25,248493.43,327085.56,385163.17,389698.87,405231.04,440365.04,589027.65,690203.25,971537.6695,1409405.936,1769316.992,1460984.02,635838.718,130417.9
235,下剤，浣腸剤,620488901,ピコスルファートＮａ錠２．５ｍｇ「サワイ」,錠,2359005F1234,5.8,1,13670099.5,-,2466,4834,4619,11838,15462,33618,45838,92702,122037,152279,171831.5,246686,437739.5,603316.5,809541.5,999408.5,761189,386199,66928,6894,-,4641,5149,16870,29197,76196.5,124240,156521,233574,299856,355001,337658,371026,562669,695392.5,1101426,1370254,1506218,1017556.5,372531.5,58550
235,下剤，浣腸剤,620490701,シンラック内用液０．７５％,ｍＬ,2359005S1232,9.1,1,13477325.45,115276.7,68670,23319.07,14872.24,18211.07,20655.45,36441.64,45299.03,73679.17,117025.9,142748.76,169454.19,218315.15,398446.24,524637.537,694581.01,765287.107,648390.549,353154.2,81490.547,11830,141553,68095,29844.99,29413.7,36308.11,100952.12,167587.168,220450.47,274396.25,333663.75,330477.5,343135.43,331280.64,472363.21,565540.36,782788.46,1169014.44,1557316.755,1286043.505,571575.5,123739.53
235,下剤，浣腸剤,622263901,センノシド錠１２ｍｇ「クニヒロ」,錠,2354003F2359,5,1,13353708.25,-,-,-,1676,4998,8544,13840,27717,62699,104064,129362,140760,207712,412521,638631,987354,1063581,797331.5,391339,80299,7055,-,-,1463,6805,12033,28357.25,51593,81927,128002,192111,229488,250689,301095,523575,815204.5,1207417,1468270,1550349.5,1021737.5,354618,48277
235,下剤，浣腸剤,610422244,ピムロ顆粒,ｇ,2359102X1056,6.2,1,11892610.95,-,-,-,2585,2691.7,5109,9802,22509.7,50088.3,84399.4,95136.3,132289.1,166741.6,327073.6,497049.46,744278.11,847158.425,642256.04,286072.27,68307.3,7967.66,-,-,2074.7,4838.5,12992,29832.35,54459.1,96288.55,161004.55,236295.75,260079.25,306666.75,368307,559926.77,774384.15,1122651.95,1371554,1332788.41,839699.55,312585.85,51973.65
235,下剤，浣腸剤,621977401,ピコスルファートナトリウム内用液０．７５％「ＣＨＯＳ」,ｍＬ,2359005S1259,9.1,1,11268118.44,86710,63958.8,27559.8,14610.6,15517.58,16133.94,27852.7,34202.2,62564.5,106451.06,112722.8,153989.24,182473.56,352624.52,490451.72,650133.89,679079.95,524330.65,276834.7,64690.6,8280,111454.55,63195,33265.88,29871,40196,82426.8,164655.49,220520.2,261141.32,323699.7,294123.09,280824.34,336323.64,420322.3,510890.5,660567.29,953226.52,1126950.26,912045.95,406715.8,84530
235,下剤，浣腸剤,620003131,アジャストＡコーワ錠４０ｍｇ,錠,2354002F1030,5.8,0,9401209.4,-,1039.5,-,2323,3776,3230,5074,13524,21359,52001,47571,90621,113174,280577,435955,719999,780898,599593,251384,51984,5901,-,-,1624,3607,8617,13741,22527,39666,67265,116694,138548,186972,197791,394549,679020,986515,1224976,1047362.5,602322.5,157148,30529
235,下剤，浣腸剤,621587102,センノシド錠１２ｍｇ「ＪＤ」,錠,2354003F2405,5,1,8194057.5,-,-,-,-,2595,4823,12778,23177,40815,67532,75445,93778,113799,234681,375412,557764,606911,492821,208843,39400,3665,-,-,-,2841,6150,21844,31288,66429,109345,154471,167617,178608,199525,336679,513370,796435,979093,940069.5,531775,171213,32105
235,下剤，浣腸剤,621278401,ピコスルファートＮａ内用液０．７５％「トーワ」,ｍＬ,2359005S1305,9.1,1,5561933.759,46109.9,27408,11164.7,6568.44,5539.94,8083.86,10221.34,15574.22,27927.3,46403.2,48552.22,63606.68,68282.76,155842.004,212632.6,305847.52,321373.12,281453.112,156550.9,38362.979,3200,52990,28230,12679.1,11974,19107.64,44316.02,68946.82,86852.87,111605.92,131473.14,107805.582,106574.244,130262.228,178900.962,204927.34,337240.86,508449.1,679689.513,568312.75,254739.875,56151
235,下剤，浣腸剤,620488001,バルコーゼ顆粒７５％,ｇ,2359002D1035,6.2,0,5235143.44,2379.18,1925.1,1514,4472.5,6759,7518,18428,23333.4,37262.2,45459.64,62523.9,80565.9,106089.3,179831.3,269408.07,384308.07,418604.71,264591.7,65657.89,15809.2,-,2736.75,3308.7,-,8182.2,10946.05,19274.1,53336.5,59335.5,95600.2,121025.27,136720.62,187979.9,221664.95,329615.2,407036.59,490090.17,485191.16,368396.24,188305,44344.78,3799
235,下剤，浣腸剤,620481503,センノシド錠１２ｍｇ「ツルハラ」,錠,2354003F2383,5,1,5148536,-,-,-,-,1798,5213,5531,9706,24011,39314,59817,64669,91865,163671,193241,301322,348158,290660,130989,26896,2919,-,-,-,2259,1928,10129,14174,38229,54697,77998,109041,119401,142076,222844,301783.5,460946,629329,641065,401868.5,135477,25121
235,下剤，浣腸剤,620006977,チャルドール内用液０．７５％,ｍＬ,2359005S1194,9.1,1,4258554.425,35780,17050,6392,3130.6,3420.1,4961.5,8024,13619.5,18820.3,36923.9,47832.1,51728.6,82299.4,128128.5,158165.4,218402.9,243489.6,226031.2,107852.88,26322,2970,49740,21775,9118.2,7881.8,10635.9,29091.2,41269.715,63795.5,75875.86,95561,79824.2,95841.68,95230.18,142850.62,192763.3,271259,400800.8,494454,415564.59,183387.8,40489.6
235,下剤，浣腸剤,622625001,モビコール配合内用剤　６．８５２３ｇ,包,2359110B1029,83.9,0,4192325.986,300450.5,178877.6,74265,15981,6800,6943,9983,10736,15460,22406,24879,33816,42195,80118,132831.5932,205765.523,219326.8644,158135,79671.2,13325.7288,1874,357835.7,203304.5,85541,53753,33714,50308,63756,79714,98360.8644,98319,97075,94656,83477,113399,161971.8644,213529.8644,243804.1186,226364.2,146544.8644,45487,7571
235,下剤，浣腸剤,622546601,スインプロイク錠０．２ｍｇ,錠,2359007F1020,272.1,0,3549681.25,-,-,-,-,2136,2949,5538,13653,29486,51412,74072,95200,153391,249494.5,285803,305309.5,229502,126052,36672,2962,-,-,-,-,1199,4016,7617,17932,30894,51650,97457.5,123237.5,128674,139993,203847,245076,305288.5,275877,173202.5,68205,10027,-
235,下剤，浣腸剤,621639501,センノシド錠１２ｍｇ「ＴＣＫ」,錠,2354003F2391,5,1,2962031.5,-,-,-,-,-,-,4302,5608,8214,17867,21813,31000,38858,86702,124578,188972,223504.5,172374,91206,23977,1732,-,-,-,-,2586,5495,8902,13281,23021,48751,46451,60882,62739,112331,153351,273340,379465,385854,250785,76214,15527
235,下剤，浣腸剤,620488803,ピコスルファートナトリウム錠２．５ｍｇ「ツルハラ」,錠,2359005F1242,5.8,1,2628001.5,-,-,-,-,1204,4491,6915,22252,27706,34715,39475,57227,60790,86633,95550,130297,167106,137503,64565,14022,-,-,-,-,2772,7716,14105,24438,38769,49079,75740,79076,74860.5,80724,102296,132770,210583,270102,269178,174830,61343,7611
235,下剤，浣腸剤,620007124,ヨーピス内用液０．７５％,ｍＬ,2359005S1216,9.1,1,2532167.618,14010.6,9530.75,2628.5,2912.52,3911,3422.02,5024.08,7896.43,13614.5,21580.88,29589.48,37204.68,43774.92,86893.34,89850.058,126920.28,142035.34,133962.2,66754.06,15827,2540,15060.4,7481.5,4630,4371.52,4737.96,10793.64,25886.32,36322.84,51315.24,63637.46,61116.18,56096.94,62207.12,94932.77,107883.88,160677,229862.63,298325.42,252673.16,102008,22265
235,下剤，浣腸剤,620489102,ピコスルファートナトリウム錠２．５ｍｇ「イセイ」,錠,2359005F1250,5.8,1,2339374,-,-,-,-,1726,3843,4446,9952,18468,28201,34142,32148,43093,73589,113160.5,134979,148607,115727,47636,9068,2066,-,-,1276,2941,7918,12466,21477,34940,48528,73195,66322,77641,78522,112255,125092,175621,229270.5,245794,141660,51178,11290
235,下剤，浣腸剤,610412102,センノサイド顆粒８％「ＥＭＥＣ」,ｇ,2354003D2048,12.6,1,2066919.581,-,-,-,-,-,1375.3,1849.105,3123.15,3095.3,5994.6675,7216.95,11475.4,13692.175,28014.215,40879.92,65287.815,91754.7,99962.357,65688.735,16965.825,3599.55,-,-,-,-,1459.6,1698,1991.9875,2064.45,4875.875,5766.3,8313.09,8394.35,15519.2,36045.605,56595.545,123944.92,259103.79,428650.01,405616.56,197498.655,47316.6725
235,下剤，浣腸剤,620007125,ラキソデート内用液０．７５％,ｍＬ,2359005S1224,9.1,1,2022304.345,11500,7942,2822.15,1586,2203.6,2156.2,4531.58,5083.585,10639.25,13354.5,16069.225,25590.5,32558.8,60119.3,83098.9,106256.25,131846.2,109081,55991.3,14120,1460,15180,7711.2,3160,3242.93,5097.55,12897.975,22252.525,20456.375,31137.55,47487.7,41884.25,45816.25,49325.8,72539.9,79161.2,112176.55,189189.05,266080.8,200418.5,81997.9,17080
235,下剤，浣腸剤,622603801,センノシド錠１２ｍｇ「ホリイ」,錠,2354003F2421,5,1,1770898,-,-,-,-,-,-,1134,1659,3733,5436,10753,15525,19148,41215,95914,153894,165889,105668,50553,5040,-,-,-,-,-,-,3134,2462,9922,10645,20921,22995,31164,48761,74200,117621,198264,225531,192546,98799,29898,5512
235,下剤，浣腸剤,620491302,ピコスルファートＮａ内用液０．７５％「ＫＮ」,ｍＬ,2359005S1321,9.1,1,1730430.88,7000,5120,2404.53,1552.4,1960.525,1836.33,3893.45,4602.13,8978.1,12847.205,14041.525,19259.2,28244.825,49755.55,65749.65,90499.075,106118.75,95882.5,51895.6,13410,1580,10080,6430,2290.4,1985.63,4191.125,6990.455,15494.25,13482.55,19440.65,33647.575,33274.525,37872.85,39570.95,59774.3,67590.775,97305.675,170482.775,228023.15,197953.4,79938.5,17980
235,下剤，浣腸剤,622653501,アミティーザカプセル１２μｇ,カプセル,2359006M2021,61.5,0,1513059,-,-,-,1014,1044,1288,3444,3138,4022,6733,10767,12258,19813,41681,73677,122205,141548,105723,53939,11717,1017,-,-,-,4925,4677,6752,11259,10721,16967,23781,27370,26405,34872,54761,88540,132030,157589,158323,100645,32181,4752
235,下剤，浣腸剤,620491503,ピコスルファートナトリウム内用液０．７５％「ツルハラ」,ｍＬ,2359005S1313,9.1,1,1331762.5,6341,4160,1570,-,-,3057,2838,5240,7166,14995,12639,20762,21273,36336,44461.5,62889,75175,66694,40275,10790,2010,5712,3100,2680,2850,4787,8727,12810,20796,26511,38648.5,37024,36031,34297,48048,45906.5,77914,125235,157381,122443,65325,15190
235,下剤，浣腸剤,620007046,ピコルーラカプセル２．５ｍｇ,カプセル,2359005M1080,5.8,1,1172871,-,-,-,-,-,1101,2961,1408,2490,8396,10930,12007,16450,28809,39814,80453,92129,75087,24997,5108,-,-,-,-,-,2462,4782,9872,8886,17522,32604,23026,29346,37522,52837,71878,110568,134462,136640,73441,19509,3345
235,下剤，浣腸剤,620009350,チャルドール錠２．５ｍｇ,錠,2359005F1200,5.8,1,921553,-,-,-,-,-,-,-,1385,4805,9517,8513,13026,12492,33175,38441,56105,80846,48473,20286,5854,-,-,-,1204,1495,1317,6944,5173,10378,19359,32029,22180,28491,28068,35609,47846,83036,102883,85934,51784,16820,4454
235,下剤，浣腸剤,620480901,ソルダナ錠１２ｍｇ,錠,2354003F2294,5,1,895902.5,-,-,-,-,-,-,-,1291,1974,2952,5280,8219,9703,25472,38200,67261,76783,59248,24774,3978,1556,-,-,-,-,-,1284,1830,3127,7167,8185,10868,12500,23399,36798,53089,97297,121928,102160,63077.5,20838,3442
