"医薬品
コード",医薬品名,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計
620812504,ヘパリンナトリウム注Ｎ５千単位／５ｍＬ「ＡＹ」　５，０００単位,3334401A3019,160.0 ,0,"50,363 "
621463203,ヘパリンＮａロック用１０Ｕ／ｍＬシリンジ１０ｍＬニプロ　１００Ｕ,3334402G2117,138.0 ,0,"37,160 "
621653201,ヘパリンＮａ透析用５００Ｕ／ｍＬシリンジ２０ｍＬ「ＮＰ」　１万Ｕ,3334402G6031,305.0 ,1,"36,804 "
643330011,ヘパリンナトリウム注射液　５，０００単位５ｍＬ,3334401A3019,160.0 ,0,"36,193 "
621463403,ヘパリンＮａロック用１００Ｕ／ｍＬシリンジ１０ｍＬニプロ　１千Ｕ,3334402G4110,170.0 ,0,"35,945 "
621825802,ヘパリンナトリウム注１万単位／１０ｍＬ「ＡＹ」　１０，０００単位,3334401A6123,396.0 ,0,"33,575 "
620004186,ヘパリンＮａ透析２００Ｕ／ｍＬシリンジ２０ｍＬ「フソー」　４千Ｕ,3334402P1030,209.0 ,1,"32,994 "
620008392,ヘパリンＮａ注５千単位／５ｍＬ「Ｆ」　５，０００単位,3334401A5011,149.0 ,0,"32,701 "
621463103,ヘパリンＮａロック用１０Ｕ／ｍＬシリンジ５ｍＬニプロ　５０Ｕ,3334402G1102,138.0 ,0,"31,663 "
622083701,ヘパリンＮａ透析用２５０Ｕ／ｍＬシリンジ１２ｍＬニプロ　３千Ｕ,3334402P4020,196.0 ,1,"30,438 "
620004762,ペミロックヘパリンロック用１０Ｕ／ｍＬシリンジ１０ｍＬ　１００Ｕ,3334402G2087,114.0 ,1,"29,915 "
621497403,ヘパリンＮａロック用１００Ｕ／ｍＬシリンジ５ｍＬニプロ　５００Ｕ,3334402G3105,161.0 ,0,"26,574 "
621463201,ヘパリンＮａロック用１０Ｕ／ｍＬシリンジ１０ｍＬタナベ　１００Ｕ,3334402G2109,138.0 ,0,"25,460 "
621989401,ミニヘパ透析用２００単位／ｍＬシリンジ２０ｍＬ　４千低ヘパ単位,3334404G6022,901.0 ,1,"23,606 "
643390011,ノイトロジン注１００μｇ　（溶解液付）,3399406D2024,"9,907.0 ",0,"154,957 "
640462011,グランシリンジ７５　７５μｇ０．３ｍＬ,3399405G1020,"9,481.0 ",0,"150,534 "
622246101,フィルグラスチムＢＳ注７５μｇシリンジ「モチダ」　０．３ｍＬ,3399408G1031,"6,143.0 ",1,"35,474 "
620006198,アンサー皮下注２０μｇ　１ｍＬ（Ｄ－アラビノース換算量として）,3399403A1036,"3,108.0 ",0,"25,708 "
622244501,フィルグラスチムＢＳ注７５μｇシリンジ「ＮＫ」　０．３ｍＬ,3399409G1028,"6,143.0 ",1,"23,563 "
640462012,グランシリンジ１５０　１５０μｇ０．６ｍＬ,3399405G2026,"18,936.0 ",0,"19,989 "
643390013,ノイアップ注５０　５０μｇ（溶解液付）,3399407D1022,"8,225.0 ",0,"15,917 "
622248501,フィルグラスチムＢＳ注７５μｇシリンジ「Ｆ」　０．３ｍＬ,3399408G1023,"6,143.0 ",1,"13,137 "
643390012,ノイトロジン注２５０μｇ　（溶解液付）,3399406D3020,"24,566.0 ",0,"9,730 "
643390007,グラン注射液７５　７５μｇ０．３ｍＬ,3399405A1027,"9,481.0 ",0,"8,427 "
640462013,グランシリンジＭ３００　３００μｇ０．７ｍＬ,3399405G3022,"23,542.0 ",0,"5,484 "
643390010,ノイトロジン注５０μｇ　（溶解液付）,3399406D1028,"5,430.0 ",0,"4,874 "
622246201,フィルグラスチムＢＳ注１５０μｇシリンジ「モチダ」　０．６ｍＬ,3399408G2038,"9,987.0 ",1,"3,265 "
643390014,ノイアップ注１００　１００μｇ（溶解液付）,3399407D2029,"16,256.0 ",0,"2,830 "
622244601,フィルグラスチムＢＳ注１５０μｇシリンジ「ＮＫ」　０．６ｍＬ,3399409G2024,"9,987.0 ",1,"2,514 "
643390008,グラン注射液１５０　１５０μｇ０．６ｍＬ,3399405A2023,"18,900.0 ",0,"1,510 "
640443007,グラン注射液Ｍ３００　３００μｇ０．７ｍＬ,3399405A4026,"23,475.0 ",0,"1,292 "
622240801,フィルグラスチムＢＳ注７５μｇシリンジ「テバ」　０．３ｍＬ,3399409G1036,"6,143.0 ",1,"1,209 "
620819001,ロイコプロール点滴静注用８００万単位,3399402D2034,"23,293.0 ",0,"1,162 "
622248601,フィルグラスチムＢＳ注１５０μｇシリンジ「Ｆ」　０．６ｍＬ,3399408G2020,"9,987.0 ",1,"1,161 "
622246301,フィルグラスチムＢＳ注３００μｇシリンジ「モチダ」　０．７ｍＬ,3399408G3034,"15,093.0 ",1,-
622244701,フィルグラスチムＢＳ注３００μｇシリンジ「ＮＫ」　０．７ｍＬ,3399409G3020,"15,093.0 ",1,-
622248701,フィルグラスチムＢＳ注３００μｇシリンジ「Ｆ」　０．７ｍＬ,3399408G3026,"15,093.0 ",1,-
640421063,ノイアップ注２５　２５μｇ（溶解液付）,3399407D4021,"4,421.0 ",0,-
622240901,フィルグラスチムＢＳ注１５０μｇシリンジ「テバ」　０．６ｍＬ,3399409G2032,"9,987.0 ",1,-
620006785,アートセレブ脳脊髄手術用洗浄灌流液　５００ｍＬ,3399500G1025,"2,260.0 ",0,-
643390015,ノイアップ注２５０　２５０μｇ（溶解液付）,3399407D3025,"26,348.0 ",0,-
620818701,サム点滴静注セット　３６．３％５０ｍＬ（希釈液・補正液付）,3399400X1035,764.0 ,0,-
620009544,サブラッド血液ろ過用補充液ＢＳＧ　２０２０ｍＬ,3410538G2028,"1,209.0 ",0,"1,928,944 "
620007308,サブパック血液ろ過用補充液－Ｂｉ　２０２０ｍＬ,3410534G2038,956.0 ,1,"971,192 "
620007218,ＨＦ－ソリタ血液ろ過用補充液・ＢＷキット　２０２０ｍＬ,3410524G2050,931.0 ,0,"169,203 "
622054701,キンダリー透析剤４Ｅ　２袋,3410539D2026,"1,328.0 ",0,"117,959 "
620007429,バイフィル専用炭酸水素ナトリウム補充液１．３９％　２Ｌ,3410532A2036,940.0 ,0,"117,241 "
620008808,キンダリー透析剤３Ｅ　２袋,3410523D2033,"1,319.0 ",0,"81,821 "
621561701,Ｄドライ透析剤２．５Ｓ　２瓶,3410526D2037,"1,273.0 ",0,"80,570 "
620005157,カーボスター透析剤・Ｐ　２袋,3410537D1020,"1,281.0 ",0,"68,371 "
620007543,リンパック透析剤ＴＡ１　２袋,3410525D3039,"1,097.0 ",0,"60,190 "
620822301,キンダリー透析剤ＡＦ２号　６Ｌ（炭酸水素ナトリウム液付）,3410520A5032,"2,246.0 ",0,"54,556 "
620005155,カーボスター透析剤・Ｌ　６Ｌ（炭酸水素ナトリウム液付）,3410535A1025,"2,311.0 ",0,"50,316 "
620008806,キンダリー透析剤２Ｅ　２袋,3410520D2048,"1,330.0 ",0,"49,103 "
620823201,キンダリー透析剤ＡＦ３号　６Ｌ（炭酸水素ナトリウム液付）,3410523A4030,"2,277.0 ",0,"43,588 "
622181701,キンダリー透析剤ＡＦ４号　６Ｌ（炭酸水素ナトリウム液付）,3410540A1026,"2,266.0 ",0,"38,787 "
620007544,リンパック透析剤ＴＡ３　２袋,3410530D2033,"1,109.0 ",0,"35,905 "
620007430,バイフィル透析剤　６Ｌ,3410531A1035,"2,050.0 ",0,"34,711 "
621561801,Ｄドライ透析剤３．０Ｓ　２瓶,3410527D2031,"1,225.0 ",0,"34,014 "
620007216,ＨＦ－ソリタ血液ろ過用補充液・Ｌ　２Ｌ,3410515A2032,756.0 ,0,"33,823 "
620007307,サブパック血液ろ過用補充液－Ｂｉ　１０１０ｍＬ,3410534G1031,655.0 ,1,"32,378 "
620009543,サブラッド血液ろ過用補充液ＢＳＧ　１０１０ｍＬ,3410538G1021,839.0 ,0,"21,167 "
620823001,キンダリー透析剤ＡＦ３Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410523A2037,"1,613.0 ",0,"18,157 "
620007428,バイフィル専用炭酸水素ナトリウム補充液１．３９％　１Ｌ,3410532A1030,488.0 ,0,"16,290 "
620005156,カーボスター透析剤・Ｌ　９Ｌ（炭酸水素ナトリウム液付）,3410535A2021,"3,057.0 ",0,"14,286 "
620822001,キンダリー透析剤ＡＦ２号　９Ｌ（炭酸水素ナトリウム液付）,3410520A1037,"2,970.0 ",0,"14,004 "
620822901,キンダリー透析剤ＡＦ３号　９Ｌ（炭酸水素ナトリウム液付）,3410523A1030,"3,123.0 ",0,"13,681 "
620822101,キンダリー透析剤ＡＦ２Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410520A2033,"1,476.0 ",0,"12,087 "
621315901,キドライム　透析剤　Ｔ－３０　２袋,3410520D2056,"1,280.0 ",0,"10,889 "
622054501,キンダリー透析剤ＡＦ４Ｐ号　１０Ｌ（炭酸水素ナトリウム付）,3410539A1023,"1,553.0 ",0,"9,581 "
620007545,リンパック透析剤１号　３袋,3410525D1036,"1,196.0 ",0,"6,173 "
620005154,カーボスター透析剤・Ｍ　１０Ｌ（炭酸水素ナトリウム付）,3410536A1020,"1,553.0 ",0,"6,051 "
620009175,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析　１．５Ｌ排液バッグ付,3420419A7073,"1,679.0 ",0,"690,230 "
620009177,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　２Ｌ排液用バッグ付,3420419A8070,"1,766.0 ",0,"557,087 "
620009139,エクストラニール腹膜透析液　１．５Ｌ（排液用バッグ付）,3420432A2034,"2,064.0 ",0,"397,878 "
620009180,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　５Ｌ,3420419H1065,"2,504.0 ",0,"375,731 "
620009157,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析　１．５Ｌ排液バッグ付,3420409A6090,"1,463.0 ",0,"370,699 "
620009159,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　２Ｌ排液用バッグ付,3420409A7096,"1,705.0 ",0,"306,578 "
620009178,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　２．５Ｌ,3420419A5062,"1,263.0 ",0,"271,283 "
620009141,エクストラニール腹膜透析液　２Ｌ（排液用バッグ付）,3420432A4037,"2,423.0 ",0,"261,243 "
620009140,エクストラニール腹膜透析液　２Ｌ,3420432A3030,"1,349.0 ",0,"224,735 "
620009176,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液　２Ｌ,3420419A4040,979.0 ,0,"211,724 "
621317601,ミッドペリックＬ１３５腹膜透析液　２Ｌ,3420429A5040,"1,085.0 ",0,"206,747 "
620009186,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　２Ｌ排液用バッグ付,3420420A8072,"1,746.0 ",0,"203,112 "
620009184,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析　１．５Ｌ排液バッグ付,3420420A7076,"1,635.0 ",0,"188,473 "
621317501,ミッドペリックＬ１３５腹膜透析液　１．５Ｌ（排液用バッグ付）,3420429A4043,"1,701.0 ",0,"186,692 "
621628201,ミッドペリックＬ１３５腹膜透析液　２．５Ｌ,3420429H1034,"1,283.0 ",0,"178,855 "
621317701,ミッドペリックＬ１３５腹膜透析液　２Ｌ（排液用バッグ付）,3420429A6046,"1,864.0 ",0,"176,155 "
620009162,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　５Ｌ,3420409A8076,"2,144.0 ",0,"170,380 "
620009189,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　５Ｌ,3420420H1068,"2,460.0 ",0,"154,986 "
620009168,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液　２Ｌ排液用バッグ付,3420410A7099,"1,703.0 ",0,"154,754 "
620829901,ミッドペリック１３５腹膜透析液　２Ｌ,3420412A2045,"1,096.0 ",0,"150,278 "
620009138,エクストラニール腹膜透析液　１．５Ｌ,3420432A1038,936.0 ,0,"136,198 "
620009166,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析　１．５Ｌ排液バッグ付,3420410A6092,"1,422.0 ",0,"132,090 "
620830301,ミッドペリック１３５腹膜透析液　１．５Ｌ（排液用バッグ付）,3420412A6040,"1,643.0 ",0,"114,986 "
620009158,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　２Ｌ,3420409A4062,936.0 ,0,"111,714 "
620009160,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液　２．５Ｌ,3420409H1061,"1,239.0 ",0,"84,827 "
620009187,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　２．５Ｌ,3420420A5065,"1,280.0 ",0,"83,124 "
620009185,ダイアニール－Ｎ　ＰＤ－４　２．５腹膜透析液　２Ｌ,3420420A4042,941.0 ,0,"76,229 "
620830401,ミッドペリック１３５腹膜透析液　２Ｌ（排液用バッグ付）,3420412A7047,"1,911.0 ",0,"75,954 "
621318301,ミッドペリックＬ２５０腹膜透析液　１．５Ｌ（排液用バッグ付）,3420430A4046,"1,611.0 ",0,"71,077 "
621318401,ミッドペリックＬ２５０腹膜透析液　２Ｌ,3420430A5042,"1,096.0 ",0,"70,157 "
620005159,強力ネオミノファーゲンシー静注２０ｍＬ,3919502A1341,127.0 ,0,"7,532,675 "
620007412,ネオファーゲン静注２０ｍＬ,3919502A1376,56.0 ,0,"3,746,560 "
620009150,強力ネオミノファーゲンシーＰ静注２０ｍＬ,3919502A1384,127.0 ,0,"3,489,554 "
620007269,キョウミノチン静注２０ｍＬ,3919502A1350,56.0 ,0,"1,287,759 "
643910091,ニチファーゲン注　２０ｍＬ,3919502A1155,56.0 ,0,"1,230,468 "
620847201,グリファーゲン静注２０ｍＬ,3919502A1406,56.0 ,0,"1,194,370 "
620000187,アミファーゲンＰ注２０ｍＬ,3919502A1309,56.0 ,1,"1,057,846 "
640406148,ヒシファーゲンＣ注　２０ｍＬ,3919502A1252,56.0 ,1,"1,043,110 "
620008539,ヒシファーゲンＣ静注２０ｍＬシリンジ,3919502G1050,175.0 ,1,"956,890 "
620848101,レミゲン静注２０ｍＬ,3919502A1414,56.0 ,0,"910,158 "
620002604,ミノフィット注２０ｍＬシリンジ,3919502G1034,175.0 ,1,"909,531 "
621908001,強力ネオミノファーゲンシー静注シリンジ２０ｍＬ,3919502G1077,215.0 ,0,"845,466 "
643910082,グルコリンＳ注射液　２０ｍＬ,3919502A1112,56.0 ,0,"842,507 "
620009534,強力ネオミノファーゲンシー静注シリンジ４０ｍＬ,3919502G2049,349.0 ,0,"818,348 "
643910087,ケベラＳ注　２０ｍＬ,3919502A1120,56.0 ,0,"814,377 "
620002605,ミノフィット注４０ｍＬシリンジ,3919502G2022,274.0 ,1,"589,806 "
620848401,アスファーゲン静注２０ｍＬ,3919502A1392,56.0 ,1,"401,238 "
620008540,ヒシファーゲンＣ静注４０ｍＬシリンジ,3919502G2030,274.0 ,1,"199,695 "
620007413,ネオファーゲン静注１００ｍＬ,3919502A4030,140.0 ,0,"174,380 "
620005158,強力ネオミノファーゲンシー静注５ｍＬ,3919502A2186,65.0 ,0,"77,647 "
620007268,キョウミノチン静注５ｍＬ,3919502A2194,56.0 ,0,"22,443 "
643910090,ニチファーゲン注　５ｍＬ,3919502A2100,56.0 ,0,"16,782 "
620008398,メイロン静注７％　２０ｍＬ,3929400A3238,94.0 ,0,"4,599,570 "
643920052,炭酸水素ナトリウム注射液　７％２０ｍＬ,3929400A3017,87.0 ,0,"1,401,072 "
620004703,タチオン注射用２００ｍｇ,3922400D3128,99.0 ,0,"1,021,342 "
620003719,グルタチオン注射用２００ｍｇ「タイヨー」,3922400D3110,56.0 ,1,"661,891 "
620004321,重ソー注７％「トーワ」　２０ｍＬ,3929400A3017,87.0 ,0,"608,890 "
620008369,炭酸水素Ｎａ静注７％ＰＬ「フソー」　２０ｍＬ,3929400A3220,94.0 ,0,"579,984 "
620002336,重ソー注７％「ＣＭＸ」　２０ｍＬ,3929400A3017,87.0 ,0,"427,038 "
640431056,炭酸水素ナトリウム注７％「イセイ」　２０ｍＬ,3929400A3017,87.0 ,0,"401,008 "
621427202,重ソー静注７％「ＮＳ」　２０ｍＬ,3929400A3017,87.0 ,0,"332,449 "
620008400,メイロン静注８．４％　２０ｍＬ,3929400A7012,94.0 ,0,"310,471 "
620005730,レボホリナート点滴静注用１００ｍｇ「ヤクルト」,3929407D2060,"4,284.0 ",1,"273,938 "
620003430,タンソニン注７％　２０ｍＬ,3929400A3017,87.0 ,0,"256,596 "
620004702,タチオン注射用１００ｍｇ,3922400D1060,74.0 ,0,"233,956 "
640450008,炭酸水素ナトリウム注射液Ｔ７％　２０ｍＬ,3929400A3017,87.0 ,0,"188,179 "
620005725,レボホリナート点滴静注用２５ｍｇ「ヤクルト」,3929407D1136,"1,209.0 ",1,"130,183 "
620005728,レボホリナート点滴静注用１００ｍｇ「ＮＫ」,3929407D2035,"4,284.0 ",1,"123,626 "
620005880,レボホリナート点滴静注用１００ｍｇ「ＮＰ」,3929407D2086,"4,284.0 ",1,"98,443 "
620005729,レボホリナート点滴静注用１００ｍｇ「トーワ」,3929407D2051,"3,322.0 ",1,"95,930 "
643920109,重曹注「ヒシヤマ」７％　２０ｍＬ,3929400A3017,87.0 ,0,"90,949 "
640421013,プレビネート注７％　２０ｍＬ,3929400A3017,87.0 ,0,"77,338 "
620007162,アイソボリン点滴静注用１００ｍｇ,3929407D2108,"8,088.0 ",0,"77,088 "
620008399,メイロン静注７％　２５０ｍＬ,3929400H2019,243.0 ,0,"67,595 "
620005717,レボホリナート点滴静注用２５ｍｇ「ＮＫ」,3929407D1063,"1,209.0 ",1,"57,308 "
620853806,炭酸水素ナトリウム静注７％「ＮＰ」　２０ｍＬ,3929400A3017,87.0 ,0,"50,372 "
620005718,レボホリナート点滴静注用２５ｍｇ「ＮＰ」,3929407D1071,"1,209.0 ",1,"49,829 "
620005722,レボホリナート点滴静注用２５ｍｇ「トーワ」,3929407D1110,"1,020.0 ",1,"47,021 "
620007161,アイソボリン点滴静注用２５ｍｇ,3929407D1160,"2,302.0 ",0,"41,567 "
620005727,レボホリナート点滴静注用１００「オーハラ」　１００ｍｇ,3929407D2043,"3,322.0 ",1,"35,083 "
620005182,デスフェラール注射用５００ｍｇ,3929402D1036,"1,630.0 ",0,"22,579 "
643920056,炭酸水素ナトリウム注射液　８．４％２０ｍＬ,3929400A7012,94.0 ,0,"21,154 "
640463026,ウロキナーゼ注「フジ」６０，０００　６０，０００単位,3954400D4071,"1,177.0 ",0,"32,128 "
620004429,リプレガル点滴静注用３．５ｍｇ　３．５ｍＬ,3959410A1025,"365,889.0 ",0,"23,805 "
620001910,ファブラザイム点滴静注用５ｍｇ,3959409D1029,"129,964.0 ",0,"15,762 "
620004884,マイオザイム点滴静注用５０ｍｇ,3959412F1021,"96,680.0 ",0,"15,201 "
620006203,ウロナーゼ静注用６万単位　６０，０００単位,3954400D4080,"3,090.0 ",0,"14,624 "
620005835,エラプレース点滴静注液６ｍｇ　３ｍＬ,3959413A1029,"394,344.0 ",0,"12,287 "
622051101,セレザイム静注用４００単位,3959406D2021,"300,146.0 ",0,"7,751 "
620004418,アウドラザイム点滴静注液２．９ｍｇ　５ｍＬ,3959411A1020,"114,554.0 ",0,"7,284 "
620001911,ファブラザイム点滴静注用３５ｍｇ,3959409D2025,"726,768.0 ",0,"6,497 "
620006267,デフィブラーゼ点滴静注液１０単位,3959400A1030,"8,685.0 ",0,-
620006770,ナグラザイム点滴静注液５ｍｇ　５ｍＬ,3959414A1023,"264,111.0 ",0,-
622365301,ビプリブ点滴静注用４００単位,3959416F1020,"300,146.0 ",0,-
640463027,ウロキナーゼ注「フジ」２４万　２４０，０００単位,3954400D6040,"4,087.0 ",0,-
643950059,グルトパ注６００万　６００万国際単位（溶解液付）,3959402D1035,"50,795.0 ",0,-
621969701,ラスリテック点滴静注用１．５ｍｇ　（溶解液付）,3959415F1025,"12,894.0 ",0,-
643950060,グルトパ注１２００万　１，２００万国際単位（溶解液付）,3959402D2031,"108,048.0 ",0,-
643950056,アクチバシン注６００万　６００万国際単位（溶解液付）,3959402D1027,"52,140.0 ",0,-
620007271,クリアクター静注用８０万　８０万国際単位,3959407D2034,"90,210.0 ",0,-
643950061,グルトパ注２４００万　２，４００万国際単位（溶解液付）,3959402D3038,"208,510.0 ",0,-
643950058,アクチバシン注２４００万　２，４００万国際単位（溶解液付）,3959402D3020,"208,029.0 ",0,-
643950057,アクチバシン注１２００万　１，２００万国際単位（溶解液付）,3959402D2023,"103,698.0 ",0,-
621969801,ラスリテック点滴静注用７．５ｍｇ　（溶解液付）,3959415F2021,"51,365.0 ",0,-
620006202,ウロナーゼ冠動注用１２万単位　１２０，０００単位,3954400D5043,"6,437.0 ",0,-
620007270,クリアクター静注用４０万　４０万国際単位,3959407D1038,"48,468.0 ",0,-
620007272,クリアクター静注用１６０万　１６０万国際単位,3959407D3030,"178,365.0 ",0,-
620006204,ウロナーゼ静注用２４万単位　２４０，０００単位,3954400D6058,"8,917.0 ",0,-
640412176,セレザイム注２００Ｕ　２００単位,3959406D1025,"159,000.0 ",0,-
620004641,アルツディスポ関節注２５ｍｇ　１％２．５ｍＬ,3999408G1247,"1,453.0 ",0,"21,230,662 "
620004685,スベニールディスポ関節注２５ｍｇ　１％２．５ｍＬ,3999408G1255,"1,332.0 ",0,"9,443,770 "
620002178,エルシトニン注２０Ｓディスポ　２０エルカトニン単位１ｍＬ,3999401G2020,"1,100.0 ",0,"5,189,752 "
622198701,エルカルチンＦＦ静注１０００ｍｇ　１，０００ｍｇ５ｍＬ,3999436A1025,961.0 ,0,"2,847,137 "
620007166,アダントディスポ関節注２５ｍｇ　１％２．５ｍＬ,3999408G1018,379.0 ,1,"2,183,392 "
643990143,エルシトニン注２０Ｓ　２０エルカトニン単位１ｍＬ,3999401A3024,"1,028.0 ",0,"1,816,224 "
622255201,ボンビバ静注１ｍｇシリンジ　１ｍＬ,3999438G1027,"5,059.0 ",0,"1,552,414 "
620004640,アルツ関節注２５ｍｇ　１％２．５ｍＬ,3999408A1171,"1,258.0 ",0,"1,278,486 "
620007172,アドマックディスポ関節注２５ｍｇ　１％２．５ｍＬ,3999408G1018,379.0 ,1,"1,179,948 "
620006282,ヒアロス関節注２５ｍｇ　１％２．５ｍＬ,3999408G1280,607.0 ,1,"1,031,021 "
620897402,ヒアルロン酸Ｎａ関節注２５ｍｇシリンジ「ＮＰ」　１％２．５ｍＬ,3999408G1395,607.0 ,1,"964,496 "
620007445,ヒカミロンディスポ関節注２５ｍｇ　１％２．５ｍＬ,3999408G1328,"1,133.0 ",1,"656,463 "
620007231,エンブレル皮下注２５ｍｇシリンジ０．５ｍＬ,3999424G1025,"15,746.0 ",0,"592,803 "
643990015,ＡＴＰ注２０ｍｇ「イセイ」,3992400A2090,50.0 ,1,"563,005 "
620007458,ヒュースレン関節注ディスポ２５ｍｇ　１％２．５ｍＬ,3999408G1336,607.0 ,1,"485,643 "
622143701,ボナロン点滴静注バッグ９００μｇ　１００ｍＬ,3999419G1024,"4,627.0 ",0,"481,240 "
620002556,アデホス－Ｌコーワ注２０ｍｇ,3992400A2138,61.0 ,0,"432,237 "
622200001,ネスプ注射液６０μｇプラシリンジ　０．５ｍＬ,3999425U1023,"12,195.0 ",0,"376,051 "
620002557,アデホス－Ｌコーワ注４０ｍｇ,3992400A3045,62.0 ,0,"375,889 "
643990036,エルシトニン注１０単位　１０エルカトニン単位１ｍＬ,3999401A2028,545.0 ,0,"367,848 "
620007305,コンドロイチン硫酸ナトリウム注２００ｍｇハラサワ　１％２０ｍＬ,3991400A4125,60.0 ,1,"342,641 "
622199801,ネスプ注射液３０μｇプラシリンジ　０．５ｍＬ,3999425S8027,"6,834.0 ",0,"329,009 "
620003005,ラスカルトン注２０　２０エルカトニン単位１ｍＬ,3999401A3016,106.0 ,1,"327,347 "
620004686,スベニールバイアル関節注２５ｍｇ　１％２．５ｍＬ,3999408A2038,"1,181.0 ",0,"313,013 "
620896502,ヒアルロン酸Ｎａ関節注２５ｍｇシリンジ「ＡＦＰ」　１％２．５ｍＬ,3999408G1018,379.0 ,1,"309,329 "
621695704,エカテニン筋注２０単位　２０エルカトニン単位１ｍＬ,3999401A3016,106.0 ,1,"303,351 "
620006808,ヒュミラ皮下注４０ｍｇシリンジ０．８ｍＬ,3999426G1024,"65,144.0 ",0,"266,672 "
622239101,プラリア皮下注６０ｍｇシリンジ　１ｍＬ,3999435G1023,"29,296.0 ",0,"248,872 "
622068901,ミルセラ注シリンジ５０μｇ　０．３ｍＬ,3999432G2026,"12,797.0 ",0,"246,389 "
622002901,オレンシア点滴静注用２５０ｍｇ,3999429D1021,"54,995.0 ",0,"234,270 "
644190013,ロイコン注射液２０ｍｇ　１％２ｍＬ,4191400A1020,56.0 ,0,"3,319 "
644210037,注射用エンドキサン５００ｍｇ,4211401D2021,"1,254.0 ",0,"235,770 "
640453101,注射用エンドキサン１００ｍｇ,4211401D1033,320.0 ,0,"153,206 "
620003750,ダカルバジン注用１００　１００ｍｇ,4219401D1031,"4,017.0 ",0,"42,858 "
622041101,トレアキシン点滴静注用１００ｍｇ,4219405D1021,"94,995.0 ",0,"22,003 "
644210065,注射用サイメリン５０ｍｇ,4219402D1028,"12,132.0 ",0,"1,595 "
644210021,ニドラン注射用５０ｍｇ,4219400D2025,"7,903.0 ",0,"1,460 "
644210020,ニドラン注射用２５ｍｇ,4219400D1029,"4,616.0 ",0,-
644210058,注射用イホマイド１ｇ,4211402D1020,"3,429.0 ",0,-
621982101,テモダール点滴静注用１００ｍｇ,4219404D1027,"37,845.0 ",0,-
644210066,注射用サイメリン１００ｍｇ,4219402D2024,"24,066.0 ",0,-
622229101,５－ＦＵ注２５０ｍｇ,4223401A4029,358.0 ,0,"1,074,349 "
622047901,５－ＦＵ注１０００ｍｇ　１，０００ｍｇ,4223401A3022,"1,356.0 ",0,"865,292 "
640454013,ジェムザール注射用２００ｍｇ,4224403D1030,"4,004.0 ",0,"310,208 "
621973401,ゲムシタビン点滴静注用２００ｍｇ「ヤクルト」,4224403D1065,"2,717.0 ",1,"248,728 "
621932601,アリムタ注射用１００ｍｇ,4229401D2026,"44,248.0 ",0,"174,841 "
640454012,ジェムザール注射用１ｇ,4224403D2037,"18,789.0 ",0,"147,936 "
621973501,ゲムシタビン点滴静注用１ｇ「ヤクルト」,4224403D2061,"12,649.0 ",1,"121,049 "
620004850,アリムタ注射用５００ｍｇ,4229401D1020,"185,374.0 ",0,"81,738 "
622028601,ゲムシタビン点滴静注用２００ｍｇ「ＮＫ」,4224403D1073,"2,717.0 ",1,"45,038 "
622202401,ゲムシタビン点滴静注液２００ｍｇ／５ｍＬ「サンド」,4224403A1026,"2,717.0 ",1,"29,771 "
644210049,注射用メソトレキセート５ｍｇ,4222400D1024,860.0 ,0,"24,089 "
622028701,ゲムシタビン点滴静注用１ｇ「ＮＫ」,4224403D2070,"12,649.0 ",1,"21,990 "
644210048,注射用メソトレキセート５０ｍｇ,4222400D2020,"2,848.0 ",0,"17,661 "
621970201,ゲムシタビン点滴静注用２００ｍｇ「タイホウ」,4224403D1057,"2,717.0 ",1,"16,662 "
622202501,ゲムシタビン点滴静注液１ｇ／２５ｍＬ「サンド」,4224403A2022,"12,649.0 ",1,"14,527 "
622019601,ゲムシタビン点滴静注用２００ｍｇ「ホスピーラ」,4224403D1081,"1,825.0 ",1,"12,052 "
622062103,ゲムシタビン点滴静注用２００ｍｇ「ＴＹＫ」,4224403D1111,"1,825.0 ",1,"9,463 "
621994401,ゲムシタビン点滴静注用２００ｍｇ「サンド」,4224403D1049,"2,717.0 ",1,"8,832 "
621970301,ゲムシタビン点滴静注用１ｇ「タイホウ」,4224403D2053,"12,649.0 ",1,"8,208 "
620003714,キロサイド注２０ｍｇ,4224401A1035,413.0 ,0,"8,186 "
