院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	高砂シンイM		高砂薬業		散：内服	10g	5.76円／g	局	漢方調剤等	510	生薬		5100107X1070	109689707	薬価収載2019.11.27				
	高砂セキシャクM		高砂薬業		散：内服				漢方調剤等	510	生薬		510002RX1052						
	高砂セッコウM		高砂薬業		散：内服	10g	0.95円／g	局	漢方調剤等	510	生薬		5100109X1061	109690306					
	高砂センキュウM		高砂薬業		散：内服	10g	2.27円／g	局	漢方調剤等	510	生薬		5100111X1085	109694109					
	高砂センキュウ末M		高砂薬業		末：内服	10g	2.97円／g	局	漢方調剤等	510	生薬		5100111A1082	109693408					
	高砂センコツM		高砂薬業		散：内服	10g	3.59円／g	局	漢方調剤等	510	生薬		5100113X1084	109696506					
	高砂センタイM		高砂薬業		散：内服	10g	7.64円／g		漢方調剤等	510	生薬		5100114X1070	109697207	薬価収載2016.06.01				
	高砂センナM		高砂薬業		散：内服	10g	0.96円／g	局	漢方調剤等	510	生薬		5100115X1075	109698907					
	高砂ソウジュツM		高砂薬業		散：内服	10g	2.57円／g	局	漢方調剤等	510	生薬		5100117X1082	109702308					
	高砂ソウジュツ末M		高砂薬業		末：内服	10g	2.34円／g	局	漢方調剤等	510	生薬		5100117A1080	109701606					
	高砂ソウハクヒM		高砂薬業		散：内服	10g	1.55円／g	局	漢方調剤等	510	生薬		5100118X1079	109703010					
	高砂ソヨウM		高砂薬業		散：内服	10g	2.54円／g	局	漢方調剤等	510	生薬		5100120X1076	109705407					
	高砂ダイオウM		高砂薬業		散：内服	10g	2.00円／g	局	漢方調剤等	510	生薬		5100121X1089	109707808					
	高砂ダイオウ末M		高砂薬業		末：内服	10g	2.45円／g	局	漢方調剤等	510	生薬		5100121A1116	109706116					
	高砂タイソウM		高砂薬業		散：内服	10g	2.48円／g	局	漢方調剤等	510	生薬		5100122X1083	109708508					
	高砂タクシャM		高砂薬業		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100124X1074	109711508					
	高砂タクシャ末M		高砂薬業		末：内服	10g	2.31円／g	局	漢方調剤等	510	生薬		5100124A1071	109710806					
	高砂タンジンM		高砂薬業		散：内服			局	漢方調剤等	510	生薬		510003FX1036						
	高砂チクセツニンジンM		高砂薬業		散：内服	10g	18.30円／g	局	漢方調剤等	510	生薬		5100126X1073	109714606					
	高砂チモM		高砂薬業		散：内服	10g	1.66円／g	局	漢方調剤等	510	生薬		5100127X1060	109715307					
	高砂チョウジM		高砂薬業		散：内服	10g	2.88円／g	局	漢方調剤等	510	生薬		5100128X1064	109717706					
	高砂チョウジ末M		高砂薬業		末：内服	10g	2.56円／g	局	漢方調剤等	510	生薬		5100128A1061	109716006					
	高砂チョウトウコウM		高砂薬業		散：内服	10g	2.55円／g	局	漢方調剤等	510	生薬		5100129X1093	109718409	薬価収載2016.06.01				
	高砂チョレイM		高砂薬業		散：内服	10g	8.04円／g	局	漢方調剤等	510	生薬		5100130X1070	109719107					
	高砂チンピM		高砂薬業		散：内服	10g	1.17円／g	局	漢方調剤等	510	生薬		5100131X1104	109720708					
	高砂テンマM		高砂薬業		散：内服	1g	20.90円／g	局	漢方調剤等	510	生薬		5100133X1090	109723807					
	高砂テンマ末M		高砂薬業	大杉製薬	末：内服	1g	25.80円／g		漢方調剤等	510	生薬		5100133A1046	109722101		SG-204	淡黄～淡黄褐		
	高砂トウキM		高砂薬業		散：内服	10g	3.07円／g	局	漢方調剤等	510	生薬		5100137X1080	109728309					
	高砂トウキ末M		高砂薬業		末：内服	10g	3.98円／g	局	漢方調剤等	510	生薬		5100137A1079	109727607					
	高砂トウジンM		高砂薬業		散：内服			局	漢方調剤等	510	生薬		510003NX1058						
	高砂トウドクカツM		高砂薬業		散：内服	10g	1.20円／g		漢方調剤等	510	生薬		5100138X1050	113388204	薬価収載2019.08.01				
	高砂トウニンM		高砂薬業		散：内服	10g	5.13円／g	局	漢方調剤等	510	生薬		5100139X1089	109730608					
	高砂トウヒM		高砂薬業		散：内服	10g	2.03円／g	局	漢方調剤等	510	生薬		5100140X1073	109732004					
	高砂トチュウM		高砂薬業		散：内服	10g	3.10円／g	局	漢方調剤等	510	生薬		5100190X1063	109784905	薬価収載2016.06.01				
	高砂ニンジンM		高砂薬業		散：内服	10g	17.97円／g	局	漢方調剤等	510	生薬		5100148X1088	109739911					
	高砂ニンジン末M		高砂薬業		末：内服			局	漢方調剤等	510	生薬		510003SA1043						
	高砂バイモM		高砂薬業		散：内服	10g	5.33円／g	局	漢方調剤等	510	生薬		5100150X1050	109741204	薬価収載2016.06.01				
	高砂バクモンドウM		高砂薬業		散：内服	10g	4.54円／g	局	漢方調剤等	510	生薬		5100151X1080	109742908					
	高砂ハッカM		高砂薬業		散：内服	10g	1.87円／g	局	漢方調剤等	510	生薬		5100152X1084	109743608					
	高砂ハマボウフウM		高砂薬業		散：内服	10g	5.44円／g	局	漢方調剤等	510	生薬		5100153X1070	109744306					
	高砂ハンゲM		高砂薬業		散：内服	10g	4.57円／g	局	漢方調剤等	510	生薬		5100154X1083	109745009					
	高砂ビャクシM		高砂薬業		散：内服	10g	2.91円／g	局	漢方調剤等	510	生薬		5100157X1079	109748106					
	高砂ビャクジュツM		高砂薬業		散：内服	10g	2.90円／g	局	漢方調剤等	510	生薬		5100158X1081	109750408					
	高砂ビャクジュツ末M		高砂薬業		末：内服	10g	3.62円／g	局	漢方調剤等	510	生薬		5100158A1089	109749807					
	高砂ビンロウジM		高砂薬業		散：内服	10g	1.27円／g	局	漢方調剤等	510	生薬		5100160X1070	109753506					
	高砂ブクリョウM		高砂薬業		散：内服	10g	2.39円／g	局	漢方調剤等	510	生薬		5100161X1083	109755908					
	高砂ブクリョウ末M		高砂薬業		末：内服	10g	2.89円／g	局	漢方調剤等	510	生薬		5100161A1080	109754207					
	高砂ボウイM		高砂薬業		散：内服	10g	1.72円／g	局	漢方調剤等	510	生薬		5100163X1074	109757307					
	高砂ボウコンM		高砂薬業		散：内服	10g	1.47円／g	局	漢方調剤等	510	生薬		5100164X1141	109758014	薬価収載2019.08.01				
	高砂ボウフウM		高砂薬業		散：内服	10g	4.02円／g	局	漢方調剤等	510	生薬		5100165X1103	109759708					
	高砂ボタンピM		高砂薬業		散：内服	10g	3.36円／g	局	漢方調剤等	510	生薬		5100168X1085	109763408					
	高砂ボタンピ末M		高砂薬業		末：内服	10g	2.35円／g	局	漢方調剤等	510	生薬		5100168A1066	109762707					
	高砂ボレイM		高砂薬業		散：内服	10g	0.94円／g	局	漢方調剤等	510	生薬		5100169X1071	109765806					
	高砂ボレイ末M		高砂薬業		末：内服	10g	1.02円／g	局	漢方調剤等	510	生薬		5100169A1060	109764107					
	高砂マオウM		高砂薬業		散：内服	10g	1.25円／g	局	漢方調剤等	510	生薬		5100170X1082	109766509					
	高砂マシニンM		高砂薬業		散：内服	10g	1.10円／g	局	漢方調剤等	510	生薬		5100171X1060	109767205	薬価収載2016.06.01				
	高砂モクツウM		高砂薬業		散：内服	10g	1.42円／g	局	漢方調剤等	510	生薬		5100173X1086	109769606					
	高砂モッコウM		高砂薬業		散：内服	10g	1.83円／g	局	漢方調剤等	510	生薬		5100175X1077	109771907					
	高砂ヤクチM		高砂薬業		散：内服	10g	2.63円／g	局	漢方調剤等	510	生薬		5100177X1068	109772604					
	高砂ヨクイニンM		高砂薬業		散：内服	10g	0.90円／g	局	漢方調剤等	510	生薬		5100180X1078	109775709					
	高砂リュウガンニクM		高砂薬業		散：内服	10g	3.30円／g	局	漢方調剤等	510	生薬		5100181X1072	109776406	薬価収載2019.08.01				
	高砂リュウコツM		高砂薬業		散：内服	10g	2.11円／g	局	漢方調剤等	510	生薬		5100182X1077	109777107					
	高砂リュウタンM		高砂薬業		散：内服	10g	3.38円／g	局	漢方調剤等	510	生薬		5100183X1071	109779507					
	高砂リョウキョウM		高砂薬業		散：内服	10g	1.31円／g	局	漢方調剤等	510	生薬		5100184X1076	109780107	薬価収載2019.08.01				
	高砂レンギョウM		高砂薬業		散：内服	10g	3.38円／g	局	漢方調剤等	510	生薬		5100185X1070	109781807					
	【削除品】タクシャ		松浦薬業		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100124X1120		薬価削除2021.03.31				
	タクシャM永大		永大薬業		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100124X1147	109711516					
	タクシャダイコーM		大晃生薬		散：内服	10g	1.71円／g	局	漢方調剤等	510	生薬		5100124X1058	109711512					
	タンジン		ウチダ和漢薬		散：内服				漢方調剤等	510	生薬		510003FX1052						
	チクセツニンジンM永大		永大薬業		散：内服	10g	18.30円／g	局	漢方調剤等	510	生薬		5100126X1138	109714613					
	チクセツニンジンダイコーM		大晃生薬		散：内服	10g	18.30円／g	局	漢方調剤等	510	生薬		5100126X1057	109714609					
	チクセツニンジン末	Japanese ginseng	高砂薬業		末：内服	10g	18.30円／g	局	漢方調剤等	510	生薬		5100126A1062	109713904					
	チクセツニンジン末	Japanese ginseng	栃本天海堂		末：内服	10g	18.30円／g	局	漢方調剤等	510	生薬		5100126A1070	109713906					
	【削除品】チモ		松浦薬業		散：内服	10g	1.66円／g	局	漢方調剤等	510	生薬		5100127X1116		薬価削除2021.03.31				
	チモダイコーM		大晃生薬		散：内服	10g	1.66円／g	局	漢方調剤等	510	生薬		5100127X1043	109715311					
	【削除品】チョウジ		松浦薬業	松浦薬業	散：内服	10g	2.88円／g	局	漢方調剤等	510	生薬		5100128X1110		薬価削除2021.03.31				
	チョウジダイコーM		大晃生薬		散：内服	10g	2.88円／g	局	漢方調剤等	510	生薬		5100128X1102	109717709					
	【削除品】チョウトウコウ		松浦薬業		散：内服	10g	2.55円／g	局	漢方調剤等	510	生薬		5100129X1069		薬価削除2021.03.31				
	【削除品】チョレイ		松浦薬業		散：内服	10g	8.04円／g	局	漢方調剤等	510	生薬		5100130X1126		薬価削除2021.03.31				
	チョレイM永大		永大薬業		散：内服	10g	8.04円／g	局	漢方調剤等	510	生薬		5100130X1142	109719115					
	チョレイダイコーM		大晃生薬		散：内服	10g	8.04円／g	局	漢方調剤等	510	生薬		5100130X1053	109719111					
	【削除品】チンピ		松浦薬業		散：内服	10g	1.17円／g	局	漢方調剤等	510	生薬		5100131X1112		薬価削除2021.03.31				
	チンピM永大	Citrus unshiu peel	永大		散：内服	10g	1.17円／g	局	漢方調剤等	510	生薬		5100131X1139	109720715					
	チンピダイコーM		大晃生薬		散：内服	10g	1.17円／g	局	漢方調剤等	510	生薬		5100131X1058	109720711					
	ツムラ安中散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.30円／g		漢方製剤	520	安中散		5200001D1066	109795501		ツムラ/5 漢：5	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ胃苓湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	16.60円／g		漢方製剤	520	胃苓湯		5200002D1036	109802001		ツムラ/115 漢：115	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ茵ちん蒿湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.40円／g		漢方製剤	520	茵ちん蒿湯		5200003D1049	109807501		ツムラ/135 漢：135	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ茵ちん五苓散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	26.00円／g		漢方製剤	520	茵ちん五苓散		5200004D1035	109811201		ツムラ/117 漢：117	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ温経湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	22.50円／g		漢方製剤	520	温経湯		5200005D1030	109814301		ツムラ/106 漢：106	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ温清飲エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	15.50円／g		漢方製剤	520	温清飲		5200006D1042	109821101		ツムラ/57 漢：57	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ越婢加朮湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.90円／g		漢方製剤	520	越婢加朮湯		5200007D1047	109827301		ツムラ/28 漢：28	淡灰褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ黄耆建中湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	5.40円／g		漢方製剤	520	黄耆建中湯		5200008D1025	109829701		ツムラ/98 漢：98	淡灰白		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ黄連解毒湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	14.40円／g		漢方製剤	520	黄連解毒湯		5200011D1078	109845701		ツムラ/15 漢：15	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ黄連湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	32.80円／g		漢方製剤	520	黄連湯		5200010D1030	109834101		ツムラ/120 漢：120	黄褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ乙字湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	15.50円／g		漢方製剤	520	乙字湯		5200012D1080	109861701		ツムラ/3 漢：3	淡黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ葛根湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.40円／g		漢方製剤	520	葛根湯		5200013D1123	109879201		ツムラ/1 漢：1	淡褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ葛根湯加川きゅう辛夷エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.30円／g		漢方製剤	520	葛根湯加川きゅう辛夷		5200015D1084	109893801		ツムラ/2 漢：2	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ加味帰脾湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	26.70円／g		漢方製剤	520	加味帰脾湯		5200016D1054	109902701		ツムラ/137 漢：137	淡黄褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ加味逍遙散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	16.40円／g		漢方製剤	520	加味逍遙散		5200017D1083	109914001		ツムラ/24 漢：24	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ甘麦大棗湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.50円／g		漢方製剤	520	甘麦大棗湯		5200019D1031	109923201		ツムラ/72 漢：72	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桔梗湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	5.80円／g		漢方製剤	520	桔梗湯		5200020D1026	109924901		ツムラ/138 漢：138	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ帰脾湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	20.30円／g		漢方製剤	520	帰脾湯		5200022D1033	109928701		ツムラ/65 漢：65	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラきゅう帰膠艾湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.40円／g		漢方製剤	520	きゅう帰膠艾湯		5200023D1020	109931701		ツムラ/77 漢：77	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ荊芥連翹湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	19.10円／g		漢方製剤	520	けい芥連翹湯		5200027D1052	109938601		ツムラ/50 漢：50	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝加芍薬大黄湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.80円／g		漢方製剤	520	桂枝加芍薬大黄湯		5200033D1023	109960701		ツムラ/134 漢：134	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝加芍薬湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.70円／g		漢方製剤	520	桂枝加芍薬湯		5200032D1045	109956001		ツムラ/60 漢：60	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝加朮附湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.00円／g		漢方製剤	520	桂枝加朮附湯		5200034D1044	109965201		ツムラ/18 漢：18	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝加竜骨牡蛎湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.50円／g		漢方製剤	520	桂枝加竜骨牡蛎湯		5200035D1030	109973701		ツムラ/26 漢：26	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	6.70円／g		漢方製剤	520	桂枝湯		5200028D1049	109944701		ツムラ/45 漢：45	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝人参湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	13.30円／g		漢方製剤	520	桂枝人参湯		5200037D1021	109981201		ツムラ/82 漢：82	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝茯苓丸エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.50円／g		漢方製剤	520	桂枝茯苓丸		5200038D1093	109993501		ツムラ/25 漢：25	淡灰白		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ桂枝茯苓丸加よく苡仁エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.00円／g		漢方製剤	520	桂枝茯苓丸料加よく苡仁		5200039D1039	110001301		ツムラ/125 漢：125	淡灰白		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ啓脾湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	20.90円／g		漢方製剤	520	啓脾湯		5200041D1028	110004401		ツムラ/128 漢：128	淡褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ香蘇散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.20円／g		漢方製剤	520	香蘇散		5200043D1027	110007501		ツムラ/70 漢：70	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ五虎湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	6.70円／g		漢方製剤	520	五虎湯		5200044D1030	110011201		ツムラ/95 漢：95	淡灰褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ五積散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	9.00円／g		漢方製剤	520	五積散		5200045D1034	110015001		ツムラ/63 漢：63	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ牛車腎気丸エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.90円／g		漢方製剤	520	牛車腎気丸		5200025D1029	109933101		ツムラ/107 漢：107	灰褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ呉茱萸湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.40円／g		漢方製剤	520	呉茱萸湯		5200046D1039	110020401		ツムラ/31 漢：31	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ五淋散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	11.40円／g		漢方製剤	520	五淋散		5200047D1025	110022801		ツムラ/56 漢：56	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ五苓散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	14.00円／g		漢方製剤	520	五苓散		5200048D1070	110035801		ツムラ/17 漢：17	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ柴陥湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	33.60円／g		漢方製剤	520	柴陥湯		5200049D1032	110043301		ツムラ/73 漢：73	黄褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ柴胡加竜骨牡蛎湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	20.90円／g		漢方製剤	520	柴胡加竜骨牡蛎湯		5200050D1094	110053201		ツムラ/12 漢：12	黄褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ柴胡桂枝乾姜湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	19.10円／g		漢方製剤	520	柴胡桂枝乾姜湯		5200052D1034	110077801		ツムラ/11 漢：11	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ柴胡桂枝湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	24.60円／g		漢方製剤	520	柴胡桂枝湯		5200051D1080	110068601		ツムラ/10 漢：10	淡褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ柴胡清肝湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	21.10円／g		漢方製剤	520	柴胡清肝湯		5200053D1020	110082201		ツムラ/80 漢：80	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ柴朴湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	34.60円／g		漢方製剤	520	柴朴湯		5200054D1033	110087701		ツムラ/96 漢：96	淡褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ柴苓湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	45.90円／g		漢方製剤	520	柴苓湯		5200055D1020	110089101		ツムラ/114 漢：114	黄褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ三黄瀉心湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	13.40円／g		漢方製剤	520	三黄瀉心湯		5200057D1070	110100301		ツムラ/113 漢：113	黄褐		カルメロースカルシウム，ステアリン酸マグネシウム，乳糖水和物
	ツムラ酸棗仁湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	11.00円／g		漢方製剤	520	酸棗仁湯		5200056D1032	110091401		ツムラ/103 漢：103	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ三物黄ごん湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.50円／g		漢方製剤	520	三物黄ごん湯		5200058D1023	110105801		ツムラ/121 漢：121	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ滋陰降火湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.90円／g		漢方製剤	520	滋陰降火湯		5200059D1036	110107201		ツムラ/93 漢：93	灰褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ滋陰至宝湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	15.50円／g		漢方製剤	520	滋陰至宝湯		5200060D1020	110108901		ツムラ/92 漢：92	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ四逆散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	17.10円／g		漢方製剤	520	四逆散		5200061D1025	110109601		ツムラ/35 漢：35	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ四君子湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	18.90円／g		漢方製剤	520	四君子湯		5200062D1020	110111901		ツムラ/75 漢：75	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ七物降下湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.80円／g		漢方製剤	520	七物降下湯		5200064D1045	110117101		ツムラ/46 漢：46	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ四物湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.30円／g		漢方製剤	520	四物湯		5200065D1031	110123201		ツムラ/71 漢：71	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ炙甘草湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	18.00円／g		漢方製剤	520	炙甘草湯		5200066D1036	110131701		ツムラ/64 漢：64	灰褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ芍薬甘草湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.00円／g		漢方製剤	520	芍薬甘草湯		5200067D1049	110138601		ツムラ/68 漢：68	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ十全大補湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	18.90円／g		漢方製剤	520	十全大補湯		5200069D1048	110150801		ツムラ/48 漢：48	灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ十味敗毒湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	14.50円／g		漢方製剤	520	十味敗毒湯		5200070D1105	110164501		ツムラ/6 漢：6	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ潤腸湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.70円／g		漢方製剤	520	潤腸湯		5200071D1037	110171301		ツムラ/51 漢：51	暗黄褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ小建中湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	7.10円／g		漢方製剤	520	小建中湯		5200072D1058	110176801		ツムラ/99 漢：99	淡灰白		ステアリン酸マグネシウム，乳糖水和物
	ツムラ小柴胡湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	29.90円／g		漢方製剤	520	小柴胡湯		5200073D1117	110192801		ツムラ/9 漢：9	淡黄褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ小柴胡湯加桔梗石膏エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	38.00円／g		漢方製剤	520	小柴胡湯加桔梗石膏		5200074D1022	110201701		ツムラ/109 漢：109	淡黄褐		乳糖水和物，ステアリン酸マグネシウム，ショ糖脂肪酸エステル
	ツムラ小青竜湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	13.20円／g		漢方製剤	520	小青竜湯		5200075D1086	110212301		ツムラ/19 漢：19	淡褐		ステアリン酸マグネシウム，乳糖水和物，ショ糖脂肪酸エステル
	ツムラ小半夏加茯苓湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	10.80円／g		漢方製剤	520	小半夏加茯苓湯		5200076D1030	110221501		ツムラ/21 漢：21	淡灰白		ステアリン酸マグネシウム，乳糖水和物
	ツムラ消風散エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	12.40円／g		漢方製剤	520	消風散		5200077D1034	110227701		ツムラ/22 漢：22	灰褐		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物
	ツムラ升麻葛根湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	6.30円／g		漢方製剤	520	升麻葛根湯		5200078D1020	110229101		ツムラ/101 漢：101	淡灰褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ辛夷清肺湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	15.90円／g		漢方製剤	520	辛夷清肺湯		5200080D1044	110234501		ツムラ/104 漢：104	黄褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ参蘇飲エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	12.90円／g		漢方製剤	520	参蘇飲		5200081D1030	110236901		ツムラ/66 漢：66	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ神秘湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	15.10円／g		漢方製剤	520	神秘湯		5200082D1043	110242001		ツムラ/85 漢：85	淡褐		ステアリン酸マグネシウム，乳糖水和物
	ツムラ真武湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	8.80円／g		漢方製剤	520	真武湯		5200083D1030	110247501		ツムラ/30 漢：30	淡灰白		ステアリン酸マグネシウム，乳糖水和物
	ツムラ清上防風湯エキス顆粒（医療用）		ツムラ		顆粒：内服	1g	12.70円／g		漢方製剤	520	清上防風湯		5200084D1034	110249901		ツムラ/58 漢：58	黄褐		ステアリン酸マグネシウム，乳糖水和物
